Date,COTTON2
2006-02-14 00:00:00+00:00,0.05340542
2006-02-15 00:00:00+00:00,-0.01432673
2006-02-16 00:00:00+00:00,-0.01572781
2006-02-17 00:00:00+00:00,0.02972052
2006-02-21 00:00:00+00:00,-0.02977614
2006-02-22 00:00:00+00:00,0.01813750
2006-02-23 00:00:00+00:00,0.00511605
2006-02-24 00:00:00+00:00,-0.01538679
2006-02-27 00:00:00+00:00,-0.05418318
2006-02-28 00:00:00+00:00,0.01750055
2006-03-01 00:00:00+00:00,-0.00878685
2006-03-02 00:00:00+00:00,-0.01945702
2006-03-03 00:00:00+00:00,-0.01475182
2006-03-06 00:00:00+00:00,-0.02105011
2006-03-07 00:00:00+00:00,-0.00754573
2006-03-08 00:00:00+00:00,-0.01110545
2006-03-09 00:00:00+00:00,0.02790708
2006-03-10 00:00:00+00:00,0.03400929
2006-03-13 00:00:00+00:00,-0.03066862
2006-03-14 00:00:00+00:00,-0.00517703
2006-03-15 00:00:00+00:00,0.01722077
2006-03-16 00:00:00+00:00,-0.00227927
2006-03-17 00:00:00+00:00,-0.01644405
2006-03-20 00:00:00+00:00,-0.01966007
2006-03-21 00:00:00+00:00,-0.01017334
2006-03-22 00:00:00+00:00,-0.03479752
2006-03-23 00:00:00+00:00,0.02970896
2006-03-24 00:00:00+00:00,-0.01592426
2006-03-27 00:00:00+00:00,0.01891576
2006-03-28 00:00:00+00:00,-0.00288202
2006-03-29 00:00:00+00:00,0.00793659
2006-03-30 00:00:00+00:00,0.02087914
2006-03-31 00:00:00+00:00,-0.03264973
2006-04-03 00:00:00+00:00,-0.00214475
2006-04-04 00:00:00+00:00,0.00609960
2006-04-05 00:00:00+00:00,0.03864720
2006-04-06 00:00:00+00:00,-0.00929686
2006-04-07 00:00:00+00:00,0.01303353
2006-04-10 00:00:00+00:00,-0.02788425
2006-04-11 00:00:00+00:00,-0.03063839
2006-04-12 00:00:00+00:00,-0.00289535
2006-04-13 00:00:00+00:00,-0.01305643
2006-04-17 00:00:00+00:00,0.02350522
2006-04-18 00:00:00+00:00,-0.01134307
2006-04-19 00:00:00+00:00,0.00172339
2006-04-20 00:00:00+00:00,-0.05221772
2006-04-21 00:00:00+00:00,-0.00960064
2006-04-24 00:00:00+00:00,-0.01860203
2006-04-25 00:00:00+00:00,-0.03045404
2006-04-26 00:00:00+00:00,0.01609583
2006-04-27 00:00:00+00:00,-0.03160835
2006-04-28 00:00:00+00:00,0.03474356
2006-05-01 00:00:00+00:00,0.00179992
2006-05-02 00:00:00+00:00,-0.03038482
2006-05-03 00:00:00+00:00,0.00929331
2006-05-04 00:00:00+00:00,-0.02963221
2006-05-05 00:00:00+00:00,-0.00252131
2006-05-08 00:00:00+00:00,0.02709621
2006-05-09 00:00:00+00:00,0.08839877
2006-05-10 00:00:00+00:00,-0.02069087
2006-05-11 00:00:00+00:00,0.03375100
2006-05-12 00:00:00+00:00,0.02960307
2006-05-15 00:00:00+00:00,-0.01248267
2006-05-16 00:00:00+00:00,-0.01452839
2006-05-17 00:00:00+00:00,-0.01427492
2006-05-18 00:00:00+00:00,-0.02951491
2006-05-19 00:00:00+00:00,-0.02278322
2006-05-22 00:00:00+00:00,-0.00660284
2006-05-23 00:00:00+00:00,0.06015029
2006-05-24 00:00:00+00:00,-0.02121238
2006-05-25 00:00:00+00:00,0.00460583
2006-05-26 00:00:00+00:00,0.03345796
2006-05-30 00:00:00+00:00,0.02917735
2006-05-31 00:00:00+00:00,-0.00242841
2006-06-01 00:00:00+00:00,0.02602270
2006-06-02 00:00:00+00:00,0.01273699
2006-06-05 00:00:00+00:00,0.00539359
2006-06-06 00:00:00+00:00,-0.02961883
2006-06-07 00:00:00+00:00,0.00946491
2006-06-08 00:00:00+00:00,0.02226393
2006-06-09 00:00:00+00:00,-0.00512558
2006-06-12 00:00:00+00:00,0.02205092
2006-06-13 00:00:00+00:00,-0.04692166
2006-06-14 00:00:00+00:00,-0.00361247
2006-06-15 00:00:00+00:00,0.01726804
2006-06-16 00:00:00+00:00,-0.00620444
2006-06-19 00:00:00+00:00,-0.03306584
2006-06-20 00:00:00+00:00,0.00673694
2006-06-21 00:00:00+00:00,-0.00347018
2006-06-22 00:00:00+00:00,-0.06422169
2006-06-23 00:00:00+00:00,-0.04015326
2006-06-26 00:00:00+00:00,-0.01413674
2006-06-27 00:00:00+00:00,0.00434813
2006-06-28 00:00:00+00:00,0.02452847
2006-06-29 00:00:00+00:00,-0.01932787
2006-06-30 00:00:00+00:00,0.01197363
2006-07-03 00:00:00+00:00,-0.03559075
2006-07-05 00:00:00+00:00,0.00963562
2006-07-06 00:00:00+00:00,-0.00762246
2006-07-07 00:00:00+00:00,-0.04491032
2006-07-10 00:00:00+00:00,0.01643662
2006-07-11 00:00:00+00:00,0.01018384
2006-07-12 00:00:00+00:00,0.04297301
2006-07-13 00:00:00+00:00,-0.02695186
2006-07-14 00:00:00+00:00,-0.03089040
2006-07-17 00:00:00+00:00,0.02248080
2006-07-18 00:00:00+00:00,0.05406445
2006-07-19 00:00:00+00:00,0.01887162
2006-07-20 00:00:00+00:00,-0.02134904
2006-07-21 00:00:00+00:00,0.04820650
2006-07-24 00:00:00+00:00,0.01861035
2006-07-25 00:00:00+00:00,-0.02731054
2006-07-26 00:00:00+00:00,-0.00394846
2006-07-27 00:00:00+00:00,0.01128715
2006-07-28 00:00:00+00:00,0.00418967
2006-07-31 00:00:00+00:00,-0.00932433
2006-08-01 00:00:00+00:00,0.04978449
2006-08-02 00:00:00+00:00,0.00038636
2006-08-03 00:00:00+00:00,0.01502735
2006-08-04 00:00:00+00:00,-0.02848836
2006-08-07 00:00:00+00:00,0.01620452
2006-08-08 00:00:00+00:00,-0.00717508
2006-08-09 00:00:00+00:00,0.00268901
2006-08-10 00:00:00+00:00,0.00868336
2006-08-11 00:00:00+00:00,-0.04340633
2006-08-14 00:00:00+00:00,-0.03799650
2006-08-15 00:00:00+00:00,0.02455582
2006-08-16 00:00:00+00:00,-0.00447596
2006-08-17 00:00:00+00:00,-0.01497547
2006-08-18 00:00:00+00:00,-0.01363106
2006-08-21 00:00:00+00:00,-0.01353162
2006-08-22 00:00:00+00:00,0.04460606
2006-08-23 00:00:00+00:00,-0.00881256
2006-08-24 00:00:00+00:00,0.00167336
2006-08-25 00:00:00+00:00,0.01563843
2006-08-28 00:00:00+00:00,-0.01345139
2006-08-29 00:00:00+00:00,0.00638220
2006-08-30 00:00:00+00:00,-0.02813457
2006-08-31 00:00:00+00:00,0.01741856
2006-09-01 00:00:00+00:00,-0.03953678
2006-09-05 00:00:00+00:00,-0.01498184
2006-09-06 00:00:00+00:00,-0.00593229
2006-09-07 00:00:00+00:00,-0.00950039
2006-09-08 00:00:00+00:00,-0.02026607
2006-09-11 00:00:00+00:00,-0.02274024
2006-09-12 00:00:00+00:00,0.04171347
2006-09-13 00:00:00+00:00,-0.01741700
2006-09-14 00:00:00+00:00,-0.00638801
2006-09-15 00:00:00+00:00,0.01752888
2006-09-18 00:00:00+00:00,0.01190764
2006-09-19 00:00:00+00:00,-0.06745303
2006-09-20 00:00:00+00:00,0.02794644
2006-09-21 00:00:00+00:00,-0.01083659
2006-09-22 00:00:00+00:00,0.00544120
2006-09-25 00:00:00+00:00,-0.00493564
2006-09-26 00:00:00+00:00,0.02175836
2006-09-27 00:00:00+00:00,-0.00661254
2006-09-28 00:00:00+00:00,-0.02503551
2006-09-29 00:00:00+00:00,-0.03242634
2006-10-02 00:00:00+00:00,-0.03244598
2006-10-03 00:00:00+00:00,-0.00717688
2006-10-04 00:00:00+00:00,0.02599617
2006-10-05 00:00:00+00:00,-0.01748265
2006-10-06 00:00:00+00:00,-0.02026292
2006-10-09 00:00:00+00:00,-0.00686050
2006-10-10 00:00:00+00:00,0.06712531
2006-10-11 00:00:00+00:00,-0.01579664
2006-10-12 00:00:00+00:00,0.01759845
2006-10-13 00:00:00+00:00,0.00598568
2006-10-16 00:00:00+00:00,0.00271688
2006-10-17 00:00:00+00:00,0.00023928
2006-10-18 00:00:00+00:00,-0.03617650
2006-10-19 00:00:00+00:00,0.01813495
2006-10-20 00:00:00+00:00,0.01833713
2006-10-23 00:00:00+00:00,0.02635856
2006-10-24 00:00:00+00:00,-0.01541738
2006-10-25 00:00:00+00:00,0.01257756
2006-10-26 00:00:00+00:00,0.02495606
2006-10-27 00:00:00+00:00,0.00973809
2006-10-30 00:00:00+00:00,-0.04664102
2006-10-31 00:00:00+00:00,0.00193791
2006-11-01 00:00:00+00:00,-0.01464488
2006-11-02 00:00:00+00:00,0.01595091
2006-11-03 00:00:00+00:00,0.00192277
2006-11-06 00:00:00+00:00,0.02441279
2006-11-07 00:00:00+00:00,0.00152603
2006-11-08 00:00:00+00:00,-0.01567787
2006-11-09 00:00:00+00:00,0.01105185
2006-11-10 00:00:00+00:00,-0.02797679
2006-11-13 00:00:00+00:00,-0.04851409
2006-11-14 00:00:00+00:00,0.01298003
2006-11-15 00:00:00+00:00,0.00893658
2006-11-16 00:00:00+00:00,-0.02931110
2006-11-17 00:00:00+00:00,-0.01434437
2006-11-20 00:00:00+00:00,-0.00913478
2006-11-21 00:00:00+00:00,0.00650044
2006-11-22 00:00:00+00:00,0.02465072
2006-11-27 00:00:00+00:00,0.04571479
2006-11-28 00:00:00+00:00,-0.00918048
2006-11-29 00:00:00+00:00,-0.02754554
2006-11-30 00:00:00+00:00,0.04242487
2006-12-01 00:00:00+00:00,0.01126150
2006-12-04 00:00:00+00:00,-0.00386574
2006-12-05 00:00:00+00:00,-0.00799560
2006-12-06 00:00:00+00:00,-0.00107590
2006-12-07 00:00:00+00:00,0.01880055
2006-12-08 00:00:00+00:00,-0.01062175
2006-12-11 00:00:00+00:00,0.05438014
2006-12-12 00:00:00+00:00,0.00544744
2006-12-13 00:00:00+00:00,-0.00481245
2006-12-14 00:00:00+00:00,0.02562748
2006-12-15 00:00:00+00:00,-0.00709029
2006-12-18 00:00:00+00:00,-0.00586006
2006-12-19 00:00:00+00:00,0.00829207
2006-12-20 00:00:00+00:00,-0.02281742
2006-12-21 00:00:00+00:00,0.02543229
2006-12-22 00:00:00+00:00,0.01419724
2006-12-26 00:00:00+00:00,0.02904715
2006-12-27 00:00:00+00:00,-0.00435007
2006-12-28 00:00:00+00:00,0.01863527
2006-12-29 00:00:00+00:00,-0.02206062
2007-01-03 00:00:00+00:00,-0.04225372
2007-01-04 00:00:00+00:00,-0.01159185
2007-01-05 00:00:00+00:00,-0.01111638
2007-01-08 00:00:00+00:00,0.00675409
2007-01-09 00:00:00+00:00,-0.01530997
2007-01-10 00:00:00+00:00,-0.00723654
2007-01-11 00:00:00+00:00,0.00241462
2007-01-12 00:00:00+00:00,0.02614479
2007-01-16 00:00:00+00:00,0.00795731
2007-01-17 00:00:00+00:00,0.00523457
2007-01-18 00:00:00+00:00,-0.01730091
2007-01-19 00:00:00+00:00,-0.00050352
2007-01-22 00:00:00+00:00,-0.01402161
2007-01-23 00:00:00+00:00,0.02396374
2007-01-24 00:00:00+00:00,-0.01126024
2007-01-25 00:00:00+00:00,-0.00374717
2007-01-26 00:00:00+00:00,-0.00862677
2007-01-29 00:00:00+00:00,-0.01989654
2007-01-30 00:00:00+00:00,-0.00764695
2007-01-31 00:00:00+00:00,0.02391576
2007-02-01 00:00:00+00:00,-0.01774417
2007-02-02 00:00:00+00:00,0.01121799
2007-02-05 00:00:00+00:00,0.02172672
2007-02-06 00:00:00+00:00,-0.03556766
2007-02-07 00:00:00+00:00,-0.02370343
2007-02-08 00:00:00+00:00,-0.02564673
2007-02-09 00:00:00+00:00,0.01440106
2007-02-12 00:00:00+00:00,-0.02075868
2007-02-13 00:00:00+00:00,0.00591892
2007-02-14 00:00:00+00:00,-0.03483579
2007-02-15 00:00:00+00:00,0.04565284
2007-02-16 00:00:00+00:00,0.00828002
2007-02-20 00:00:00+00:00,0.01591051
2007-02-21 00:00:00+00:00,0.00099765
2007-02-22 00:00:00+00:00,0.01697847
2007-02-23 00:00:00+00:00,0.01508948
2007-02-26 00:00:00+00:00,0.00433349
2007-02-27 00:00:00+00:00,-0.01984520
2007-02-28 00:00:00+00:00,0.02360314
2007-03-01 00:00:00+00:00,0.00227231
2007-03-02 00:00:00+00:00,0.00432668
2007-03-05 00:00:00+00:00,-0.03020314
2007-03-06 00:00:00+00:00,-0.00070838
2007-03-07 00:00:00+00:00,0.01553253
2007-03-08 00:00:00+00:00,-0.00197744
2007-03-09 00:00:00+00:00,0.01307167
2007-03-12 00:00:00+00:00,0.00076772
2007-03-13 00:00:00+00:00,-0.03184466
2007-03-14 00:00:00+00:00,-0.00326347
2007-03-15 00:00:00+00:00,-0.00271688
2007-03-16 00:00:00+00:00,0.01552494
2007-03-19 00:00:00+00:00,-0.00380097
2007-03-20 00:00:00+00:00,-0.01569730
2007-03-21 00:00:00+00:00,-0.00290846
2007-03-22 00:00:00+00:00,0.00244019
2007-03-23 00:00:00+00:00,0.00059599
2007-03-26 00:00:00+00:00,0.00188551
2007-03-27 00:00:00+00:00,0.00280295
2007-03-28 00:00:00+00:00,0.01787005
2007-03-29 00:00:00+00:00,0.00897138
2007-03-30 00:00:00+00:00,-0.01193980
2007-04-02 00:00:00+00:00,-0.01121947
2007-04-03 00:00:00+00:00,-0.00981599
2007-04-04 00:00:00+00:00,0.00922691
2007-04-05 00:00:00+00:00,-0.01000533
2007-04-09 00:00:00+00:00,-0.03863702
2007-04-10 00:00:00+00:00,-0.00480849
2007-04-11 00:00:00+00:00,0.00566311
2007-04-12 00:00:00+00:00,-0.02793902
2007-04-13 00:00:00+00:00,0.00629822
2007-04-16 00:00:00+00:00,-0.03586747
2007-04-17 00:00:00+00:00,-0.02033171
2007-04-18 00:00:00+00:00,0.02059717
2007-04-19 00:00:00+00:00,-0.03689257
2007-04-20 00:00:00+00:00,0.02421339
2007-04-23 00:00:00+00:00,-0.02164009
2007-04-24 00:00:00+00:00,-0.02362943
2007-04-25 00:00:00+00:00,0.01425418
2007-04-26 00:00:00+00:00,-0.04776622
2007-04-27 00:00:00+00:00,0.00406325
2007-04-30 00:00:00+00:00,-0.02793551
2007-05-01 00:00:00+00:00,-0.04154940
2007-05-02 00:00:00+00:00,0.01438018
2007-05-03 00:00:00+00:00,-0.00568975
2007-05-04 00:00:00+00:00,-0.00674778
2007-05-07 00:00:00+00:00,0.00628481
2007-05-08 00:00:00+00:00,0.01035623
2007-05-09 00:00:00+00:00,0.10356003
2007-05-10 00:00:00+00:00,0.00675219
2007-05-11 00:00:00+00:00,-0.03574382
2007-05-14 00:00:00+00:00,-0.04474785
2007-05-15 00:00:00+00:00,0.02617574
2007-05-16 00:00:00+00:00,0.04728628
2007-05-17 00:00:00+00:00,0.01351088
2007-05-18 00:00:00+00:00,0.01453284
2007-05-21 00:00:00+00:00,0.04107870
2007-05-22 00:00:00+00:00,-0.00175865
2007-05-23 00:00:00+00:00,-0.03839937
2007-05-24 00:00:00+00:00,0.02393085
2007-05-25 00:00:00+00:00,0.04174887
2007-05-29 00:00:00+00:00,-0.02771503
2007-05-30 00:00:00+00:00,0.01880130
2007-05-31 00:00:00+00:00,0.01879584
2007-06-01 00:00:00+00:00,-0.00948761
2007-06-04 00:00:00+00:00,-0.02104401
2007-06-05 00:00:00+00:00,0.05769880
2007-06-06 00:00:00+00:00,-0.00762774
2007-06-07 00:00:00+00:00,0.00579928
2007-06-08 00:00:00+00:00,-0.00952609
2007-06-11 00:00:00+00:00,0.02243986
2007-06-12 00:00:00+00:00,-0.01485279
2007-06-13 00:00:00+00:00,0.02692538
2007-06-14 00:00:00+00:00,0.03349667
2007-06-15 00:00:00+00:00,0.02512195
2007-06-18 00:00:00+00:00,-0.01235894
2007-06-19 00:00:00+00:00,-0.00942433
2007-06-20 00:00:00+00:00,0.08142492
2007-06-21 00:00:00+00:00,0.00605515
2007-06-22 00:00:00+00:00,-0.02013204
2007-06-25 00:00:00+00:00,-0.00800629
2007-06-26 00:00:00+00:00,0.02157831
2007-06-27 00:00:00+00:00,0.00605046
2007-06-28 00:00:00+00:00,0.00051511
2007-06-29 00:00:00+00:00,0.05341109
2007-07-02 00:00:00+00:00,0.00381179
2007-07-03 00:00:00+00:00,0.00222708
2007-07-05 00:00:00+00:00,0.01025924
2007-07-06 00:00:00+00:00,0.02287056
2007-07-09 00:00:00+00:00,0.06206290
2007-07-10 00:00:00+00:00,0.01276937
2007-07-11 00:00:00+00:00,-0.00118182
2007-07-12 00:00:00+00:00,0.00180433
2007-07-13 00:00:00+00:00,0.03819599
2007-07-16 00:00:00+00:00,-0.01768672
2007-07-17 00:00:00+00:00,-0.06449281
2007-07-18 00:00:00+00:00,0.02314938
2007-07-19 00:00:00+00:00,-0.05587013
2007-07-20 00:00:00+00:00,-0.05161942
2007-07-23 00:00:00+00:00,-0.00045828
2007-07-24 00:00:00+00:00,0.03011524
2007-07-25 00:00:00+00:00,0.00377630
2007-07-26 00:00:00+00:00,-0.03782287
2007-07-27 00:00:00+00:00,0.02391304
2007-07-30 00:00:00+00:00,0.03120279
2007-07-31 00:00:00+00:00,0.01318472
2007-08-01 00:00:00+00:00,-0.02155391
2007-08-02 00:00:00+00:00,0.01028963
2007-08-03 00:00:00+00:00,0.00853688
2007-08-06 00:00:00+00:00,-0.02664232
2007-08-07 00:00:00+00:00,-0.03822066
2007-08-08 00:00:00+00:00,0.01701043
2007-08-09 00:00:00+00:00,-0.03146694
2007-08-10 00:00:00+00:00,-0.03505188
2007-08-13 00:00:00+00:00,-0.00388637
2007-08-14 00:00:00+00:00,-0.02251178
2007-08-15 00:00:00+00:00,-0.01184232
2007-08-16 00:00:00+00:00,-0.09598787
2007-08-17 00:00:00+00:00,0.01021292
2007-08-20 00:00:00+00:00,0.04269432
2007-08-21 00:00:00+00:00,-0.01305600
2007-08-22 00:00:00+00:00,-0.00250260
2007-08-23 00:00:00+00:00,0.00759983
2007-08-24 00:00:00+00:00,-0.00796803
2007-08-27 00:00:00+00:00,-0.04177048
2007-08-28 00:00:00+00:00,0.01532955
2007-08-29 00:00:00+00:00,-0.00011232
2007-08-30 00:00:00+00:00,0.05596584
2007-08-31 00:00:00+00:00,0.06113993
2007-09-04 00:00:00+00:00,0.01922994
2007-09-05 00:00:00+00:00,-0.03406825
2007-09-06 00:00:00+00:00,-0.00589855
2007-09-07 00:00:00+00:00,-0.00723167
2007-09-10 00:00:00+00:00,0.02312309
2007-09-11 00:00:00+00:00,0.02021236
2007-09-12 00:00:00+00:00,0.03038722
2007-09-13 00:00:00+00:00,0.00675804
2007-09-14 00:00:00+00:00,0.02263999
2007-09-17 00:00:00+00:00,0.02456642
2007-09-18 00:00:00+00:00,0.01540813
2007-09-19 00:00:00+00:00,-0.02863774
2007-09-20 00:00:00+00:00,0.02836564
2007-09-21 00:00:00+00:00,0.03827770
2007-09-24 00:00:00+00:00,-0.00146958
2007-09-25 00:00:00+00:00,-0.00478784
2007-09-26 00:00:00+00:00,-0.00131519
2007-09-27 00:00:00+00:00,0.01900098
2007-09-28 00:00:00+00:00,-0.04945457
2007-10-01 00:00:00+00:00,0.00158235
2007-10-02 00:00:00+00:00,-0.05570516
2007-10-03 00:00:00+00:00,0.00494833
2007-10-04 00:00:00+00:00,0.00178106
2007-10-05 00:00:00+00:00,-0.00861732
2007-10-08 00:00:00+00:00,-0.02399689
2007-10-09 00:00:00+00:00,0.06828304
2007-10-10 00:00:00+00:00,0.03707127
2007-10-11 00:00:00+00:00,-0.01174171
2007-10-12 00:00:00+00:00,0.00550011
2007-10-15 00:00:00+00:00,-0.01470521
2007-10-16 00:00:00+00:00,0.00136354
2007-10-17 00:00:00+00:00,0.00329867
2007-10-18 00:00:00+00:00,0.04550051
2007-10-19 00:00:00+00:00,0.00786097
2007-10-22 00:00:00+00:00,-0.01237360
2007-10-23 00:00:00+00:00,0.01162598
2007-10-24 00:00:00+00:00,-0.03900212
2007-10-25 00:00:00+00:00,0.01881471
2007-10-26 00:00:00+00:00,0.00729311
2007-10-29 00:00:00+00:00,0.00263575
2007-10-30 00:00:00+00:00,-0.02207652
2007-10-31 00:00:00+00:00,0.00528465
2007-11-01 00:00:00+00:00,-0.01072663
2007-11-02 00:00:00+00:00,0.01686971
2007-11-05 00:00:00+00:00,-0.00822879
2007-11-06 00:00:00+00:00,0.03047525
2007-11-07 00:00:00+00:00,-0.00239592
2007-11-08 00:00:00+00:00,-0.01073561
2007-11-09 00:00:00+00:00,-0.00182712
2007-11-12 00:00:00+00:00,-0.04377882
2007-11-13 00:00:00+00:00,0.00359774
2007-11-14 00:00:00+00:00,-0.00142344
2007-11-15 00:00:00+00:00,-0.04038352
2007-11-16 00:00:00+00:00,-0.01724505
2007-11-19 00:00:00+00:00,-0.02111182
2007-11-20 00:00:00+00:00,-0.00116156
2007-11-21 00:00:00+00:00,0.00036889
2007-11-26 00:00:00+00:00,-0.03182547
2007-11-27 00:00:00+00:00,-0.01179723
2007-11-28 00:00:00+00:00,0.04789488
2007-11-29 00:00:00+00:00,-0.02177463
2007-11-30 00:00:00+00:00,-0.04267941
2007-12-03 00:00:00+00:00,0.00038723
2007-12-04 00:00:00+00:00,0.00243422
2007-12-05 00:00:00+00:00,-0.00607185
2007-12-06 00:00:00+00:00,0.00638207
2007-12-07 00:00:00+00:00,0.03676332
2007-12-10 00:00:00+00:00,0.00490795
2007-12-11 00:00:00+00:00,-0.01456130
2007-12-12 00:00:00+00:00,0.03086429
2007-12-13 00:00:00+00:00,-0.01235111
2007-12-14 00:00:00+00:00,0.02704246
2007-12-17 00:00:00+00:00,-0.00454889
2007-12-18 00:00:00+00:00,0.00184993
2007-12-19 00:00:00+00:00,0.01465407
2007-12-20 00:00:00+00:00,-0.00289394
2007-12-21 00:00:00+00:00,0.01220643
2007-12-26 00:00:00+00:00,0.01580478
2007-12-27 00:00:00+00:00,0.01976779
2007-12-28 00:00:00+00:00,0.00424607
2007-12-31 00:00:00+00:00,0.00437180
2008-01-02 00:00:00+00:00,0.02707429
2008-01-03 00:00:00+00:00,-0.00519191
2008-01-04 00:00:00+00:00,-0.00094334
2008-01-07 00:00:00+00:00,0.00744009
2008-01-08 00:00:00+00:00,0.01293373
2008-01-09 00:00:00+00:00,-0.01092629
2008-01-10 00:00:00+00:00,-0.05849962
2008-01-11 00:00:00+00:00,0.08732430
2008-01-14 00:00:00+00:00,0.03676055
2008-01-15 00:00:00+00:00,0.01291689
2008-01-16 00:00:00+00:00,-0.01165375
2008-01-17 00:00:00+00:00,0.01675688
2008-01-18 00:00:00+00:00,-0.03158168
2008-01-22 00:00:00+00:00,-0.02502498
2008-01-23 00:00:00+00:00,-0.08385213
2008-01-24 00:00:00+00:00,0.04511352
2008-01-25 00:00:00+00:00,-0.01360848
2008-01-28 00:00:00+00:00,0.01241655
2008-01-29 00:00:00+00:00,-0.00234712
2008-01-30 00:00:00+00:00,0.00978611
2008-01-31 00:00:00+00:00,-0.02135478
2008-02-01 00:00:00+00:00,0.01069822
2008-02-04 00:00:00+00:00,0.02019732
2008-02-05 00:00:00+00:00,-0.02309053
2008-02-06 00:00:00+00:00,0.01709881
2008-02-07 00:00:00+00:00,-0.00970173
2008-02-08 00:00:00+00:00,0.01932484
2008-02-11 00:00:00+00:00,-0.05287573
2008-02-12 00:00:00+00:00,-0.00513849
2008-02-13 00:00:00+00:00,-0.00399049
2008-02-14 00:00:00+00:00,0.07379702
2008-02-15 00:00:00+00:00,-0.01986358
2008-02-19 00:00:00+00:00,0.02862795
2008-02-20 00:00:00+00:00,0.01748351
2008-02-21 00:00:00+00:00,0.07866841
2008-02-22 00:00:00+00:00,0.04315865
2008-02-25 00:00:00+00:00,0.06562642
2008-02-26 00:00:00+00:00,0.01947807
2008-02-27 00:00:00+00:00,-0.03994212
2008-02-28 00:00:00+00:00,0.03433391
2008-02-29 00:00:00+00:00,0.05112436
2008-03-03 00:00:00+00:00,0.12479749
2008-03-04 00:00:00+00:00,0.07206953
2008-03-05 00:00:00+00:00,-0.01501260
2008-03-06 00:00:00+00:00,-0.10723206
2008-03-07 00:00:00+00:00,-0.02548957
2008-03-10 00:00:00+00:00,-0.09629505
2008-03-11 00:00:00+00:00,0.10107881
2008-03-12 00:00:00+00:00,0.02739093
2008-03-13 00:00:00+00:00,-0.02923369
2008-03-14 00:00:00+00:00,-0.03601244
2008-03-17 00:00:00+00:00,-0.09771228
2008-03-18 00:00:00+00:00,-0.01222258
2008-03-19 00:00:00+00:00,-0.07771122
2008-03-20 00:00:00+00:00,-0.01888151
2008-03-24 00:00:00+00:00,0.05996942
2008-03-25 00:00:00+00:00,0.03157489
2008-03-26 00:00:00+00:00,-0.00906467
2008-03-27 00:00:00+00:00,-0.02465108
2008-03-28 00:00:00+00:00,-0.03022959
2008-03-31 00:00:00+00:00,-0.06195013
2008-04-01 00:00:00+00:00,0.03100178
2008-04-02 00:00:00+00:00,-0.00761445
2008-04-03 00:00:00+00:00,0.00660987
2008-04-04 00:00:00+00:00,0.01240510
2008-04-07 00:00:00+00:00,0.05238422
2008-04-08 00:00:00+00:00,-0.02256946
2008-04-09 00:00:00+00:00,0.04844329
2008-04-10 00:00:00+00:00,0.02313693
2008-04-11 00:00:00+00:00,-0.01322006
2008-04-14 00:00:00+00:00,-0.00389521
2008-04-15 00:00:00+00:00,0.03233878
2008-04-16 00:00:00+00:00,-0.04329246
2008-04-17 00:00:00+00:00,-0.04698505
2008-04-18 00:00:00+00:00,-0.02063059
2008-04-21 00:00:00+00:00,-0.03623354
2008-04-22 00:00:00+00:00,0.03772447
2008-04-23 00:00:00+00:00,-0.00913486
2008-04-24 00:00:00+00:00,-0.05565412
2008-04-25 00:00:00+00:00,-0.01182618
2008-04-28 00:00:00+00:00,0.01171566
2008-04-29 00:00:00+00:00,-0.02741585
2008-04-30 00:00:00+00:00,0.01596460
2008-05-01 00:00:00+00:00,-0.05217144
2008-05-02 00:00:00+00:00,0.00587493
2008-05-05 00:00:00+00:00,-0.00766705
2008-05-06 00:00:00+00:00,0.03444373
2008-05-07 00:00:00+00:00,-0.00317715
2008-05-08 00:00:00+00:00,0.12756179
2008-05-09 00:00:00+00:00,0.02074770
2008-05-12 00:00:00+00:00,0.00680159
2008-05-13 00:00:00+00:00,-0.02228490
2008-05-14 00:00:00+00:00,-0.02190779
2008-05-15 00:00:00+00:00,0.00261173
2008-05-16 00:00:00+00:00,0.04383181
2008-05-19 00:00:00+00:00,-0.00104690
2008-05-20 00:00:00+00:00,-0.02486563
2008-05-21 00:00:00+00:00,0.00509437
2008-05-22 00:00:00+00:00,-0.03162245
2008-05-23 00:00:00+00:00,-0.01734222
2008-05-27 00:00:00+00:00,-0.07696942
2008-05-28 00:00:00+00:00,-0.00165558
2008-05-29 00:00:00+00:00,-0.00379253
2008-05-30 00:00:00+00:00,-0.00796109
2008-06-02 00:00:00+00:00,-0.00839096
2008-06-03 00:00:00+00:00,-0.03781116
2008-06-04 00:00:00+00:00,0.00021993
2008-06-05 00:00:00+00:00,0.00241554
2008-06-06 00:00:00+00:00,0.05692368
2008-06-09 00:00:00+00:00,-0.01646673
2008-06-10 00:00:00+00:00,-0.00327859
2008-06-11 00:00:00+00:00,0.06324077
2008-06-12 00:00:00+00:00,0.00981614
2008-06-13 00:00:00+00:00,0.05920083
2008-06-16 00:00:00+00:00,0.07017512
2008-06-17 00:00:00+00:00,-0.03155190
2008-06-18 00:00:00+00:00,0.02712023
2008-06-19 00:00:00+00:00,-0.04758848
2008-06-20 00:00:00+00:00,0.00094389
2008-06-23 00:00:00+00:00,-0.01728238
2008-06-24 00:00:00+00:00,0.02903894
2008-06-25 00:00:00+00:00,0.01559305
2008-06-26 00:00:00+00:00,0.01931239
2008-06-27 00:00:00+00:00,-0.00799853
2008-06-30 00:00:00+00:00,-0.06651298
