Date,EU-CHEM
2023-01-17 00:00:00+00:00,0.01546943
2023-01-18 00:00:00+00:00,-0.00244978
2023-01-19 00:00:00+00:00,-0.03310988
2023-01-20 00:00:00+00:00,0.01654198
2023-01-23 00:00:00+00:00,-0.01195482
2023-01-24 00:00:00+00:00,0.00389847
2023-01-25 00:00:00+00:00,-0.00364238
2023-01-26 00:00:00+00:00,0.00920551
2023-01-27 00:00:00+00:00,0.00099059
2023-01-30 00:00:00+00:00,0.00478548
2023-01-31 00:00:00+00:00,-0.00707877
2023-02-01 00:00:00+00:00,0.00024781
2023-02-02 00:00:00+00:00,0.04129501
2023-02-03 00:00:00+00:00,-0.00695962
2023-02-06 00:00:00+00:00,-0.02216989
2023-02-07 00:00:00+00:00,0.00821085
2023-02-08 00:00:00+00:00,0.02559699
2023-02-09 00:00:00+00:00,-0.01703811
2023-02-10 00:00:00+00:00,-0.03681082
2023-02-13 00:00:00+00:00,0.02082296
2023-02-14 00:00:00+00:00,-0.01042779
2023-02-15 00:00:00+00:00,0.01675609
2023-02-16 00:00:00+00:00,0.00425671
2023-02-17 00:00:00+00:00,-0.01674563
2023-02-20 00:00:00+00:00,0.02199341
2023-02-21 00:00:00+00:00,-0.00708815
2023-02-22 00:00:00+00:00,0.00261652
2023-02-23 00:00:00+00:00,-0.00661440
2023-02-24 00:00:00+00:00,-0.03612493
2023-02-27 00:00:00+00:00,0.04351437
2023-02-28 00:00:00+00:00,-0.00715273
2023-03-01 00:00:00+00:00,-0.01868015
2023-03-02 00:00:00+00:00,0.00551667
2023-03-03 00:00:00+00:00,0.02332074
2023-03-06 00:00:00+00:00,-0.02467733
2023-03-07 00:00:00+00:00,-0.01616344
2023-03-08 00:00:00+00:00,0.00562541
2023-03-09 00:00:00+00:00,0.00066088
2023-03-10 00:00:00+00:00,-0.02725471
2023-03-13 00:00:00+00:00,-0.04051565
2023-03-14 00:00:00+00:00,0.02756936
2023-03-15 00:00:00+00:00,-0.05376807
2023-03-16 00:00:00+00:00,0.03722040
2023-03-17 00:00:00+00:00,-0.03184658
2023-03-20 00:00:00+00:00,0.03067160
2023-03-21 00:00:00+00:00,0.01154113
2023-03-22 00:00:00+00:00,0.00906501
2023-03-23 00:00:00+00:00,-0.00180521
2023-03-24 00:00:00+00:00,-0.03029260
2023-03-27 00:00:00+00:00,0.01466865
2023-03-28 00:00:00+00:00,0.00208008
2023-03-29 00:00:00+00:00,0.02580310
2023-03-30 00:00:00+00:00,0.02385227
2023-03-31 00:00:00+00:00,0.02265044
2023-04-03 00:00:00+00:00,-0.00610062
2023-04-04 00:00:00+00:00,-0.00419111
2023-04-05 00:00:00+00:00,-0.01352373
2023-04-06 00:00:00+00:00,0.02841197
2023-04-11 00:00:00+00:00,0.01625948
2023-04-12 00:00:00+00:00,0.00529538
2023-04-13 00:00:00+00:00,-0.00585954
2023-04-14 00:00:00+00:00,0.00819469
2023-04-17 00:00:00+00:00,0.02052762
2023-04-18 00:00:00+00:00,0.00946707
2023-04-19 00:00:00+00:00,0.00666071
2023-04-20 00:00:00+00:00,0.00218588
2023-04-21 00:00:00+00:00,-0.00477153
2023-04-24 00:00:00+00:00,0.01337657
2023-04-25 00:00:00+00:00,-0.00934203
2023-04-26 00:00:00+00:00,-0.02297735
2023-04-27 00:00:00+00:00,-0.01800180
2023-04-28 00:00:00+00:00,0.03079590
2023-05-02 00:00:00+00:00,-0.03667263
2023-05-03 00:00:00+00:00,0.01714428
2023-05-04 00:00:00+00:00,-0.00763798
2023-05-05 00:00:00+00:00,0.03429514
2023-05-08 00:00:00+00:00,-0.00324202
2023-05-09 00:00:00+00:00,-0.01388212
2023-05-10 00:00:00+00:00,-0.00081746
2023-05-11 00:00:00+00:00,0.00744194
2023-05-12 00:00:00+00:00,0.00366659
2023-05-15 00:00:00+00:00,0.00780805
2023-05-16 00:00:00+00:00,-0.02049745
2023-05-17 00:00:00+00:00,-0.01383318
2023-05-18 00:00:00+00:00,0.01714333
2023-05-19 00:00:00+00:00,0.00964289
2023-05-22 00:00:00+00:00,-0.00894745
2023-05-23 00:00:00+00:00,-0.00817127
2023-05-24 00:00:00+00:00,-0.03265775
2023-05-25 00:00:00+00:00,-0.01226124
2023-05-26 00:00:00+00:00,0.02114449
2023-05-29 00:00:00+00:00,-0.00224197
2023-05-30 00:00:00+00:00,-0.01837227
2023-05-31 00:00:00+00:00,-0.03977177
2023-06-01 00:00:00+00:00,0.01943160
2023-06-02 00:00:00+00:00,0.04205172
2023-06-05 00:00:00+00:00,-0.01727288
2023-06-06 00:00:00+00:00,0.00309935
2023-06-07 00:00:00+00:00,-0.01253866
2023-06-08 00:00:00+00:00,0.00277731
2023-06-09 00:00:00+00:00,-0.01310264
2023-06-12 00:00:00+00:00,0.01353191
2023-06-13 00:00:00+00:00,0.02037194
2023-06-14 00:00:00+00:00,-0.00175732
2023-06-15 00:00:00+00:00,-0.00460637
2023-06-16 00:00:00+00:00,0.01469724
2023-06-19 00:00:00+00:00,-0.03032070
2023-06-20 00:00:00+00:00,-0.02606635
2023-06-21 00:00:00+00:00,0.00111483
2023-06-22 00:00:00+00:00,0.00042852
2023-06-23 00:00:00+00:00,-0.00197087
2023-06-26 00:00:00+00:00,0.01887116
2023-06-27 00:00:00+00:00,-0.00356900
2023-06-28 00:00:00+00:00,0.02562356
2023-06-29 00:00:00+00:00,-0.01109523
2023-06-30 00:00:00+00:00,0.03279243
2023-07-03 00:00:00+00:00,-0.00199584
2023-07-04 00:00:00+00:00,0.00049946
2023-07-05 00:00:00+00:00,-0.02912541
2023-07-06 00:00:00+00:00,-0.04694756
2023-07-07 00:00:00+00:00,0.03087167
2023-07-10 00:00:00+00:00,0.00613131
2023-07-11 00:00:00+00:00,0.01995076
2023-07-12 00:00:00+00:00,0.03984868
2023-07-13 00:00:00+00:00,0.00651117
2023-07-14 00:00:00+00:00,-0.01823858
2023-07-17 00:00:00+00:00,-0.01591776
2023-07-18 00:00:00+00:00,0.02749687
2023-07-19 00:00:00+00:00,-0.00000000
2023-07-20 00:00:00+00:00,0.01657049
2023-07-21 00:00:00+00:00,-0.00858545
2023-07-24 00:00:00+00:00,0.00459883
2023-07-25 00:00:00+00:00,0.01294551
2023-07-26 00:00:00+00:00,-0.01383914
2023-07-27 00:00:00+00:00,0.03483607
2023-07-28 00:00:00+00:00,0.01877518
2023-07-31 00:00:00+00:00,-0.00846240
2023-08-01 00:00:00+00:00,-0.02356902
2023-08-02 00:00:00+00:00,-0.03066440
2023-08-03 00:00:00+00:00,-0.01664058
2023-08-04 00:00:00+00:00,0.00938616
2023-08-07 00:00:00+00:00,0.00214965
2023-08-08 00:00:00+00:00,-0.01461843
2023-08-09 00:00:00+00:00,0.00382727
2023-08-10 00:00:00+00:00,0.02657366
2023-08-11 00:00:00+00:00,-0.02352266
2023-08-14 00:00:00+00:00,0.00165865
2023-08-15 00:00:00+00:00,-0.02568777
2023-08-16 00:00:00+00:00,0.00344133
2023-08-17 00:00:00+00:00,-0.00896598
2023-08-18 00:00:00+00:00,-0.01237270
2023-08-21 00:00:00+00:00,-0.00863821
2023-08-22 00:00:00+00:00,0.01216297
2023-08-23 00:00:00+00:00,0.00659452
2023-08-24 00:00:00+00:00,0.00294936
2023-08-25 00:00:00+00:00,-0.00092554
2023-08-28 00:00:00+00:00,0.02281145
2023-08-29 00:00:00+00:00,0.01922597
2023-08-30 00:00:00+00:00,0.00840890
2023-08-31 00:00:00+00:00,0.01264160
2023-09-01 00:00:00+00:00,0.00513908
2023-09-04 00:00:00+00:00,-0.01139045
2023-09-05 00:00:00+00:00,-0.02274401
2023-09-06 00:00:00+00:00,0.00926845
2023-09-07 00:00:00+00:00,-0.01903585
2023-09-08 00:00:00+00:00,0.00382632
2023-09-11 00:00:00+00:00,0.01071251
2023-09-12 00:00:00+00:00,-0.01841301
2023-09-13 00:00:00+00:00,-0.00840126
2023-09-14 00:00:00+00:00,0.02564103
2023-09-15 00:00:00+00:00,0.02226620
2023-09-18 00:00:00+00:00,-0.03385544
2023-09-19 00:00:00+00:00,-0.00829876
2023-09-20 00:00:00+00:00,0.01891982
2023-09-21 00:00:00+00:00,-0.04136735
2023-09-22 00:00:00+00:00,-0.00362502
2023-09-25 00:00:00+00:00,-0.01756608
2023-09-26 00:00:00+00:00,-0.01295160
2023-09-27 00:00:00+00:00,-0.00317243
2023-09-28 00:00:00+00:00,0.00532463
2023-09-29 00:00:00+00:00,0.02201285
2023-10-02 00:00:00+00:00,-0.03651614
2023-10-03 00:00:00+00:00,-0.01630998
2023-10-04 00:00:00+00:00,-0.00086987
2023-10-05 00:00:00+00:00,-0.00234966
2023-10-06 00:00:00+00:00,0.00958355
2023-10-09 00:00:00+00:00,-0.01838203
2023-10-10 00:00:00+00:00,0.04725650
2023-10-11 00:00:00+00:00,0.00436047
2023-10-12 00:00:00+00:00,-0.00921344
2023-10-13 00:00:00+00:00,-0.01336990
2023-10-16 00:00:00+00:00,-0.00267472
2023-10-17 00:00:00+00:00,-0.00933045
2023-10-18 00:00:00+00:00,-0.02421665
2023-10-19 00:00:00+00:00,-0.01581444
2023-10-20 00:00:00+00:00,-0.03232091
2023-10-23 00:00:00+00:00,-0.00647948
2023-10-24 00:00:00+00:00,0.00857710
2023-10-25 00:00:00+00:00,0.00629496
2023-10-26 00:00:00+00:00,0.01918422
2023-10-27 00:00:00+00:00,0.01722760
2023-10-30 00:00:00+00:00,0.00264108
2023-10-31 00:00:00+00:00,0.03305785
2023-11-01 00:00:00+00:00,-0.00501687
2023-11-02 00:00:00+00:00,0.03398942
2023-11-03 00:00:00+00:00,-0.00545703
2023-11-06 00:00:00+00:00,-0.01778386
2023-11-07 00:00:00+00:00,-0.00129388
2023-11-08 00:00:00+00:00,0.00828658
2023-11-09 00:00:00+00:00,0.03980057
2023-11-10 00:00:00+00:00,-0.01095844
2023-11-13 00:00:00+00:00,0.01127310
2023-11-14 00:00:00+00:00,0.03354686
2023-11-15 00:00:00+00:00,0.01293318
2023-11-16 00:00:00+00:00,-0.01968699
2023-11-17 00:00:00+00:00,0.00898428
2023-11-20 00:00:00+00:00,-0.00289855
2023-11-21 00:00:00+00:00,0.00182451
2023-11-22 00:00:00+00:00,0.00430856
2023-11-23 00:00:00+00:00,0.00314153
2023-11-24 00:00:00+00:00,0.01939744
2023-11-27 00:00:00+00:00,-0.01038175
2023-11-28 00:00:00+00:00,-0.00115264
2023-11-29 00:00:00+00:00,-0.00000000
2023-11-30 00:00:00+00:00,0.01046129
2023-12-01 00:00:00+00:00,0.00721193
2023-12-04 00:00:00+00:00,-0.00743100
2023-12-05 00:00:00+00:00,0.00918033
2023-12-06 00:00:00+00:00,0.01697128
2023-12-07 00:00:00+00:00,0.00622071
2023-12-08 00:00:00+00:00,0.01256140
2023-12-11 00:00:00+00:00,0.01480474
2023-12-12 00:00:00+00:00,0.00643521
2023-12-13 00:00:00+00:00,0.02035321
2023-12-14 00:00:00+00:00,0.01027048
2023-12-15 00:00:00+00:00,0.00304188
2023-12-18 00:00:00+00:00,-0.00373890
2023-12-19 00:00:00+00:00,0.02835333
2023-12-20 00:00:00+00:00,0.00352274
2023-12-21 00:00:00+00:00,-0.00741307
2023-12-22 00:00:00+00:00,0.00237785
2023-12-27 00:00:00+00:00,0.00452003
2023-12-28 00:00:00+00:00,-0.00603883
2023-12-29 00:00:00+00:00,0.00107337
2024-01-02 00:00:00+00:00,-0.00842912
2024-01-03 00:00:00+00:00,-0.03880505
2024-01-04 00:00:00+00:00,0.00047081
2024-01-05 00:00:00+00:00,-0.02094610
2024-01-08 00:00:00+00:00,-0.00150626
2024-01-09 00:00:00+00:00,-0.00872739
2024-01-10 00:00:00+00:00,-0.01139624
2024-01-11 00:00:00+00:00,-0.00416700
2024-01-12 00:00:00+00:00,0.00931502
2024-01-15 00:00:00+00:00,-0.00527536
2024-01-16 00:00:00+00:00,-0.00865523
2024-01-17 00:00:00+00:00,-0.02953722
2024-01-18 00:00:00+00:00,0.01086424
2024-01-19 00:00:00+00:00,-0.01706346
2024-01-22 00:00:00+00:00,-0.00032779
2024-01-23 00:00:00+00:00,-0.01032872
2024-01-24 00:00:00+00:00,0.02331905
2024-01-25 00:00:00+00:00,0.02516902
2024-01-26 00:00:00+00:00,0.02686831
2024-01-29 00:00:00+00:00,-0.00238133
2024-01-30 00:00:00+00:00,-0.01414607
2024-01-31 00:00:00+00:00,0.00696279
2024-02-01 00:00:00+00:00,-0.00693891
2024-02-02 00:00:00+00:00,-0.01120448
2024-02-05 00:00:00+00:00,-0.01070423
2024-02-06 00:00:00+00:00,0.02557048
2024-02-07 00:00:00+00:00,-0.01022773
2024-02-08 00:00:00+00:00,-0.01501767
2024-02-09 00:00:00+00:00,-0.01585889
2024-02-12 00:00:00+00:00,0.01949270
2024-02-13 00:00:00+00:00,-0.01235864
2024-02-14 00:00:00+00:00,0.01511704
2024-02-15 00:00:00+00:00,0.01032591
2024-02-16 00:00:00+00:00,0.00955056
2024-02-19 00:00:00+00:00,-0.00583114
2024-02-20 00:00:00+00:00,0.05080535
2024-02-21 00:00:00+00:00,-0.00586121
2024-02-22 00:00:00+00:00,0.01332393
2024-02-23 00:00:00+00:00,0.01588290
2024-02-26 00:00:00+00:00,-0.00594824
2024-02-27 00:00:00+00:00,0.00108468
2024-02-28 00:00:00+00:00,-0.02036549
2024-02-29 00:00:00+00:00,0.00273801
2024-03-01 00:00:00+00:00,0.01570558
2024-03-04 00:00:00+00:00,-0.00620251
2024-03-05 00:00:00+00:00,-0.00489967
2024-03-06 00:00:00+00:00,0.02652313
2024-03-07 00:00:00+00:00,0.02679190
2024-03-08 00:00:00+00:00,0.00372001
2024-03-11 00:00:00+00:00,-0.00735294
2024-03-12 00:00:00+00:00,0.01970631
2024-03-13 00:00:00+00:00,-0.00113037
2024-03-14 00:00:00+00:00,-0.01756767
2024-03-15 00:00:00+00:00,0.00971245
2024-03-18 00:00:00+00:00,-0.00213138
2024-03-19 00:00:00+00:00,0.01729787
2024-03-20 00:00:00+00:00,0.01934119
2024-03-21 00:00:00+00:00,0.00725831
2024-03-22 00:00:00+00:00,-0.00506971
2024-03-25 00:00:00+00:00,0.00239181
2024-03-26 00:00:00+00:00,-0.00373246
2024-03-27 00:00:00+00:00,0.00373944
2024-03-28 00:00:00+00:00,-0.00052258
