Date,SUGAR16
2010-03-15 00:00:00+00:00,-0.00060150
2010-03-16 00:00:00+00:00,-0.04812030
2010-03-17 00:00:00+00:00,-0.05767442
2010-03-18 00:00:00+00:00,0.04503354
2010-03-19 00:00:00+00:00,0.08126984
2010-03-22 00:00:00+00:00,-0.06873479
2010-03-23 00:00:00+00:00,-0.09448819
2010-03-24 00:00:00+00:00,0.00491803
2010-03-25 00:00:00+00:00,0.00358891
2010-03-26 00:00:00+00:00,-0.02007648
2010-03-29 00:00:00+00:00,0.00483871
2010-03-30 00:00:00+00:00,0.01518578
2010-03-31 00:00:00+00:00,-0.06282051
2010-04-01 00:00:00+00:00,0.01704918
2010-04-05 00:00:00+00:00,0.00776824
2010-04-06 00:00:00+00:00,0.00645161
2010-04-07 00:00:00+00:00,-0.02322581
2010-04-08 00:00:00+00:00,-0.02950820
2010-04-09 00:00:00+00:00,-0.02459016
2010-04-12 00:00:00+00:00,0.00336134
2010-04-13 00:00:00+00:00,-0.02173913
2010-04-14 00:00:00+00:00,0.08929766
2010-04-15 00:00:00+00:00,-0.03612903
2010-04-16 00:00:00+00:00,-0.02016260
2010-04-19 00:00:00+00:00,0.03173554
2010-04-20 00:00:00+00:00,-0.03016393
2010-04-21 00:00:00+00:00,-0.00133333
2010-04-22 00:00:00+00:00,-0.01393960
2010-04-23 00:00:00+00:00,-0.04054938
2010-04-26 00:00:00+00:00,-0.03234411
2010-04-27 00:00:00+00:00,0.00620690
2010-04-28 00:00:00+00:00,-0.01449275
2010-04-29 00:00:00+00:00,0.00312175
2010-04-30 00:00:00+00:00,-0.04110535
2010-05-03 00:00:00+00:00,-0.03183587
2010-05-04 00:00:00+00:00,0.00071149
2010-05-05 00:00:00+00:00,0.00612613
2010-05-06 00:00:00+00:00,-0.00178891
2010-05-07 00:00:00+00:00,-0.00536673
2010-05-10 00:00:00+00:00,0.02071429
2010-05-11 00:00:00+00:00,-0.04572635
2010-05-12 00:00:00+00:00,0.04792793
2010-05-13 00:00:00+00:00,0.03594080
2010-05-14 00:00:00+00:00,0.05122807
2010-05-17 00:00:00+00:00,-0.00033580
2010-05-18 00:00:00+00:00,0.05033557
2010-05-19 00:00:00+00:00,0.03837171
2010-05-20 00:00:00+00:00,0.01534944
2010-05-21 00:00:00+00:00,0.09361702
2010-05-24 00:00:00+00:00,0.01116972
2010-05-25 00:00:00+00:00,0.00702290
2010-05-26 00:00:00+00:00,0.00060976
2010-05-27 00:00:00+00:00,0.00793893
2010-05-28 00:00:00+00:00,-0.01466544
2010-06-01 00:00:00+00:00,-0.00458716
2010-06-02 00:00:00+00:00,-0.02398338
2010-06-03 00:00:00+00:00,-0.01271318
2010-06-04 00:00:00+00:00,-0.00809213
2010-06-07 00:00:00+00:00,-0.02523364
2010-06-08 00:00:00+00:00,-0.02075472
2010-06-09 00:00:00+00:00,-0.12233375
2010-06-10 00:00:00+00:00,-0.00893495
2010-06-11 00:00:00+00:00,0.00786276
2010-06-14 00:00:00+00:00,-0.00142857
2010-06-15 00:00:00+00:00,-0.00571837
2010-06-16 00:00:00+00:00,-0.00035740
2010-06-17 00:00:00+00:00,0.00285714
2010-06-18 00:00:00+00:00,-0.00320057
2010-06-21 00:00:00+00:00,0.03096085
2010-06-22 00:00:00+00:00,0.03226950
2010-06-23 00:00:00+00:00,0.00454864
2010-06-24 00:00:00+00:00,0.02169349
2010-06-25 00:00:00+00:00,-0.00069517
2010-06-28 00:00:00+00:00,0.00626087
2010-06-29 00:00:00+00:00,-0.03180090
2010-06-30 00:00:00+00:00,0.02908587
2010-07-01 00:00:00+00:00,0.00723888
2010-07-02 00:00:00+00:00,-0.01793103
2010-07-06 00:00:00+00:00,0.01786942
2010-07-07 00:00:00+00:00,-0.10996564
2010-07-08 00:00:00+00:00,0.01855670
2010-07-09 00:00:00+00:00,0.00000000
2010-07-12 00:00:00+00:00,0.00446735
2010-07-13 00:00:00+00:00,0.00650685
2010-07-14 00:00:00+00:00,-0.00923709
2010-07-15 00:00:00+00:00,0.00409836
2010-07-16 00:00:00+00:00,0.00340599
2010-07-19 00:00:00+00:00,-0.01020061
2010-07-20 00:00:00+00:00,0.06898907
2010-07-21 00:00:00+00:00,0.04905277
2010-07-22 00:00:00+00:00,0.03084143
2010-07-23 00:00:00+00:00,0.02579564
2010-07-26 00:00:00+00:00,-0.00199933
2010-07-27 00:00:00+00:00,0.02747435
2010-07-28 00:00:00+00:00,0.02171767
2010-07-29 00:00:00+00:00,0.00576184
2010-07-30 00:00:00+00:00,0.01699808
2010-08-02 00:00:00+00:00,-0.01909233
2010-08-03 00:00:00+00:00,-0.01767815
2010-08-04 00:00:00+00:00,0.01228346
2010-08-05 00:00:00+00:00,-0.01539912
2010-08-06 00:00:00+00:00,0.04349206
2010-08-09 00:00:00+00:00,-0.06373008
2010-08-10 00:00:00+00:00,-0.06025563
2010-08-11 00:00:00+00:00,0.01619171
2010-08-12 00:00:00+00:00,0.01678502
2010-08-13 00:00:00+00:00,0.06623794
2010-08-16 00:00:00+00:00,-0.02728984
2010-08-17 00:00:00+00:00,0.00512000
2010-08-18 00:00:00+00:00,-0.00955414
2010-08-19 00:00:00+00:00,-0.00801025
2010-08-20 00:00:00+00:00,-0.03601286
2010-08-23 00:00:00+00:00,0.04332248
2010-08-24 00:00:00+00:00,0.01423948
2010-08-25 00:00:00+00:00,0.02861736
2010-08-26 00:00:00+00:00,-0.00768000
2010-08-27 00:00:00+00:00,-0.00159898
