Date,V2X
2014-05-28 00:00:00+00:00,-0.01098901
2014-05-29 00:00:00+00:00,0.00552486
2014-05-30 00:00:00+00:00,0.01923077
2014-06-02 00:00:00+00:00,-0.00544959
2014-06-03 00:00:00+00:00,0.01366120
2014-06-04 00:00:00+00:00,-0.01897019
2014-06-05 00:00:00+00:00,-0.06284153
2014-06-06 00:00:00+00:00,-0.08426966
2014-06-09 00:00:00+00:00,-0.03235294
2014-06-10 00:00:00+00:00,-0.00892857
2014-06-11 00:00:00+00:00,0.02089552
2014-06-12 00:00:00+00:00,0.00884956
2014-06-13 00:00:00+00:00,0.03235294
2014-06-16 00:00:00+00:00,0.02608696
2014-06-17 00:00:00+00:00,-0.04885057
2014-06-18 00:00:00+00:00,-0.04386225
2014-06-19 00:00:00+00:00,-0.08035714
2014-06-20 00:00:00+00:00,-0.01230769
2014-06-23 00:00:00+00:00,0.03095975
2014-06-24 00:00:00+00:00,-0.01840491
2014-06-25 00:00:00+00:00,0.07430341
2014-06-26 00:00:00+00:00,-0.00576369
2014-06-27 00:00:00+00:00,-0.00289855
2014-06-30 00:00:00+00:00,-0.01453488
2014-07-01 00:00:00+00:00,-0.03498542
2014-07-02 00:00:00+00:00,-0.03254438
2014-07-03 00:00:00+00:00,-0.03903904
2014-07-04 00:00:00+00:00,-0.01226994
2014-07-07 00:00:00+00:00,0.04938272
2014-07-08 00:00:00+00:00,0.06042296
2014-07-09 00:00:00+00:00,-0.04411765
2014-07-10 00:00:00+00:00,0.07831325
2014-07-11 00:00:00+00:00,0.00874636
2014-07-14 00:00:00+00:00,-0.08454810
2014-07-15 00:00:00+00:00,0.02114804
2014-07-16 00:00:00+00:00,-0.03003003
2014-07-17 00:00:00+00:00,0.07878788
2014-07-18 00:00:00+00:00,-0.01169851
2014-07-21 00:00:00+00:00,0.03529412
2014-07-22 00:00:00+00:00,-0.05523256
2014-07-23 00:00:00+00:00,-0.00000000
2014-07-24 00:00:00+00:00,0.00000000
2014-07-25 00:00:00+00:00,0.05654762
2014-07-28 00:00:00+00:00,-0.01126761
2014-07-29 00:00:00+00:00,-0.01129944
2014-07-30 00:00:00+00:00,0.00852273
2014-07-31 00:00:00+00:00,0.09604520
2014-08-01 00:00:00+00:00,0.04347826
2014-08-04 00:00:00+00:00,0.00800000
2014-08-05 00:00:00+00:00,-0.02122016
2014-08-06 00:00:00+00:00,0.01871658
2014-08-07 00:00:00+00:00,0.00265252
2014-08-08 00:00:00+00:00,0.06878307
2014-08-11 00:00:00+00:00,-0.09043928
2014-08-12 00:00:00+00:00,0.01069519
2014-08-13 00:00:00+00:00,-0.06933333
2014-08-14 00:00:00+00:00,-0.02747253
2014-08-15 00:00:00+00:00,0.03611111
2014-08-18 00:00:00+00:00,-0.09016393
2014-08-19 00:00:00+00:00,-0.01432925
2014-08-20 00:00:00+00:00,0.01734104
2014-08-21 00:00:00+00:00,-0.02865330
2014-08-22 00:00:00+00:00,0.02023121
2014-08-25 00:00:00+00:00,-0.01149425
2014-08-26 00:00:00+00:00,0.00000000
2014-08-27 00:00:00+00:00,0.01719198
2014-08-28 00:00:00+00:00,0.06250000
2014-08-29 00:00:00+00:00,0.01385042
2014-09-01 00:00:00+00:00,0.00000000
2014-09-02 00:00:00+00:00,-0.00552486
2014-09-03 00:00:00+00:00,-0.03047091
2014-09-04 00:00:00+00:00,-0.05042017
2014-09-05 00:00:00+00:00,0.00285714
2014-09-08 00:00:00+00:00,0.01714286
2014-09-09 00:00:00+00:00,0.01977401
2014-09-10 00:00:00+00:00,0.02240896
2014-09-11 00:00:00+00:00,0.00831025
2014-09-12 00:00:00+00:00,-0.04143646
2014-09-15 00:00:00+00:00,0.03661972
2014-09-16 00:00:00+00:00,0.02493075
2014-09-17 00:00:00+00:00,-0.05769231
2014-09-18 00:00:00+00:00,-0.01966552
2014-09-19 00:00:00+00:00,-0.05367232
2014-09-22 00:00:00+00:00,0.04046243
2014-09-23 00:00:00+00:00,0.07670455
2014-09-24 00:00:00+00:00,-0.07692308
2014-09-25 00:00:00+00:00,0.04411765
2014-09-26 00:00:00+00:00,0.01152738
2014-09-29 00:00:00+00:00,0.02298851
2014-09-30 00:00:00+00:00,-0.00569801
2014-10-01 00:00:00+00:00,0.06837607
2014-10-02 00:00:00+00:00,0.05524862
2014-10-03 00:00:00+00:00,-0.07027027
2014-10-06 00:00:00+00:00,-0.02222222
2014-10-07 00:00:00+00:00,0.07605634
2014-10-08 00:00:00+00:00,0.01089918
2014-10-09 00:00:00+00:00,-0.05149051
2014-10-10 00:00:00+00:00,0.10555556
2014-10-13 00:00:00+00:00,0.08266667
2014-10-14 00:00:00+00:00,0.06185567
2014-10-15 00:00:00+00:00,0.20603015
2014-10-16 00:00:00+00:00,-0.05555556
2014-10-17 00:00:00+00:00,-0.12500260
2014-10-20 00:00:00+00:00,-0.00000000
2014-10-21 00:00:00+00:00,-0.14070352
2014-10-22 00:00:00+00:00,-0.03448276
2014-10-23 00:00:00+00:00,0.09973046
2014-10-24 00:00:00+00:00,0.02722772
2014-10-27 00:00:00+00:00,0.02689487
2014-10-28 00:00:00+00:00,-0.08674699
2014-10-29 00:00:00+00:00,0.00000000
2014-10-30 00:00:00+00:00,-0.01503759
2014-10-31 00:00:00+00:00,-0.04810127
2014-11-03 00:00:00+00:00,0.02583979
2014-11-04 00:00:00+00:00,0.05867347
2014-11-05 00:00:00+00:00,-0.03482587
2014-11-06 00:00:00+00:00,-0.01518987
2014-11-07 00:00:00+00:00,0.01020408
2014-11-10 00:00:00+00:00,-0.05626598
2014-11-11 00:00:00+00:00,-0.03141361
2014-11-12 00:00:00+00:00,0.05555556
2014-11-13 00:00:00+00:00,-0.00520833
2014-11-14 00:00:00+00:00,0.02590674
2014-11-17 00:00:00+00:00,-0.01288660
2014-11-18 00:00:00+00:00,-0.04145078
2014-11-19 00:00:00+00:00,0.04986617
2014-11-20 00:00:00+00:00,0.01538462
2014-11-21 00:00:00+00:00,-0.03807107
2014-11-24 00:00:00+00:00,0.01804124
2014-11-25 00:00:00+00:00,0.01288660
2014-11-26 00:00:00+00:00,-0.01781170
2014-11-27 00:00:00+00:00,-0.00257069
2014-11-28 00:00:00+00:00,0.01025641
2014-12-01 00:00:00+00:00,0.03826531
2014-12-02 00:00:00+00:00,0.00000000
2014-12-03 00:00:00+00:00,-0.05513784
2014-12-04 00:00:00+00:00,0.03608247
2014-12-05 00:00:00+00:00,-0.04303797
2014-12-08 00:00:00+00:00,0.02319588
2014-12-09 00:00:00+00:00,0.12213740
2014-12-10 00:00:00+00:00,0.02184466
2014-12-11 00:00:00+00:00,0.03846154
2014-12-12 00:00:00+00:00,0.19811321
2014-12-15 00:00:00+00:00,0.09803922
2014-12-16 00:00:00+00:00,-0.13235294
2014-12-17 00:00:00+00:00,0.07658643
2014-12-18 00:00:00+00:00,-0.10851064
2014-12-19 00:00:00+00:00,0.01342282
2014-12-22 00:00:00+00:00,-0.03982301
2014-12-23 00:00:00+00:00,-0.00228050
2014-12-29 00:00:00+00:00,0.02040816
2014-12-30 00:00:00+00:00,0.05373832
2015-01-02 00:00:00+00:00,0.10022779
2015-01-05 00:00:00+00:00,0.10284464
2015-01-06 00:00:00+00:00,0.00418410
2015-01-07 00:00:00+00:00,-0.05625000
2015-01-08 00:00:00+00:00,-0.11752137
2015-01-09 00:00:00+00:00,0.05405405
2015-01-12 00:00:00+00:00,0.01758242
2015-01-13 00:00:00+00:00,-0.05240175
2015-01-14 00:00:00+00:00,0.09151786
2015-01-15 00:00:00+00:00,0.00640766
2015-01-16 00:00:00+00:00,0.02132196
2015-01-19 00:00:00+00:00,-0.05084746
2015-01-20 00:00:00+00:00,-0.02155172
2015-01-21 00:00:00+00:00,-0.02164502
2015-01-22 00:00:00+00:00,-0.03930131
2015-01-23 00:00:00+00:00,-0.01363636
2015-01-26 00:00:00+00:00,-0.00228833
2015-01-27 00:00:00+00:00,0.04587156
2015-01-28 00:00:00+00:00,-0.00224719
2015-01-29 00:00:00+00:00,0.07382550
2015-01-30 00:00:00+00:00,0.03687636
2015-02-02 00:00:00+00:00,0.00429185
2015-02-03 00:00:00+00:00,-0.05330490
2015-02-04 00:00:00+00:00,-0.01969365
2015-02-05 00:00:00+00:00,0.00883002
2015-02-06 00:00:00+00:00,-0.02197802
2015-02-09 00:00:00+00:00,0.09513274
2015-02-10 00:00:00+00:00,-0.00000000
2015-02-11 00:00:00+00:00,0.01702128
2015-02-12 00:00:00+00:00,-0.04661017
2015-02-13 00:00:00+00:00,-0.01943844
2015-02-16 00:00:00+00:00,-0.00656455
2015-02-17 00:00:00+00:00,0.01534828
2015-02-18 00:00:00+00:00,-0.02396514
2015-02-19 00:00:00+00:00,0.00000000
2015-02-20 00:00:00+00:00,0.02643172
2015-02-23 00:00:00+00:00,-0.05676856
2015-02-24 00:00:00+00:00,-0.08463252
2015-02-25 00:00:00+00:00,-0.02777778
2015-02-26 00:00:00+00:00,-0.03512881
2015-02-27 00:00:00+00:00,-0.00477327
2015-03-02 00:00:00+00:00,-0.02612827
2015-03-03 00:00:00+00:00,0.04578313
2015-03-04 00:00:00+00:00,-0.00475059
2015-03-05 00:00:00+00:00,-0.03800475
2015-03-06 00:00:00+00:00,0.05811138
2015-03-09 00:00:00+00:00,-0.02352941
2015-03-10 00:00:00+00:00,0.07838480
