Date,EUROSTX
2015-12-23 00:00:00+00:00,0.04051964
2015-12-28 00:00:00+00:00,-0.01851852
2015-12-29 00:00:00+00:00,0.02757353
2015-12-30 00:00:00+00:00,-0.02357208
2016-01-04 00:00:00+00:00,-0.05867971
2016-01-05 00:00:00+00:00,0.00346348
2016-01-06 00:00:00+00:00,-0.04056604
2016-01-07 00:00:00+00:00,-0.05104334
2016-01-08 00:00:00+00:00,-0.02375454
2016-01-11 00:00:00+00:00,0.03032323
2016-01-12 00:00:00+00:00,0.02068966
2016-01-13 00:00:00+00:00,-0.04946307
2016-01-14 00:00:00+00:00,0.03394343
2016-01-15 00:00:00+00:00,-0.07891290
2016-01-18 00:00:00+00:00,-0.00239071
2016-01-19 00:00:00+00:00,0.02424863
2016-01-20 00:00:00+00:00,-0.04419703
2016-01-21 00:00:00+00:00,0.02517241
2016-01-22 00:00:00+00:00,0.06578050
2016-01-25 00:00:00+00:00,-0.03789127
2016-01-26 00:00:00+00:00,0.04341972
2016-01-27 00:00:00+00:00,-0.02599539
2016-01-28 00:00:00+00:00,-0.00900000
2016-01-29 00:00:00+00:00,0.04691689
2016-02-01 00:00:00+00:00,-0.01767594
2016-02-02 00:00:00+00:00,-0.06734896
2016-02-03 00:00:00+00:00,-0.00376197
2016-02-04 00:00:00+00:00,-0.00991453
2016-02-05 00:00:00+00:00,-0.02648779
2016-02-08 00:00:00+00:00,-0.05153203
2016-02-09 00:00:00+00:00,-0.03828265
2016-02-10 00:00:00+00:00,0.01094491
2016-02-11 00:00:00+00:00,-0.03589558
2016-02-12 00:00:00+00:00,0.03991131
2016-02-15 00:00:00+00:00,0.05108696
2016-02-16 00:00:00+00:00,0.00459526
2016-02-17 00:00:00+00:00,0.04790419
2016-02-18 00:00:00+00:00,-0.01032347
2016-02-19 00:00:00+00:00,-0.01698440
2016-02-22 00:00:00+00:00,0.04673875
2016-02-23 00:00:00+00:00,-0.03683492
2016-02-24 00:00:00+00:00,-0.01112270
2016-02-25 00:00:00+00:00,0.02198953
2016-02-26 00:00:00+00:00,0.01553331
2016-02-29 00:00:00+00:00,-0.00171527
2016-03-01 00:00:00+00:00,0.06520247
2016-03-02 00:00:00+00:00,0.00730169
2016-03-03 00:00:00+00:00,0.00264725
2016-03-04 00:00:00+00:00,0.00363636
2016-03-07 00:00:00+00:00,-0.00791296
2016-03-08 00:00:00+00:00,-0.01223950
2016-03-09 00:00:00+00:00,0.00861867
2016-03-10 00:00:00+00:00,-0.02422834
2016-03-11 00:00:00+00:00,0.07426075
2016-03-14 00:00:00+00:00,0.00226684
2016-03-15 00:00:00+00:00,-0.03170495
2016-03-16 00:00:00+00:00,-0.00367524
2016-03-17 00:00:00+00:00,-0.01739130
2016-03-18 00:00:00+00:00,0.01113736
2016-03-21 00:00:00+00:00,-0.00302115
2016-03-22 00:00:00+00:00,0.00033602
2016-03-23 00:00:00+00:00,-0.01444892
2016-03-24 00:00:00+00:00,-0.02064298
2016-03-29 00:00:00+00:00,0.00991453
2016-03-30 00:00:00+00:00,0.01837985
2016-03-31 00:00:00+00:00,-0.02329507
2016-04-01 00:00:00+00:00,-0.02970297
2016-04-04 00:00:00+00:00,-0.00762037
2016-04-05 00:00:00+00:00,-0.04732081
2016-04-06 00:00:00+00:00,0.02599715
2016-04-07 00:00:00+00:00,-0.04216444
2016-04-08 00:00:00+00:00,0.03482944
2016-04-11 00:00:00+00:00,0.00635145
2016-04-12 00:00:00+00:00,0.02500000
2016-04-13 00:00:00+00:00,0.06323836
2016-04-14 00:00:00+00:00,0.01145939
2016-04-15 00:00:00+00:00,-0.00569896
2016-04-18 00:00:00+00:00,0.01310484
2016-04-19 00:00:00+00:00,0.03434478
2016-04-20 00:00:00+00:00,0.02001312
2016-04-21 00:00:00+00:00,-0.00389737
2016-04-22 00:00:00+00:00,0.00715913
2016-04-25 00:00:00+00:00,-0.01590393
2016-04-26 00:00:00+00:00,0.00294022
2016-04-27 00:00:00+00:00,0.00946166
2016-04-28 00:00:00+00:00,-0.02992843
2016-04-29 00:00:00+00:00,-0.03036304
2016-05-02 00:00:00+00:00,0.00368509
2016-05-03 00:00:00+00:00,-0.04113712
2016-05-04 00:00:00+00:00,-0.02526460
2016-05-05 00:00:00+00:00,0.00242047
2016-05-06 00:00:00+00:00,0.01312608
2016-05-09 00:00:00+00:00,0.00343171
2016-05-10 00:00:00+00:00,0.02464909
2016-05-11 00:00:00+00:00,-0.02909337
2016-05-12 00:00:00+00:00,0.00206044
2016-05-13 00:00:00+00:00,-0.01131687
2016-05-16 00:00:00+00:00,0.02311939
2016-05-17 00:00:00+00:00,-0.02627090
2016-05-18 00:00:00+00:00,0.02245250
2016-05-19 00:00:00+00:00,-0.01128205
2016-05-20 00:00:00+00:00,0.01786328
2016-05-23 00:00:00+00:00,-0.01226158
2016-05-24 00:00:00+00:00,0.05928718
2016-05-25 00:00:00+00:00,0.02596538
2016-05-26 00:00:00+00:00,0.00953007
2016-05-27 00:00:00+00:00,0.00818063
2016-05-30 00:00:00+00:00,0.00716146
2016-05-31 00:00:00+00:00,-0.01850049
2016-06-01 00:00:00+00:00,-0.01539469
2016-06-02 00:00:00+00:00,0.00825083
2016-06-03 00:00:00+00:00,-0.03056195
2016-06-06 00:00:00+00:00,0.00300501
2016-06-07 00:00:00+00:00,0.01733911
2016-06-08 00:00:00+00:00,-0.00434552
2016-06-09 00:00:00+00:00,-0.01854305
2016-06-10 00:00:00+00:00,-0.06047444
2016-06-13 00:00:00+00:00,-0.04136505
2016-06-14 00:00:00+00:00,-0.01338028
2016-06-15 00:00:00+00:00,0.01391863
2016-06-16 00:00:00+00:00,0.01882771
2016-06-17 00:00:00+00:00,0.01441632
2016-06-20 00:00:00+00:00,0.04400978
2016-06-21 00:00:00+00:00,0.03559206
2016-06-22 00:00:00+00:00,-0.01143626
2016-06-23 00:00:00+00:00,0.06138280
2016-06-24 00:00:00+00:00,-0.13825038
2016-06-27 00:00:00+00:00,-0.05505578
2016-06-28 00:00:00+00:00,0.05092251
2016-06-29 00:00:00+00:00,0.03607504
2016-06-30 00:00:00+00:00,0.04287739
2016-07-01 00:00:00+00:00,-0.01041667
2016-07-04 00:00:00+00:00,-0.00768425
2016-07-05 00:00:00+00:00,-0.04194338
2016-07-06 00:00:00+00:00,-0.01824034
2016-07-07 00:00:00+00:00,-0.00612833
2016-07-08 00:00:00+00:00,0.04620939
2016-07-11 00:00:00+00:00,0.02724699
2016-07-12 00:00:00+00:00,0.04051694
2016-07-13 00:00:00+00:00,-0.00102705
2016-07-14 00:00:00+00:00,0.02088326
2016-07-15 00:00:00+00:00,0.00033910
2016-07-18 00:00:00+00:00,-0.00847170
2016-07-19 00:00:00+00:00,-0.00952381
2016-07-20 00:00:00+00:00,0.02118210
2016-07-21 00:00:00+00:00,-0.00575101
2016-07-22 00:00:00+00:00,0.01592680
2016-07-25 00:00:00+00:00,-0.00605245
2016-07-26 00:00:00+00:00,0.00876897
2016-07-27 00:00:00+00:00,0.00470588
2016-07-28 00:00:00+00:00,-0.00905736
2016-07-29 00:00:00+00:00,0.01144781
2016-08-01 00:00:00+00:00,-0.01355875
