Date,EUROSTX-SMALL
2015-07-20 00:00:00+00:00,0.02081634
2015-07-21 00:00:00+00:00,-0.01822631
2015-07-22 00:00:00+00:00,-0.00755513
2015-07-23 00:00:00+00:00,-0.00172564
2015-07-24 00:00:00+00:00,-0.01177735
2015-07-27 00:00:00+00:00,-0.04638721
2015-07-28 00:00:00+00:00,0.01719634
2015-07-29 00:00:00+00:00,0.01704885
2015-07-30 00:00:00+00:00,-0.00768327
2015-07-31 00:00:00+00:00,0.00420254
2015-08-03 00:00:00+00:00,0.01098742
2015-08-04 00:00:00+00:00,-0.00934379
2015-08-05 00:00:00+00:00,0.01267479
2015-08-06 00:00:00+00:00,-0.00595411
2015-08-07 00:00:00+00:00,-0.01950315
2015-08-10 00:00:00+00:00,0.01361042
2015-08-11 00:00:00+00:00,-0.02719553
2015-08-12 00:00:00+00:00,-0.04992486
2015-08-13 00:00:00+00:00,0.02111047
2015-08-14 00:00:00+00:00,0.00343685
2015-08-17 00:00:00+00:00,0.00256027
2015-08-18 00:00:00+00:00,0.00342622
2015-08-19 00:00:00+00:00,-0.03131599
2015-08-20 00:00:00+00:00,-0.05210273
2015-08-21 00:00:00+00:00,-0.05349389
2015-08-24 00:00:00+00:00,-0.09125685
2015-08-25 00:00:00+00:00,0.09258504
2015-08-26 00:00:00+00:00,-0.00564458
2015-08-27 00:00:00+00:00,0.04948010
2015-08-28 00:00:00+00:00,-0.00552457
2015-08-31 00:00:00+00:00,-0.00553825
2015-09-01 00:00:00+00:00,-0.04040094
2015-09-02 00:00:00+00:00,0.00930705
2015-09-03 00:00:00+00:00,0.03907280
2015-09-04 00:00:00+00:00,-0.03751203
2015-09-07 00:00:00+00:00,0.00367239
2015-09-08 00:00:00+00:00,0.02318234
2015-09-09 00:00:00+00:00,0.01648424
2015-09-10 00:00:00+00:00,-0.01189680
2015-09-11 00:00:00+00:00,-0.01930026
2015-09-14 00:00:00+00:00,-0.00791859
2015-09-15 00:00:00+00:00,0.01305792
2015-09-16 00:00:00+00:00,0.01384898
2015-09-17 00:00:00+00:00,0.00455057
2015-09-18 00:00:00+00:00,-0.03312382
2015-09-21 00:00:00+00:00,0.01396137
2015-09-22 00:00:00+00:00,-0.06217454
2015-09-23 00:00:00+00:00,0.00856116
2015-09-24 00:00:00+00:00,-0.04674004
2015-09-25 00:00:00+00:00,0.04872985
2015-09-28 00:00:00+00:00,-0.03719378
2015-09-29 00:00:00+00:00,-0.00878490
2015-09-30 00:00:00+00:00,0.03503650
2015-10-01 00:00:00+00:00,-0.00579785
2015-10-02 00:00:00+00:00,0.01723998
2015-10-05 00:00:00+00:00,0.05804415
2015-10-06 00:00:00+00:00,0.01845881
2015-10-07 00:00:00+00:00,-0.00555320
2015-10-08 00:00:00+00:00,0.01466150
2015-10-09 00:00:00+00:00,0.00360008
2015-10-12 00:00:00+00:00,-0.01645213
2015-10-13 00:00:00+00:00,-0.02209983
2015-10-14 00:00:00+00:00,-0.01119838
2015-10-15 00:00:00+00:00,0.02984143
2015-10-16 00:00:00+00:00,0.00547118
2015-10-19 00:00:00+00:00,0.01647026
2015-10-20 00:00:00+00:00,0.00632077
2015-10-21 00:00:00+00:00,0.00448607
2015-10-22 00:00:00+00:00,0.01986738
2015-10-23 00:00:00+00:00,0.03222130
2015-10-26 00:00:00+00:00,-0.00534484
2015-10-27 00:00:00+00:00,-0.02128110
2015-10-28 00:00:00+00:00,0.02498125
2015-10-29 00:00:00+00:00,-0.00711680
2015-10-30 00:00:00+00:00,-0.00093933
2015-11-02 00:00:00+00:00,0.01856424
2015-11-03 00:00:00+00:00,-0.00356631
2015-11-04 00:00:00+00:00,-0.00533220
2015-11-05 00:00:00+00:00,-0.00181678
2015-11-06 00:00:00+00:00,0.02290472
2015-11-09 00:00:00+00:00,-0.02886185
2015-11-10 00:00:00+00:00,0.00260255
2015-11-11 00:00:00+00:00,0.00259903
2015-11-12 00:00:00+00:00,-0.03274026
2015-11-13 00:00:00+00:00,-0.01262744
2015-11-16 00:00:00+00:00,0.01259848
2015-11-17 00:00:00+00:00,0.03496961
2015-11-18 00:00:00+00:00,-0.00270259
2015-11-19 00:00:00+00:00,0.00701651
2015-11-20 00:00:00+00:00,-0.00181523
2015-11-23 00:00:00+00:00,-0.00093570
2015-11-24 00:00:00+00:00,-0.03003795
2015-11-25 00:00:00+00:00,0.02680143
2015-11-26 00:00:00+00:00,0.01496145
2015-11-27 00:00:00+00:00,0.00169781
2015-11-30 00:00:00+00:00,0.00695229
2015-12-01 00:00:00+00:00,0.00256194
2015-12-02 00:00:00+00:00,-0.00092863
2015-12-03 00:00:00+00:00,-0.03756231
2015-12-04 00:00:00+00:00,-0.00361270
2015-12-07 00:00:00+00:00,0.01329916
2015-12-08 00:00:00+00:00,-0.03101858
2015-12-09 00:00:00+00:00,-0.00994139
2015-12-10 00:00:00+00:00,-0.00728125
2015-12-11 00:00:00+00:00,-0.03811799
2015-12-14 00:00:00+00:00,-0.01529944
2015-12-15 00:00:00+00:00,0.05346356
2015-12-16 00:00:00+00:00,0.01318956
2015-12-17 00:00:00+00:00,0.02398991
2015-12-18 00:00:00+00:00,-0.01574425
2015-12-21 00:00:00+00:00,-0.01497429
2015-12-22 00:00:00+00:00,-0.01328075
2015-12-23 00:00:00+00:00,0.03385734
2015-12-28 00:00:00+00:00,-0.00276056
2015-12-29 00:00:00+00:00,0.02250582
2015-12-30 00:00:00+00:00,-0.00184200
2016-01-04 00:00:00+00:00,-0.05007800
2016-01-05 00:00:00+00:00,0.00177526
2016-01-06 00:00:00+00:00,-0.02934770
2016-01-07 00:00:00+00:00,-0.03396282
2016-01-08 00:00:00+00:00,-0.01898707
2016-01-11 00:00:00+00:00,-0.00770083
2016-01-12 00:00:00+00:00,0.02776066
2016-01-13 00:00:00+00:00,0.00088885
2016-01-14 00:00:00+00:00,-0.03315485
2016-01-15 00:00:00+00:00,-0.04813451
2016-01-18 00:00:00+00:00,-0.03355512
2016-01-19 00:00:00+00:00,0.03401036
2016-01-20 00:00:00+00:00,-0.07394990
2016-01-21 00:00:00+00:00,0.03370067
2016-01-22 00:00:00+00:00,0.06332095
2016-01-25 00:00:00+00:00,-0.00590986
2016-01-26 00:00:00+00:00,0.01656617
2016-01-27 00:00:00+00:00,-0.00393948
2016-01-28 00:00:00+00:00,-0.03601749
2016-01-29 00:00:00+00:00,0.05139992
2016-02-01 00:00:00+00:00,0.00765867
2016-02-02 00:00:00+00:00,-0.03273721
2016-02-03 00:00:00+00:00,-0.03718812
2016-02-04 00:00:00+00:00,-0.01001448
2016-02-05 00:00:00+00:00,-0.02907362
2016-02-08 00:00:00+00:00,-0.09650534
2016-02-09 00:00:00+00:00,-0.02459303
2016-02-10 00:00:00+00:00,0.03881720
2016-02-11 00:00:00+00:00,-0.05832168
2016-02-12 00:00:00+00:00,0.03485638
2016-02-15 00:00:00+00:00,0.06964604
2016-02-16 00:00:00+00:00,-0.00420405
2016-02-17 00:00:00+00:00,0.05289989
2016-02-18 00:00:00+00:00,0.01410354
2016-02-19 00:00:00+00:00,-0.01713604
2016-02-22 00:00:00+00:00,0.03134875
2016-02-23 00:00:00+00:00,-0.01003526
2016-02-24 00:00:00+00:00,-0.04517298
2016-02-25 00:00:00+00:00,0.03686297
2016-02-26 00:00:00+00:00,0.03417984
2016-02-29 00:00:00+00:00,0.01083112
2016-03-01 00:00:00+00:00,0.03588258
2016-03-02 00:00:00+00:00,0.00090498
2016-03-03 00:00:00+00:00,-0.00198739
2016-03-04 00:00:00+00:00,0.01393747
2016-03-07 00:00:00+00:00,-0.00726328
2016-03-08 00:00:00+00:00,-0.02320349
2016-03-09 00:00:00+00:00,0.01067226
2016-03-10 00:00:00+00:00,-0.01654865
2016-03-11 00:00:00+00:00,0.05275185
2016-03-14 00:00:00+00:00,-0.00911187
2016-03-15 00:00:00+00:00,-0.00770189
2016-03-16 00:00:00+00:00,0.00428388
2016-03-17 00:00:00+00:00,-0.01450984
2016-03-18 00:00:00+00:00,0.01158567
2016-03-21 00:00:00+00:00,-0.00489264
2016-03-22 00:00:00+00:00,0.00090941
2016-03-23 00:00:00+00:00,0.00478303
2016-03-24 00:00:00+00:00,-0.02711225
2016-03-29 00:00:00+00:00,0.00288074
2016-03-30 00:00:00+00:00,0.02928335
2016-03-31 00:00:00+00:00,-0.01644246
2016-04-01 00:00:00+00:00,-0.01074746
2016-04-04 00:00:00+00:00,-0.00103346
2016-04-05 00:00:00+00:00,-0.03524803
2016-04-06 00:00:00+00:00,0.00690770
2016-04-07 00:00:00+00:00,-0.01988899
2016-04-08 00:00:00+00:00,0.03399366
2016-04-11 00:00:00+00:00,0.01077496
2016-04-12 00:00:00+00:00,-0.00103704
2016-04-13 00:00:00+00:00,0.03325945
2016-04-14 00:00:00+00:00,0.00476194
2016-04-15 00:00:00+00:00,-0.00294195
2016-04-18 00:00:00+00:00,0.00668366
2016-04-19 00:00:00+00:00,0.01817697
2016-04-20 00:00:00+00:00,0.00564880
2016-04-21 00:00:00+00:00,-0.00479906
2016-04-22 00:00:00+00:00,0.00089301
2016-04-25 00:00:00+00:00,-0.01145940
2016-04-26 00:00:00+00:00,0.00567534
2016-04-27 00:00:00+00:00,-0.00101089
2016-04-28 00:00:00+00:00,0.00470931
2016-04-29 00:00:00+00:00,-0.02002816
2016-05-02 00:00:00+00:00,0.00186473
2016-05-03 00:00:00+00:00,-0.02596871
2016-05-04 00:00:00+00:00,-0.01366889
2016-05-05 00:00:00+00:00,0.00581730
2016-05-06 00:00:00+00:00,0.00482407
2016-05-09 00:00:00+00:00,0.00286421
2016-05-10 00:00:00+00:00,0.01549866
2016-05-11 00:00:00+00:00,-0.01356511
2016-05-12 00:00:00+00:00,-0.00782929
2016-05-13 00:00:00+00:00,0.00286687
2016-05-16 00:00:00+00:00,0.00091518
2016-05-17 00:00:00+00:00,-0.00297868
2016-05-18 00:00:00+00:00,0.01456105
2016-05-19 00:00:00+00:00,-0.01457323
2016-05-20 00:00:00+00:00,0.02820530
2016-05-23 00:00:00+00:00,0.00282315
2016-05-24 00:00:00+00:00,0.02872992
2016-05-25 00:00:00+00:00,0.01318501
2016-05-26 00:00:00+00:00,0.00839948
2016-05-27 00:00:00+00:00,-0.00005981
2016-05-30 00:00:00+00:00,0.00654243
2016-05-31 00:00:00+00:00,-0.00752208
2016-06-01 00:00:00+00:00,-0.01129554
2016-06-02 00:00:00+00:00,0.01124041
2016-06-03 00:00:00+00:00,-0.01504030
2016-06-06 00:00:00+00:00,-0.01845470
2016-06-07 00:00:00+00:00,0.03531861
2016-06-08 00:00:00+00:00,-0.00982536
2016-06-09 00:00:00+00:00,-0.01410306
2016-06-10 00:00:00+00:00,-0.05427782
2016-06-13 00:00:00+00:00,-0.02720319
2016-06-14 00:00:00+00:00,-0.04086461
2016-06-15 00:00:00+00:00,0.01214906
2016-06-16 00:00:00+00:00,-0.02735864
2016-06-17 00:00:00+00:00,0.03069507
2016-06-20 00:00:00+00:00,0.06808901
2016-06-21 00:00:00+00:00,0.00532285
2016-06-22 00:00:00+00:00,0.00335264
2016-06-23 00:00:00+00:00,0.03055313
2016-06-24 00:00:00+00:00,-0.10974136
2016-06-27 00:00:00+00:00,-0.09256452
2016-06-28 00:00:00+00:00,0.04647832
2016-06-29 00:00:00+00:00,0.03699831
2016-06-30 00:00:00+00:00,0.01292862
2016-07-01 00:00:00+00:00,0.01799235
2016-07-04 00:00:00+00:00,-0.02653477
2016-07-05 00:00:00+00:00,-0.04030573
2016-07-06 00:00:00+00:00,-0.02954773
2016-07-07 00:00:00+00:00,0.01704426
2016-07-08 00:00:00+00:00,0.04869566
2016-07-11 00:00:00+00:00,0.04391407
2016-07-12 00:00:00+00:00,0.02171257
2016-07-13 00:00:00+00:00,0.00094184
2016-07-14 00:00:00+00:00,0.01195221
2016-07-15 00:00:00+00:00,-0.01200010
2016-07-18 00:00:00+00:00,0.01595663
2016-07-19 00:00:00+00:00,0.00440869
2016-07-20 00:00:00+00:00,0.01975176
2016-07-21 00:00:00+00:00,-0.00545469
2016-07-22 00:00:00+00:00,0.00092396
2016-07-25 00:00:00+00:00,0.00584004
2016-07-26 00:00:00+00:00,0.00876359
2016-07-27 00:00:00+00:00,0.01555771
2016-07-28 00:00:00+00:00,-0.00393170
2016-07-29 00:00:00+00:00,-0.00005819
2016-08-01 00:00:00+00:00,-0.00874068
2016-08-02 00:00:00+00:00,-0.03368476
2016-08-03 00:00:00+00:00,-0.00501423
2016-08-04 00:00:00+00:00,0.01683188
2016-08-05 00:00:00+00:00,0.02457207
2016-08-08 00:00:00+00:00,0.01064712
2016-08-09 00:00:00+00:00,0.02123767
2016-08-10 00:00:00+00:00,-0.00389039
2016-08-11 00:00:00+00:00,0.01721531
2016-08-12 00:00:00+00:00,0.00469854
2016-08-15 00:00:00+00:00,-0.00100833
2016-08-16 00:00:00+00:00,-0.01525407
2016-08-17 00:00:00+00:00,-0.02589671
2016-08-18 00:00:00+00:00,0.01545200
2016-08-19 00:00:00+00:00,-0.01352760
2016-08-22 00:00:00+00:00,0.00672041
2016-08-23 00:00:00+00:00,0.01731477
2016-08-24 00:00:00+00:00,0.00281106
2016-08-25 00:00:00+00:00,-0.01630465
2016-08-26 00:00:00+00:00,0.00764705
2016-08-29 00:00:00+00:00,-0.00773749
2016-08-30 00:00:00+00:00,0.01342703
2016-08-31 00:00:00+00:00,-0.00771567
2016-09-01 00:00:00+00:00,0.00762461
2016-09-02 00:00:00+00:00,0.02099269
2016-09-05 00:00:00+00:00,0.00562187
2016-09-06 00:00:00+00:00,-0.00100418
2016-09-07 00:00:00+00:00,0.00938689
2016-09-08 00:00:00+00:00,-0.00476226
2016-09-09 00:00:00+00:00,-0.02220978
2016-09-12 00:00:00+00:00,-0.02672794
2016-09-13 00:00:00+00:00,-0.01212664
2016-09-14 00:00:00+00:00,0.00292190
2016-09-15 00:00:00+00:00,0.00872132
2016-09-16 00:00:00+00:00,-0.00685844
2016-09-19 00:00:00+00:00,0.02138438
2016-09-20 00:00:00+00:00,-0.00102464
2016-09-21 00:00:00+00:00,0.00959961
2016-09-22 00:00:00+00:00,0.02973737
2016-09-23 00:00:00+00:00,-0.01047281
2016-09-26 00:00:00+00:00,-0.02385447
2016-09-27 00:00:00+00:00,-0.00680227
2016-09-28 00:00:00+00:00,0.01637423
2016-09-29 00:00:00+00:00,-0.00101683
2016-09-30 00:00:00+00:00,0.01145190
2016-10-03 00:00:00+00:00,-0.00101327
2016-10-04 00:00:00+00:00,0.00948182
2016-10-05 00:00:00+00:00,-0.00480842
2016-10-06 00:00:00+00:00,-0.00196394
2016-10-07 00:00:00+00:00,-0.02006961
2016-10-10 00:00:00+00:00,0.01822673
2016-10-11 00:00:00+00:00,-0.00864405
2016-10-12 00:00:00+00:00,-0.00101880
2016-10-13 00:00:00+00:00,-0.01443387
2016-10-14 00:00:00+00:00,0.02214133
2016-10-17 00:00:00+00:00,-0.00960612
2016-10-18 00:00:00+00:00,0.02392015
2016-10-19 00:00:00+00:00,0.01131405
2016-10-20 00:00:00+00:00,0.00182479
2016-10-21 00:00:00+00:00,-0.00006022
2016-10-24 00:00:00+00:00,0.00375740
2016-10-25 00:00:00+00:00,-0.01509818
2016-10-26 00:00:00+00:00,-0.00100714
2016-10-27 00:00:00+00:00,-0.00384870
2016-10-28 00:00:00+00:00,0.00183941
2016-10-31 00:00:00+00:00,-0.00669780
2016-11-01 00:00:00+00:00,-0.01813902
2016-11-02 00:00:00+00:00,-0.02214453
2016-11-03 00:00:00+00:00,-0.00200311
2016-11-04 00:00:00+00:00,-0.01852589
2016-11-07 00:00:00+00:00,0.02249775
2016-11-08 00:00:00+00:00,0.00187675
2016-11-09 00:00:00+00:00,0.01156485
2016-11-10 00:00:00+00:00,-0.01836863
2016-11-11 00:00:00+00:00,-0.01367625
2016-11-14 00:00:00+00:00,-0.00202335
2016-11-15 00:00:00+00:00,0.01463365
2016-11-16 00:00:00+00:00,-0.00395508
2016-11-17 00:00:00+00:00,0.00286087
2016-11-18 00:00:00+00:00,-0.00006306
2016-11-21 00:00:00+00:00,0.00096096
2016-11-22 00:00:00+00:00,0.01452677
2016-11-23 00:00:00+00:00,-0.00392781
2016-11-24 00:00:00+00:00,0.00380540
2016-11-25 00:00:00+00:00,0.00379792
2016-11-28 00:00:00+00:00,-0.01548580
2016-11-29 00:00:00+00:00,0.01062033
2016-11-30 00:00:00+00:00,0.00959736
2016-12-01 00:00:00+00:00,-0.01448727
2016-12-02 00:00:00+00:00,-0.00974942
2016-12-05 00:00:00+00:00,0.01550767
2016-12-06 00:00:00+00:00,0.02504362
2016-12-07 00:00:00+00:00,0.02091733
2016-12-08 00:00:00+00:00,0.02447471
2016-12-09 00:00:00+00:00,0.00646078
2016-12-12 00:00:00+00:00,0.00178990
2016-12-13 00:00:00+00:00,0.00781158
2016-12-14 00:00:00+00:00,-0.01104951
2016-12-15 00:00:00+00:00,0.01565388
2016-12-16 00:00:00+00:00,0.00543956
2016-12-19 00:00:00+00:00,0.00633964
2016-12-20 00:00:00+00:00,0.00994799
2016-12-21 00:00:00+00:00,0.00446368
2016-12-22 00:00:00+00:00,-0.01091026
2016-12-23 00:00:00+00:00,0.01083869
2016-12-27 00:00:00+00:00,0.00083845
2016-12-28 00:00:00+00:00,0.00445146
2016-12-29 00:00:00+00:00,-0.00006383
2016-12-30 00:00:00+00:00,-0.00992832
2017-01-02 00:00:00+00:00,0.03616694
2017-01-03 00:00:00+00:00,0.00527327
2017-01-04 00:00:00+00:00,-0.00095320
2017-01-05 00:00:00+00:00,0.00348524
2017-01-06 00:00:00+00:00,0.00082069
2017-01-09 00:00:00+00:00,-0.01335104
2017-01-10 00:00:00+00:00,-0.00184877
2017-01-11 00:00:00+00:00,0.00618191
2017-01-12 00:00:00+00:00,-0.01341059
2017-01-13 00:00:00+00:00,0.01874305
2017-01-16 00:00:00+00:00,-0.01071346
2017-01-17 00:00:00+00:00,0.00171840
2017-01-18 00:00:00+00:00,0.00260813
2017-01-19 00:00:00+00:00,0.00438493
2017-01-20 00:00:00+00:00,0.00348759
2017-01-23 00:00:00+00:00,-0.00538382
2017-01-24 00:00:00+00:00,0.00704594
2017-01-25 00:00:00+00:00,0.02119286
2017-01-26 00:00:00+00:00,-0.00181788
2017-01-27 00:00:00+00:00,-0.00269688
2017-01-30 00:00:00+00:00,-0.02905076
2017-01-31 00:00:00+00:00,-0.01076058
2017-02-01 00:00:00+00:00,0.01247941
2017-02-02 00:00:00+00:00,0.00616828
2017-02-03 00:00:00+00:00,0.00614891
2017-02-06 00:00:00+00:00,-0.02395925
2017-02-07 00:00:00+00:00,-0.00006608
2017-02-08 00:00:00+00:00,0.00894148
2017-02-09 00:00:00+00:00,0.01776718
2017-02-10 00:00:00+00:00,-0.00006594
2017-02-13 00:00:00+00:00,0.02561467
2017-02-14 00:00:00+00:00,0.00429664
2017-02-15 00:00:00+00:00,0.00515826
2017-02-16 00:00:00+00:00,-0.00180245
2017-02-17 00:00:00+00:00,-0.00875746
2017-02-20 00:00:00+00:00,0.00604529
2017-02-21 00:00:00+00:00,0.00776737
2017-02-22 00:00:00+00:00,-0.00353337
2017-02-23 00:00:00+00:00,0.00340842
2017-02-24 00:00:00+00:00,-0.02433925
2017-02-27 00:00:00+00:00,0.00695546
2017-02-28 00:00:00+00:00,0.00518102
2017-03-01 00:00:00+00:00,0.03482015
2017-03-02 00:00:00+00:00,0.00164506
2017-03-03 00:00:00+00:00,-0.00264020
2017-03-06 00:00:00+00:00,0.00164402
2017-03-07 00:00:00+00:00,-0.00522445
2017-03-08 00:00:00+00:00,0.00638592
2017-03-09 00:00:00+00:00,0.01194578
2017-03-10 00:00:00+00:00,0.00760743
2017-03-13 00:00:00+00:00,-0.01792136
2017-03-14 00:00:00+00:00,-0.00781036
2017-03-15 00:00:00+00:00,0.00861657
2017-03-16 00:00:00+00:00,0.02068986
2017-03-17 00:00:00+00:00,0.00849039
2017-03-20 00:00:00+00:00,-0.00348145
2017-03-21 00:00:00+00:00,-0.01288209
2017-03-22 00:00:00+00:00,-0.01296450
2017-03-23 00:00:00+00:00,0.01809373
2017-03-24 00:00:00+00:00,0.00592850
2017-03-27 00:00:00+00:00,-0.00861968
2017-03-28 00:00:00+00:00,0.01881104
2017-03-29 00:00:00+00:00,-0.00177326
2017-03-30 00:00:00+00:00,0.01269329
2017-03-31 00:00:00+00:00,0.01599549
2017-04-03 00:00:00+00:00,-0.00678363
2017-04-04 00:00:00+00:00,0.00329370
2017-04-05 00:00:00+00:00,0.00160737
2017-04-06 00:00:00+00:00,0.00496428
2017-04-07 00:00:00+00:00,-0.00091130
2017-04-10 00:00:00+00:00,0.00662947
2017-04-11 00:00:00+00:00,-0.00842459
2017-04-12 00:00:00+00:00,0.00411923
2017-04-13 00:00:00+00:00,-0.00760488
2017-04-18 00:00:00+00:00,-0.02023360
2017-04-19 00:00:00+00:00,0.01095753
2017-04-20 00:00:00+00:00,0.01174135
2017-04-21 00:00:00+00:00,-0.00342851
2017-04-24 00:00:00+00:00,0.05875045
2017-04-25 00:00:00+00:00,0.01135449
2017-04-26 00:00:00+00:00,0.00398452
2017-04-27 00:00:00+00:00,-0.00331362
2017-04-28 00:00:00+00:00,0.00236077
2017-05-02 00:00:00+00:00,0.02018440
2017-05-03 00:00:00+00:00,-0.00569092
2017-05-04 00:00:00+00:00,0.02164622
2017-05-05 00:00:00+00:00,0.01027042
2017-05-08 00:00:00+00:00,-0.00799349
2017-05-09 00:00:00+00:00,0.00707780
2017-05-10 00:00:00+00:00,0.00467650
2017-05-11 00:00:00+00:00,-0.01904039
2017-05-12 00:00:00+00:00,0.01268884
2017-05-15 00:00:00+00:00,0.00626605
2017-05-16 00:00:00+00:00,0.00308439
2017-05-17 00:00:00+00:00,-0.03715692
2017-05-18 00:00:00+00:00,-0.01534978
2017-05-19 00:00:00+00:00,0.02503499
2017-05-22 00:00:00+00:00,0.00872389
2017-05-23 00:00:00+00:00,0.00868442
2017-05-24 00:00:00+00:00,0.00785338
2017-05-25 00:00:00+00:00,0.00229278
2017-05-26 00:00:00+00:00,0.00307885
2017-05-29 00:00:00+00:00,-0.00480324
2017-05-30 00:00:00+00:00,0.00071261
2017-05-31 00:00:00+00:00,-0.00086743
2017-06-01 00:00:00+00:00,0.01887183
2017-06-02 00:00:00+00:00,0.01400083
2017-06-05 00:00:00+00:00,-0.01172851
2017-06-06 00:00:00+00:00,-0.01179706
2017-06-07 00:00:00+00:00,0.00070710
2017-06-08 00:00:00+00:00,-0.00047152
2017-06-09 00:00:00+00:00,0.00855189
2017-06-12 00:00:00+00:00,-0.02390685
2017-06-13 00:00:00+00:00,0.00466406
2017-06-14 00:00:00+00:00,0.00233226
2017-06-15 00:00:00+00:00,-0.01658225
2017-06-16 00:00:00+00:00,0.01022203
2017-06-19 00:00:00+00:00,0.01884090
2017-06-20 00:00:00+00:00,-0.00945065
2017-06-21 00:00:00+00:00,-0.00243248
2017-06-22 00:00:00+00:00,-0.00164870
2017-06-23 00:00:00+00:00,-0.00793925
2017-06-26 00:00:00+00:00,0.01097206
2017-06-27 00:00:00+00:00,-0.02598197
2017-06-28 00:00:00+00:00,-0.00166954
2017-06-29 00:00:00+00:00,-0.02793474
2017-06-30 00:00:00+00:00,-0.00169357
2017-07-03 00:00:00+00:00,0.01769110
2017-07-04 00:00:00+00:00,-0.00168078
2017-07-05 00:00:00+00:00,0.00392624
2017-07-06 00:00:00+00:00,-0.01207492
2017-07-07 00:00:00+00:00,-0.00088423
2017-07-10 00:00:00+00:00,0.01521189
2017-07-11 00:00:00+00:00,-0.00726894
2017-07-12 00:00:00+00:00,0.02557114
2017-07-13 00:00:00+00:00,0.00229450
2017-07-14 00:00:00+00:00,0.00624439
2017-07-17 00:00:00+00:00,0.00780014
2017-07-18 00:00:00+00:00,-0.01420945
2017-07-19 00:00:00+00:00,0.01098519
2017-07-20 00:00:00+00:00,-0.00558592
2017-07-21 00:00:00+00:00,-0.02136846
2017-07-24 00:00:00+00:00,-0.00167738
2017-07-25 00:00:00+00:00,0.00709348
2017-07-26 00:00:00+00:00,0.01422038
2017-07-27 00:00:00+00:00,-0.00165963
2017-07-28 00:00:00+00:00,-0.01745171
2017-07-31 00:00:00+00:00,0.00230840
2017-08-01 00:00:00+00:00,0.01026095
2017-08-02 00:00:00+00:00,-0.00324675
2017-08-03 00:00:00+00:00,0.00388240
2017-08-04 00:00:00+00:00,0.01890643
2017-08-07 00:00:00+00:00,0.00305444
2017-08-08 00:00:00+00:00,0.00226706
2017-08-09 00:00:00+00:00,-0.01492977
2017-08-10 00:00:00+00:00,-0.00952882
2017-08-11 00:00:00+00:00,-0.02144062
2017-08-14 00:00:00+00:00,0.02710954
2017-08-15 00:00:00+00:00,0.00623191
2017-08-16 00:00:00+00:00,0.01407734
2017-08-17 00:00:00+00:00,-0.00476456
2017-08-18 00:00:00+00:00,-0.01182085
2017-08-21 00:00:00+00:00,-0.00716514
2017-08-22 00:00:00+00:00,0.01493461
2017-08-23 00:00:00+00:00,-0.01027488
2017-08-24 00:00:00+00:00,0.00228555
2017-08-25 00:00:00+00:00,-0.00165416
2017-08-28 00:00:00+00:00,-0.01505209
2017-08-29 00:00:00+00:00,-0.02628068
2017-08-30 00:00:00+00:00,0.02164220
2017-08-31 00:00:00+00:00,0.01583834
2017-09-01 00:00:00+00:00,0.01255416
2017-09-04 00:00:00+00:00,-0.00949454
2017-09-05 00:00:00+00:00,0.00228597
2017-09-06 00:00:00+00:00,-0.00125937
2017-09-07 00:00:00+00:00,0.01485702
2017-09-08 00:00:00+00:00,0.00070025
2017-09-11 00:00:00+00:00,0.02488092
2017-09-12 00:00:00+00:00,-0.00046521
2017-09-13 00:00:00+00:00,-0.00157043
2017-09-14 00:00:00+00:00,0.00035665
2017-09-15 00:00:00+00:00,-0.00388683
2017-09-18 00:00:00+00:00,0.00461903
2017-09-19 00:00:00+00:00,0.00459706
2017-09-20 00:00:00+00:00,-0.00156400
2017-09-21 00:00:00+00:00,0.00035560
2017-09-22 00:00:00+00:00,0.00073976
2017-09-25 00:00:00+00:00,-0.00079620
2017-09-26 00:00:00+00:00,-0.00002972
2017-09-27 00:00:00+00:00,0.00381214
2017-09-28 00:00:00+00:00,0.00379766
2017-09-29 00:00:00+00:00,0.00416431
2017-10-02 00:00:00+00:00,0.00414716
2017-10-03 00:00:00+00:00,0.00601965
2017-10-04 00:00:00+00:00,-0.00641830
2017-10-05 00:00:00+00:00,-0.00078615
2017-10-06 00:00:00+00:00,-0.00267923
2017-10-09 00:00:00+00:00,-0.00078874
2017-10-10 00:00:00+00:00,0.00186889
2017-10-11 00:00:00+00:00,0.00262311
2017-10-12 00:00:00+00:00,0.00034807
2017-10-13 00:00:00+00:00,0.00072594
2017-10-16 00:00:00+00:00,0.00185813
2017-10-17 00:00:00+00:00,-0.00191524
2017-10-18 00:00:00+00:00,0.00261309
2017-10-19 00:00:00+00:00,-0.00906991
2017-10-20 00:00:00+00:00,0.00301003
2017-10-23 00:00:00+00:00,-0.00003050
2017-10-24 00:00:00+00:00,-0.00078914
2017-10-25 00:00:00+00:00,-0.00685680
2017-10-26 00:00:00+00:00,0.00875120
2017-10-27 00:00:00+00:00,0.00224045
2017-10-30 00:00:00+00:00,0.00147994
2017-10-31 00:00:00+00:00,0.00486991
2017-11-01 00:00:00+00:00,0.00522087
2017-11-02 00:00:00+00:00,-0.00376515
2017-11-03 00:00:00+00:00,0.00259001
2017-11-06 00:00:00+00:00,-0.00152774
2017-11-07 00:00:00+00:00,-0.00639611
2017-11-08 00:00:00+00:00,-0.00191727
2017-11-09 00:00:00+00:00,-0.01437387
2017-11-10 00:00:00+00:00,-0.00118271
