Date,DAX
2002-04-09 00:00:00+00:00,-0.00249520
2002-04-10 00:00:00+00:00,0.01981913
2002-04-11 00:00:00+00:00,-0.01556604
2002-04-12 00:00:00+00:00,-0.00114998
2002-04-15 00:00:00+00:00,0.00988199
2002-04-16 00:00:00+00:00,0.01976059
2002-04-17 00:00:00+00:00,-0.00363331
2002-04-18 00:00:00+00:00,-0.01122020
2002-04-19 00:00:00+00:00,0.00387707
2002-04-22 00:00:00+00:00,-0.01111530
2002-04-23 00:00:00+00:00,-0.00495332
2002-04-24 00:00:00+00:00,-0.00574383
2002-04-25 00:00:00+00:00,-0.02455228
2002-04-26 00:00:00+00:00,-0.00839009
2002-04-29 00:00:00+00:00,-0.00199084
2002-04-30 00:00:00+00:00,0.00947536
2002-05-02 00:00:00+00:00,-0.01501828
2002-05-03 00:00:00+00:00,-0.01514696
2002-05-06 00:00:00+00:00,0.00224078
2002-05-07 00:00:00+00:00,-0.00457317
2002-05-08 00:00:00+00:00,0.02807555
2002-05-09 00:00:00+00:00,-0.00993049
2002-05-10 00:00:00+00:00,-0.02306921
2002-05-13 00:00:00+00:00,0.02566735
2002-05-14 00:00:00+00:00,0.01241241
2002-05-15 00:00:00+00:00,0.00652561
2002-05-16 00:00:00+00:00,-0.00422397
2002-05-17 00:00:00+00:00,-0.00522837
2002-05-20 00:00:00+00:00,-0.00436335
2002-05-21 00:00:00+00:00,-0.00249004
2002-05-22 00:00:00+00:00,-0.01098352
2002-05-23 00:00:00+00:00,-0.01373044
2002-05-24 00:00:00+00:00,0.00573242
2002-05-27 00:00:00+00:00,0.01068702
2002-05-28 00:00:00+00:00,-0.00986908
2002-05-29 00:00:00+00:00,-0.00488202
2002-05-30 00:00:00+00:00,-0.02718724
2002-05-31 00:00:00+00:00,0.01071654
2002-06-03 00:00:00+00:00,-0.01372141
2002-06-04 00:00:00+00:00,-0.04247470
2002-06-05 00:00:00+00:00,-0.00902230
2002-06-06 00:00:00+00:00,0.00908403
2002-06-07 00:00:00+00:00,-0.01819356
2002-06-10 00:00:00+00:00,-0.00358501
2002-06-11 00:00:00+00:00,0.01741402
2002-06-12 00:00:00+00:00,-0.01467415
2002-06-13 00:00:00+00:00,-0.00854139
2002-06-14 00:00:00+00:00,-0.04053457
2002-06-17 00:00:00+00:00,0.04167146
2002-06-18 00:00:00+00:00,-0.01436623
2002-06-19 00:00:00+00:00,-0.01412714
2002-06-20 00:00:00+00:00,-0.02524736
