Date,CNH-onshore
2018-04-04 00:00:00+00:00,-0.00758378
2018-04-05 00:00:00+00:00,-0.00004766
2018-04-06 00:00:00+00:00,-0.00509096
2018-04-09 00:00:00+00:00,0.00191146
2018-04-10 00:00:00+00:00,0.00620210
2018-04-11 00:00:00+00:00,0.00309978
2018-04-12 00:00:00+00:00,-0.00149393
2018-04-13 00:00:00+00:00,0.00120979
2018-04-16 00:00:00+00:00,0.00007699
2018-04-17 00:00:00+00:00,0.00196255
2018-04-18 00:00:00+00:00,-0.00193497
2018-04-19 00:00:00+00:00,0.00309406
2018-04-20 00:00:00+00:00,-0.00381698
2018-04-23 00:00:00+00:00,-0.00634047
2018-04-24 00:00:00+00:00,-0.00257575
2018-04-25 00:00:00+00:00,-0.00384208
2018-04-26 00:00:00+00:00,-0.00131675
2018-04-27 00:00:00+00:00,-0.00385055
2018-04-30 00:00:00+00:00,0.00502620
2018-05-01 00:00:00+00:00,-0.00138077
2018-05-02 00:00:00+00:00,-0.01081702
2018-05-03 00:00:00+00:00,0.00185989
2018-05-04 00:00:00+00:00,-0.00195947
2018-05-07 00:00:00+00:00,-0.00132493
2018-05-08 00:00:00+00:00,0.00058522
2018-05-09 00:00:00+00:00,-0.00260013
2018-05-10 00:00:00+00:00,0.00377396
2018-05-11 00:00:00+00:00,0.00504580
2018-05-14 00:00:00+00:00,0.00325928
2018-05-15 00:00:00+00:00,-0.00678250
2018-05-16 00:00:00+00:00,-0.00323770
2018-05-17 00:00:00+00:00,0.00198907
2018-05-18 00:00:00+00:00,-0.00132752
2018-05-21 00:00:00+00:00,-0.00515509
2018-05-22 00:00:00+00:00,0.00697934
2018-05-23 00:00:00+00:00,-0.00706418
2018-05-24 00:00:00+00:00,0.00058640
2018-05-25 00:00:00+00:00,-0.00069215
2018-05-28 00:00:00+00:00,-0.00344151
2018-05-29 00:00:00+00:00,-0.00966169
2018-05-30 00:00:00+00:00,-0.00005349
2018-05-31 00:00:00+00:00,0.00638181
2018-06-01 00:00:00+00:00,-0.00261887
2018-06-04 00:00:00+00:00,0.00380044
2018-06-05 00:00:00+00:00,0.00186889
2018-06-06 00:00:00+00:00,0.00250847
2018-06-07 00:00:00+00:00,0.00058611
2018-06-08 00:00:00+00:00,-0.00644733
2018-06-11 00:00:00+00:00,0.00251256
2018-06-12 00:00:00+00:00,-0.00191155
2018-06-13 00:00:00+00:00,-0.00133739
2018-06-14 00:00:00+00:00,0.00636857
2018-06-15 00:00:00+00:00,-0.01029639
2018-06-18 00:00:00+00:00,-0.01099241
2018-06-19 00:00:00+00:00,-0.00691000
2018-06-20 00:00:00+00:00,-0.00070286
2018-06-21 00:00:00+00:00,-0.00914114
2018-06-22 00:00:00+00:00,0.00451116
2018-06-25 00:00:00+00:00,-0.01240974
2018-06-26 00:00:00+00:00,-0.00529088
2018-06-27 00:00:00+00:00,-0.01468979
2018-06-28 00:00:00+00:00,-0.00534266
2018-06-29 00:00:00+00:00,0.00326093
2018-07-02 00:00:00+00:00,-0.01064564
2018-07-03 00:00:00+00:00,-0.00118672
2018-07-04 00:00:00+00:00,0.00726268
2018-07-05 00:00:00+00:00,-0.00204353
2018-07-06 00:00:00+00:00,-0.00344027
2018-07-09 00:00:00+00:00,0.01059012
2018-07-10 00:00:00+00:00,-0.00468738
2018-07-11 00:00:00+00:00,-0.01199801
2018-07-12 00:00:00+00:00,-0.00312137
2018-07-13 00:00:00+00:00,-0.00874749
2018-07-16 00:00:00+00:00,0.00518156
2018-07-17 00:00:00+00:00,0.00141682
2018-07-18 00:00:00+00:00,-0.01578316
2018-07-19 00:00:00+00:00,-0.00882325
2018-07-20 00:00:00+00:00,-0.00357641
2018-07-23 00:00:00+00:00,-0.00236180
2018-07-24 00:00:00+00:00,-0.00956734
2018-07-25 00:00:00+00:00,0.01564510
2018-07-26 00:00:00+00:00,-0.00141043
2018-07-27 00:00:00+00:00,-0.01429366
2018-07-30 00:00:00+00:00,0.00131084
2018-07-31 00:00:00+00:00,-0.00142183
2018-08-01 00:00:00+00:00,0.00609164
2018-08-02 00:00:00+00:00,-0.00890598
2018-08-03 00:00:00+00:00,-0.01305261
2018-08-06 00:00:00+00:00,0.01102527
2018-08-07 00:00:00+00:00,0.00494076
2018-08-08 00:00:00+00:00,-0.00005718
2018-08-09 00:00:00+00:00,0.00199256
2018-08-10 00:00:00+00:00,-0.00749867
2018-08-13 00:00:00+00:00,-0.00621362
2018-08-14 00:00:00+00:00,-0.00363713
2018-08-15 00:00:00+00:00,-0.00557555
2018-08-16 00:00:00+00:00,0.00132591
2018-08-17 00:00:00+00:00,0.00955059
2018-08-20 00:00:00+00:00,0.00682084
2018-08-21 00:00:00+00:00,0.00268378
2018-08-22 00:00:00+00:00,-0.00279581
2018-08-23 00:00:00+00:00,-0.00691183
2018-08-24 00:00:00+00:00,-0.00212151
2018-08-27 00:00:00+00:00,0.01852359
2018-08-28 00:00:00+00:00,0.00444286
2018-08-29 00:00:00+00:00,-0.00482230
2018-08-30 00:00:00+00:00,-0.00551557
2018-08-31 00:00:00+00:00,-0.00279449
2018-09-03 00:00:00+00:00,0.00542094
2018-09-04 00:00:00+00:00,-0.00484030
2018-09-05 00:00:00+00:00,-0.00279723
2018-09-06 00:00:00+00:00,0.00419025
2018-09-07 00:00:00+00:00,-0.00224792
2018-09-10 00:00:00+00:00,-0.00765683
2018-09-11 00:00:00+00:00,0.00055825
2018-09-12 00:00:00+00:00,-0.00273667
2018-09-13 00:00:00+00:00,0.00964453
2018-09-14 00:00:00+00:00,-0.00101931
2018-09-17 00:00:00+00:00,-0.00828483
2018-09-18 00:00:00+00:00,-0.00088634
2018-09-19 00:00:00+00:00,0.00854443
2018-09-20 00:00:00+00:00,-0.00074586
2018-09-21 00:00:00+00:00,0.00474172
2018-09-24 00:00:00+00:00,-0.00758592
2018-09-25 00:00:00+00:00,-0.00212105
2018-09-26 00:00:00+00:00,0.00062591
2018-09-27 00:00:00+00:00,-0.00006089
2018-09-28 00:00:00+00:00,-0.00253412
2018-10-01 00:00:00+00:00,0.00035136
2018-10-02 00:00:00+00:00,0.00303266
2018-10-03 00:00:00+00:00,-0.00665749
2018-10-04 00:00:00+00:00,-0.00392040
2018-10-05 00:00:00+00:00,-0.00351541
2018-10-08 00:00:00+00:00,-0.00594116
2018-10-09 00:00:00+00:00,0.00375299
2018-10-10 00:00:00+00:00,0.00062875
2018-10-11 00:00:00+00:00,-0.00324391
2018-10-12 00:00:00+00:00,0.00139275
2018-10-15 00:00:00+00:00,-0.00144798
2018-10-16 00:00:00+00:00,0.00381522
2018-10-17 00:00:00+00:00,-0.00144736
2018-10-18 00:00:00+00:00,-0.00560057
2018-10-19 00:00:00+00:00,0.00139311
2018-10-22 00:00:00+00:00,-0.00075778
2018-10-23 00:00:00+00:00,-0.00214689
2018-10-24 00:00:00+00:00,0.00062937
2018-10-25 00:00:00+00:00,-0.00423160
2018-10-26 00:00:00+00:00,-0.00006471
2018-10-29 00:00:00+00:00,-0.00006428
2018-10-30 00:00:00+00:00,-0.00159492
2018-10-31 00:00:00+00:00,-0.00375363
2018-11-01 00:00:00+00:00,0.00809719
2018-11-02 00:00:00+00:00,0.01799712
2018-11-05 00:00:00+00:00,-0.01039871
2018-11-06 00:00:00+00:00,0.00332638
2018-11-07 00:00:00+00:00,-0.00006566
2018-11-08 00:00:00+00:00,-0.00213876
2018-11-09 00:00:00+00:00,-0.00629386
2018-11-12 00:00:00+00:00,-0.00811545
2018-11-13 00:00:00+00:00,0.00125860
2018-11-14 00:00:00+00:00,0.00188250
2018-11-15 00:00:00+00:00,0.00410696
2018-11-16 00:00:00+00:00,-0.00193932
2018-11-19 00:00:00+00:00,0.00118442
2018-11-20 00:00:00+00:00,0.00041929
2018-11-21 00:00:00+00:00,-0.00089928
2018-11-22 00:00:00+00:00,0.00132128
2018-11-23 00:00:00+00:00,-0.00284135
2018-11-26 00:00:00+00:00,0.00271165
2018-11-27 00:00:00+00:00,-0.00395118
2018-11-28 00:00:00+00:00,-0.00145633
2018-11-29 00:00:00+00:00,0.00410696
2018-11-30 00:00:00+00:00,-0.00075972
2018-12-03 00:00:00+00:00,0.01736671
2018-12-04 00:00:00+00:00,0.01170948
2018-12-05 00:00:00+00:00,-0.00554383
2018-12-06 00:00:00+00:00,-0.00761678
2018-12-07 00:00:00+00:00,0.00075982
2018-12-10 00:00:00+00:00,-0.01004845
2018-12-11 00:00:00+00:00,0.00221496
2018-12-12 00:00:00+00:00,0.00145193
2018-12-13 00:00:00+00:00,0.00455315
2018-12-14 00:00:00+00:00,-0.01011351
2018-12-17 00:00:00+00:00,0.00304503
2018-12-18 00:00:00+00:00,0.00221224
2018-12-19 00:00:00+00:00,0.00034714
2018-12-20 00:00:00+00:00,-0.00185925
2018-12-21 00:00:00+00:00,-0.00213631
2018-12-24 00:00:00+00:00,-0.00006641
2018-12-26 00:00:00+00:00,0.00269613
2018-12-27 00:00:00+00:00,0.00738075
2018-12-28 00:00:00+00:00,-0.00144074
2018-12-31 00:00:00+00:00,0.00062150
2019-01-02 00:00:00+00:00,0.00474676
2019-01-03 00:00:00+00:00,-0.00246746
2019-01-04 00:00:00+00:00,0.00027637
2019-01-07 00:00:00+00:00,0.00611398
2019-01-08 00:00:00+00:00,-0.00280601
2019-01-09 00:00:00+00:00,0.00678561
2019-01-10 00:00:00+00:00,0.00758732
2019-01-11 00:00:00+00:00,0.01493635
2019-01-14 00:00:00+00:00,0.00033894
2019-01-15 00:00:00+00:00,0.00182650
2019-01-16 00:00:00+00:00,-0.00006729
2019-01-17 00:00:00+00:00,-0.00554251
2019-01-18 00:00:00+00:00,-0.00020242
2019-01-21 00:00:00+00:00,-0.00562504
2019-01-22 00:00:00+00:00,-0.00523227
2019-01-23 00:00:00+00:00,0.00865411
2019-01-24 00:00:00+00:00,-0.00311879
2019-01-25 00:00:00+00:00,0.00828971
2019-01-28 00:00:00+00:00,0.00737608
2019-01-29 00:00:00+00:00,-0.00053939
2019-01-30 00:00:00+00:00,0.00667451
2019-01-31 00:00:00+00:00,0.00416636
2019-02-01 00:00:00+00:00,-0.00804678
2019-02-04 00:00:00+00:00,-0.00417340
2019-02-05 00:00:00+00:00,-0.00161875
2019-02-06 00:00:00+00:00,-0.00141747
2019-02-07 00:00:00+00:00,-0.00020219
2019-02-08 00:00:00+00:00,-0.00128242
2019-02-11 00:00:00+00:00,-0.00574637
2019-02-12 00:00:00+00:00,0.00000009
2019-02-13 00:00:00+00:00,0.00616937
2019-02-14 00:00:00+00:00,-0.00533927
2019-02-15 00:00:00+00:00,-0.00142287
2019-02-18 00:00:00+00:00,0.00535771
2019-02-19 00:00:00+00:00,0.00020298
2019-02-20 00:00:00+00:00,0.01244213
2019-02-21 00:00:00+00:00,0.00262028
2019-02-22 00:00:00+00:00,0.00013319
2019-02-25 00:00:00+00:00,0.00744714
2019-02-26 00:00:00+00:00,-0.00120487
2019-02-27 00:00:00+00:00,0.00421278
2019-02-28 00:00:00+00:00,-0.00260355
2019-03-01 00:00:00+00:00,-0.00561732
2019-03-04 00:00:00+00:00,0.00140710
2019-03-05 00:00:00+00:00,-0.00140858
2019-03-06 00:00:00+00:00,-0.00335383
2019-03-07 00:00:00+00:00,0.00147522
2019-03-08 00:00:00+00:00,-0.00516481
2019-03-11 00:00:00+00:00,-0.00107657
2019-03-12 00:00:00+00:00,0.00195017
2019-03-13 00:00:00+00:00,0.00040194
2019-03-14 00:00:00+00:00,-0.00087398
2019-03-15 00:00:00+00:00,0.00181341
2019-03-18 00:00:00+00:00,-0.00087339
2019-03-19 00:00:00+00:00,-0.00074009
2019-03-20 00:00:00+00:00,0.00490135
2019-03-21 00:00:00+00:00,0.00301331
2019-03-22 00:00:00+00:00,-0.00782818
2019-03-25 00:00:00+00:00,0.00100624
2019-03-26 00:00:00+00:00,-0.00087405
2019-03-27 00:00:00+00:00,-0.00167973
2019-03-28 00:00:00+00:00,-0.00268768
2019-03-29 00:00:00+00:00,0.00275907
2019-04-01 00:00:00+00:00,0.00241954
2019-04-02 00:00:00+00:00,-0.00308782
2019-04-03 00:00:00+00:00,0.00403170
2019-04-04 00:00:00+00:00,-0.00328700
2019-04-05 00:00:00+00:00,0.00450160
2019-04-08 00:00:00+00:00,-0.00415547
2019-04-09 00:00:00+00:00,0.00261882
2019-04-10 00:00:00+00:00,-0.00295165
2019-04-11 00:00:00+00:00,0.00040279
2019-04-12 00:00:00+00:00,-0.00006788
2019-04-15 00:00:00+00:00,0.00295445
2019-04-16 00:00:00+00:00,-0.00047037
2019-04-17 00:00:00+00:00,0.00663909
2019-04-18 00:00:00+00:00,-0.00568252
2019-04-22 00:00:00+00:00,-0.00315057
2019-04-23 00:00:00+00:00,-0.00262018
2019-04-24 00:00:00+00:00,0.00167963
2019-04-25 00:00:00+00:00,-0.00806217
2019-04-26 00:00:00+00:00,0.00256154
2019-04-29 00:00:00+00:00,0.00006731
2019-04-30 00:00:00+00:00,-0.00101064
2019-05-01 00:00:00+00:00,0.00471623
2019-05-02 00:00:00+00:00,-0.00409975
2019-05-03 00:00:00+00:00,-0.00074109
2019-05-06 00:00:00+00:00,-0.01118749
2019-05-07 00:00:00+00:00,0.00277771
2019-05-08 00:00:00+00:00,-0.00568224
2019-05-09 00:00:00+00:00,-0.01370312
2019-05-10 00:00:00+00:00,0.00177408
2019-05-13 00:00:00+00:00,-0.01409120
2019-05-14 00:00:00+00:00,-0.00034330
2019-05-15 00:00:00+00:00,0.00069268
2019-05-16 00:00:00+00:00,-0.00096431
2019-05-17 00:00:00+00:00,-0.00331285
2019-05-20 00:00:00+00:00,0.00339205
2019-05-21 00:00:00+00:00,-0.00006654
2019-05-22 00:00:00+00:00,-0.00048033
2019-05-23 00:00:00+00:00,0.00034851
2019-05-24 00:00:00+00:00,-0.00027260
2019-05-27 00:00:00+00:00,0.00000359
2019-05-28 00:00:00+00:00,0.00007258
2019-05-29 00:00:00+00:00,-0.00047991
2019-05-30 00:00:00+00:00,0.00062450
2019-05-31 00:00:00+00:00,0.00034882
2019-06-03 00:00:00+00:00,0.00041806
2019-06-04 00:00:00+00:00,0.00007247
2019-06-05 00:00:00+00:00,0.00193611
2019-06-06 00:00:00+00:00,-0.00247712
2019-06-07 00:00:00+00:00,-0.00441136
2019-06-10 00:00:00+00:00,-0.00068583
2019-06-11 00:00:00+00:00,0.00616131
2019-06-12 00:00:00+00:00,-0.00288955
2019-06-13 00:00:00+00:00,-0.00006106
2019-06-14 00:00:00+00:00,0.00035438
2019-06-17 00:00:00+00:00,-0.00006104
2019-06-18 00:00:00+00:00,-0.00082255
2019-06-19 00:00:00+00:00,0.00762158
2019-06-20 00:00:00+00:00,0.01234583
2019-06-21 00:00:00+00:00,-0.00416827
2019-06-24 00:00:00+00:00,-0.00122552
2019-06-25 00:00:00+00:00,0.00007787
2019-06-26 00:00:00+00:00,-0.00012837
2019-06-27 00:00:00+00:00,0.00014639
2019-06-28 00:00:00+00:00,0.00076577
2019-07-01 00:00:00+00:00,0.01085898
2019-07-02 00:00:00+00:00,-0.01133643
2019-07-03 00:00:00+00:00,-0.00143513
2019-07-04 00:00:00+00:00,0.00268792
2019-07-05 00:00:00+00:00,-0.00143446
2019-07-08 00:00:00+00:00,-0.00219159
2019-07-09 00:00:00+00:00,-0.00198788
2019-07-10 00:00:00+00:00,0.00159153
2019-07-11 00:00:00+00:00,0.00468587
2019-07-12 00:00:00+00:00,-0.00108891
2019-07-15 00:00:00+00:00,-0.00005953
2019-07-16 00:00:00+00:00,0.00028341
2019-07-17 00:00:00+00:00,-0.00060860
2019-07-18 00:00:00+00:00,-0.00019496
2019-07-19 00:00:00+00:00,-0.00108818
2019-07-22 00:00:00+00:00,-0.00047036
2019-07-23 00:00:00+00:00,-0.00012688
2019-07-24 00:00:00+00:00,0.00001050
2019-07-25 00:00:00+00:00,0.00062903
2019-07-26 00:00:00+00:00,-0.00040245
2019-07-29 00:00:00+00:00,-0.00487119
2019-07-30 00:00:00+00:00,0.00311196
2019-07-31 00:00:00+00:00,-0.00150317
2019-08-01 00:00:00+00:00,-0.00474086
2019-08-02 00:00:00+00:00,-0.01247977
2019-08-05 00:00:00+00:00,-0.02494767
2019-08-06 00:00:00+00:00,0.00494795
2019-08-07 00:00:00+00:00,-0.00153186
2019-08-08 00:00:00+00:00,0.00008438
2019-08-09 00:00:00+00:00,-0.00568196
2019-08-12 00:00:00+00:00,-0.00400469
2019-08-13 00:00:00+00:00,-0.00259894
2019-08-14 00:00:00+00:00,0.01446400
2019-08-15 00:00:00+00:00,-0.00174091
2019-08-16 00:00:00+00:00,-0.00286637
2019-08-19 00:00:00+00:00,0.00065158
2019-08-20 00:00:00+00:00,-0.00625276
2019-08-21 00:00:00+00:00,-0.00033753
2019-08-22 00:00:00+00:00,-0.00373032
2019-08-23 00:00:00+00:00,-0.00055020
2019-08-26 00:00:00+00:00,-0.01669597
2019-08-27 00:00:00+00:00,-0.00383877
2019-08-28 00:00:00+00:00,0.00194717
2019-08-29 00:00:00+00:00,0.00694459
2019-08-30 00:00:00+00:00,-0.00041114
2019-09-02 00:00:00+00:00,-0.00397118
2019-09-03 00:00:00+00:00,0.00194252
2019-09-04 00:00:00+00:00,0.00763814
2019-09-05 00:00:00+00:00,-0.00048059
2019-09-06 00:00:00+00:00,0.00633288
2019-09-09 00:00:00+00:00,-0.00062080
2019-09-10 00:00:00+00:00,0.00001631
2019-09-11 00:00:00+00:00,-0.00090437
2019-09-12 00:00:00+00:00,-0.00104654
2019-09-13 00:00:00+00:00,0.00625893
2019-09-16 00:00:00+00:00,0.00681506
2019-09-17 00:00:00+00:00,-0.01543916
2019-09-18 00:00:00+00:00,0.00207382
2019-09-19 00:00:00+00:00,-0.00062088
2019-09-20 00:00:00+00:00,0.00065559
2019-09-23 00:00:00+00:00,-0.00827294
2019-09-24 00:00:00+00:00,0.00421311
2019-09-25 00:00:00+00:00,-0.00643931
2019-09-26 00:00:00+00:00,-0.00076249
2019-09-27 00:00:00+00:00,0.00350822
2019-09-30 00:00:00+00:00,-0.00715708
2019-10-01 00:00:00+00:00,0.00044842
2019-10-02 00:00:00+00:00,-0.00268938
2019-10-03 00:00:00+00:00,0.00573297
2019-10-04 00:00:00+00:00,0.00279961
2019-10-07 00:00:00+00:00,-0.00289106
2019-10-08 00:00:00+00:00,0.00137629
2019-10-09 00:00:00+00:00,0.00450481
2019-10-10 00:00:00+00:00,0.00130135
2019-10-11 00:00:00+00:00,0.00492127
2019-10-14 00:00:00+00:00,0.00441812
2019-10-15 00:00:00+00:00,-0.00258646
2019-10-16 00:00:00+00:00,-0.00732301
2019-10-17 00:00:00+00:00,0.00520179
2019-10-18 00:00:00+00:00,0.00044870
2019-10-21 00:00:00+00:00,0.00313603
2019-10-22 00:00:00+00:00,-0.00689789
2019-10-23 00:00:00+00:00,0.00633185
2019-10-24 00:00:00+00:00,0.00037716
2019-10-25 00:00:00+00:00,0.00058902
2019-10-28 00:00:00+00:00,0.00080173
2019-10-29 00:00:00+00:00,0.00129531
2019-10-30 00:00:00+00:00,-0.00004574
2019-10-31 00:00:00+00:00,0.00531891
2019-11-01 00:00:00+00:00,-0.00187158
2019-11-04 00:00:00+00:00,0.00319522
2019-11-05 00:00:00+00:00,0.00522866
2019-11-06 00:00:00+00:00,0.00282524
2019-11-07 00:00:00+00:00,0.00415830
2019-11-08 00:00:00+00:00,-0.00074205
2019-11-11 00:00:00+00:00,-0.00577350
2019-11-12 00:00:00+00:00,0.00009636
2019-11-13 00:00:00+00:00,-0.00424770
2019-11-14 00:00:00+00:00,-0.00193960
2019-11-15 00:00:00+00:00,0.00269761
2019-11-18 00:00:00+00:00,-0.00004379
2019-11-19 00:00:00+00:00,-0.00109638
2019-11-20 00:00:00+00:00,-0.00530985
2019-11-21 00:00:00+00:00,0.00227892
2019-11-22 00:00:00+00:00,-0.00145098
2019-11-25 00:00:00+00:00,0.00136355
2019-11-26 00:00:00+00:00,-0.00257684
2019-11-27 00:00:00+00:00,0.00495315
2019-11-28 00:00:00+00:00,-0.00236248
2019-11-29 00:00:00+00:00,0.00185445
2019-12-02 00:00:00+00:00,-0.00496381
2019-12-03 00:00:00+00:00,0.00009693
2019-12-04 00:00:00+00:00,-0.00708556
2019-12-05 00:00:00+00:00,0.00596066
2019-12-06 00:00:00+00:00,0.00411460
2019-12-09 00:00:00+00:00,-0.00173082
2019-12-10 00:00:00+00:00,0.00016749
2019-12-11 00:00:00+00:00,-0.00025486
2019-12-12 00:00:00+00:00,0.00016735
2019-12-13 00:00:00+00:00,0.01402620
2019-12-16 00:00:00+00:00,-0.00633288
2019-12-17 00:00:00+00:00,0.00458135
2019-12-18 00:00:00+00:00,0.00051509
2019-12-19 00:00:00+00:00,-0.00143995
2019-12-20 00:00:00+00:00,-0.00144107
2019-12-23 00:00:00+00:00,-0.00318955
2019-12-24 00:00:00+00:00,0.00044702
2019-12-26 00:00:00+00:00,0.00205895
2019-12-27 00:00:00+00:00,0.00065691
2019-12-30 00:00:00+00:00,0.00415682
2019-12-31 00:00:00+00:00,0.00568416
2020-01-02 00:00:00+00:00,0.00183796
2020-01-03 00:00:00+00:00,-0.00407932
2020-01-06 00:00:00+00:00,-0.00004279
2020-01-07 00:00:00+00:00,0.01041936
2020-01-08 00:00:00+00:00,-0.00281939
2020-01-09 00:00:00+00:00,0.00287642
2020-01-10 00:00:00+00:00,0.00176163
2020-01-13 00:00:00+00:00,0.00509002
2020-01-14 00:00:00+00:00,0.00195785
2020-01-15 00:00:00+00:00,-0.00259468
2020-01-16 00:00:00+00:00,0.00264906
2020-01-17 00:00:00+00:00,0.00616132
2020-01-20 00:00:00+00:00,-0.00004343
2020-01-21 00:00:00+00:00,-0.01172948
2020-01-22 00:00:00+00:00,0.00106273
2020-01-23 00:00:00+00:00,-0.00550098
2020-01-24 00:00:00+00:00,0.00037309
2020-01-27 00:00:00+00:00,-0.01160804
2020-01-28 00:00:00+00:00,0.00748239
2020-01-29 00:00:00+00:00,-0.00462393
2020-01-30 00:00:00+00:00,-0.00873628
2020-01-31 00:00:00+00:00,0.00344838
2020-02-03 00:00:00+00:00,-0.00917285
2020-02-04 00:00:00+00:00,0.00562847
2020-02-05 00:00:00+00:00,-0.00046246
2020-02-06 00:00:00+00:00,0.00540427
2020-02-07 00:00:00+00:00,-0.00492021
2020-02-10 00:00:00+00:00,0.00030571
2020-02-11 00:00:00+00:00,0.00170249
2020-02-12 00:00:00+00:00,0.00093343
2020-02-13 00:00:00+00:00,-0.00332186
2020-02-14 00:00:00+00:00,-0.00060258
2020-02-17 00:00:00+00:00,0.00121397
2020-02-18 00:00:00+00:00,-0.00730695
2020-02-19 00:00:00+00:00,0.00346115
2020-02-20 00:00:00+00:00,-0.00774001
2020-02-21 00:00:00+00:00,-0.00566017
2020-02-24 00:00:00+00:00,0.00277323
2020-02-25 00:00:00+00:00,0.00284006
2020-02-26 00:00:00+00:00,-0.00151665
2020-02-27 00:00:00+00:00,0.00284017
2020-02-28 00:00:00+00:00,0.00747406
2020-03-02 00:00:00+00:00,0.00786900
2020-03-03 00:00:00+00:00,-0.00448461
2020-03-04 00:00:00+00:00,0.01428797
2020-03-05 00:00:00+00:00,-0.00466054
2020-03-06 00:00:00+00:00,0.00158440
2020-03-09 00:00:00+00:00,-0.00403625
2020-03-10 00:00:00+00:00,0.00040531
2020-03-11 00:00:00+00:00,0.00089140
2020-03-12 00:00:00+00:00,-0.00758491
2020-03-13 00:00:00+00:00,-0.00042786
2020-03-16 00:00:00+00:00,-0.00231784
2020-03-17 00:00:00+00:00,-0.00288082
2020-03-18 00:00:00+00:00,-0.00428464
2020-03-19 00:00:00+00:00,-0.02315616
2020-03-20 00:00:00+00:00,0.01189007
2020-03-23 00:00:00+00:00,-0.01316718
2020-03-24 00:00:00+00:00,0.01296766
2020-03-25 00:00:00+00:00,-0.00976732
2020-03-26 00:00:00+00:00,0.00163721
2020-03-27 00:00:00+00:00,0.00099475
2020-03-30 00:00:00+00:00,-0.00092517
2020-03-31 00:00:00+00:00,0.00241258
2020-04-01 00:00:00+00:00,-0.00149318
2020-04-02 00:00:00+00:00,0.00084984
2020-04-03 00:00:00+00:00,0.00312132
2020-04-06 00:00:00+00:00,-0.00092482
2020-04-07 00:00:00+00:00,0.00992836
2020-04-08 00:00:00+00:00,-0.00268805
2020-04-09 00:00:00+00:00,0.00239671
2020-04-13 00:00:00+00:00,-0.00050070
2020-04-14 00:00:00+00:00,-0.00233678
2020-04-15 00:00:00+00:00,-0.00099453
2020-04-16 00:00:00+00:00,-0.00177281
2020-04-17 00:00:00+00:00,0.00077547
2020-04-20 00:00:00+00:00,0.00049263
2020-04-21 00:00:00+00:00,-0.00283376
2020-04-22 00:00:00+00:00,-0.00007382
2020-04-23 00:00:00+00:00,-0.00007396
2020-04-24 00:00:00+00:00,0.00006748
2020-04-27 00:00:00+00:00,-0.00021575
2020-04-28 00:00:00+00:00,-0.00184574
2020-04-29 00:00:00+00:00,0.00489178
2020-04-30 00:00:00+00:00,0.00551598
2020-05-01 00:00:00+00:00,-0.00183783
2020-05-04 00:00:00+00:00,-0.01313948
2020-05-05 00:00:00+00:00,0.00255445
2020-05-06 00:00:00+00:00,-0.00291345
2020-05-07 00:00:00+00:00,0.00141855
2020-05-08 00:00:00+00:00,0.00567769
2020-05-11 00:00:00+00:00,-0.00127835
2020-05-12 00:00:00+00:00,-0.00198848
2020-05-13 00:00:00+00:00,-0.00270225
2020-05-14 00:00:00+00:00,0.00106324
2020-05-15 00:00:00+00:00,-0.00242018
2020-05-18 00:00:00+00:00,-0.00683523
2020-05-19 00:00:00+00:00,0.00456581
2020-05-20 00:00:00+00:00,-0.00014599
2020-05-21 00:00:00+00:00,0.00469940
2020-05-22 00:00:00+00:00,-0.01798498
2020-05-25 00:00:00+00:00,0.00193258
2020-05-26 00:00:00+00:00,0.00142901
2020-05-27 00:00:00+00:00,-0.00494317
2020-05-28 00:00:00+00:00,-0.00086538
2020-05-29 00:00:00+00:00,0.00415936
2020-06-01 00:00:00+00:00,0.00809062
2020-06-02 00:00:00+00:00,0.00798372
2020-06-03 00:00:00+00:00,-0.00256301
2020-06-04 00:00:00+00:00,-0.00320691
2020-06-05 00:00:00+00:00,0.01040110
2020-06-08 00:00:00+00:00,0.00602329
2020-06-09 00:00:00+00:00,-0.00474385
2020-06-10 00:00:00+00:00,0.00729701
2020-06-11 00:00:00+00:00,-0.00049929
2020-06-12 00:00:00+00:00,-0.00198373
2020-06-15 00:00:00+00:00,-0.00496215
2020-06-16 00:00:00+00:00,0.00404143
2020-06-17 00:00:00+00:00,-0.00156353
2020-06-18 00:00:00+00:00,0.00247696
2020-06-19 00:00:00+00:00,0.00155359
2020-06-22 00:00:00+00:00,-0.00007507
2020-06-23 00:00:00+00:00,0.00176499
2020-06-24 00:00:00+00:00,-0.00212578
2020-06-25 00:00:00+00:00,-0.00141975
2020-06-26 00:00:00+00:00,-0.00021662
2020-06-29 00:00:00+00:00,0.00105867
2020-06-30 00:00:00+00:00,0.00098721
2020-07-01 00:00:00+00:00,0.00303872
2020-07-02 00:00:00+00:00,-0.00148791
2020-07-03 00:00:00+00:00,-0.00035762
2020-07-06 00:00:00+00:00,0.01081550
2020-07-07 00:00:00+00:00,0.00266908
2020-07-08 00:00:00+00:00,0.00224414
2020-07-09 00:00:00+00:00,0.00904947
2020-07-10 00:00:00+00:00,-0.00587335
2020-07-13 00:00:00+00:00,-0.00077478
2020-07-14 00:00:00+00:00,-0.00252893
2020-07-15 00:00:00+00:00,0.00645589
2020-07-16 00:00:00+00:00,-0.00350268
2020-07-17 00:00:00+00:00,0.00188982
2020-07-20 00:00:00+00:00,0.00230825
2020-07-21 00:00:00+00:00,-0.00126287
