Date,KOSDAQ
2022-03-31 00:00:00+00:00,-0.00098455
2022-04-01 00:00:00+00:00,-0.01454325
2022-04-04 00:00:00+00:00,0.01863307
2022-04-05 00:00:00+00:00,0.01444453
2022-04-06 00:00:00+00:00,-0.03688124
2022-04-07 00:00:00+00:00,-0.00941014
2022-04-08 00:00:00+00:00,-0.00401606
2022-04-11 00:00:00+00:00,-0.04439359
2022-04-12 00:00:00+00:00,-0.00731075
2022-04-13 00:00:00+00:00,0.02486538
2022-04-14 00:00:00+00:00,-0.00015489
2022-04-15 00:00:00+00:00,-0.02881487
2022-04-18 00:00:00+00:00,-0.00636542
2022-04-19 00:00:00+00:00,0.04112623
2022-04-20 00:00:00+00:00,-0.00825363
2022-04-21 00:00:00+00:00,0.00108890
2022-04-22 00:00:00+00:00,-0.01709269
2022-04-25 00:00:00+00:00,-0.06828960
2022-04-26 00:00:00+00:00,0.01969685
2022-04-27 00:00:00+00:00,-0.02162162
2022-04-28 00:00:00+00:00,0.00259572
2022-04-29 00:00:00+00:00,0.02248742
2022-05-02 00:00:00+00:00,0.00285828
2022-05-03 00:00:00+00:00,0.01266742
2022-05-04 00:00:00+00:00,-0.01187156
2022-05-06 00:00:00+00:00,-0.05448281
2022-05-09 00:00:00+00:00,-0.04954249
2022-05-10 00:00:00+00:00,-0.01062395
2022-05-11 00:00:00+00:00,0.02956966
2022-05-12 00:00:00+00:00,-0.07329973
2022-05-13 00:00:00+00:00,0.07868682
2022-05-16 00:00:00+00:00,-0.01035750
2022-05-17 00:00:00+00:00,0.02346312
2022-05-18 00:00:00+00:00,0.04847987
2022-05-19 00:00:00+00:00,-0.03353584
2022-05-20 00:00:00+00:00,0.06370529
2022-05-23 00:00:00+00:00,0.01668796
2022-05-24 00:00:00+00:00,-0.05461886
2022-05-25 00:00:00+00:00,0.02256746
2022-05-26 00:00:00+00:00,-0.01465614
2022-05-27 00:00:00+00:00,0.00695905
2022-05-30 00:00:00+00:00,0.02927892
2022-05-31 00:00:00+00:00,0.01827718
2022-06-02 00:00:00+00:00,-0.01723053
2022-06-03 00:00:00+00:00,-0.00461379
2022-06-07 00:00:00+00:00,-0.05314318
2022-06-08 00:00:00+00:00,0.00590890
2022-06-09 00:00:00+00:00,0.00997955
2022-06-10 00:00:00+00:00,-0.02842905
2022-06-13 00:00:00+00:00,-0.07902811
2022-06-14 00:00:00+00:00,-0.00673750
2022-06-15 00:00:00+00:00,-0.04665859
2022-06-16 00:00:00+00:00,0.01721690
2022-06-17 00:00:00+00:00,-0.01688951
2022-06-20 00:00:00+00:00,-0.05171649
2022-06-21 00:00:00+00:00,0.02859485
2022-06-22 00:00:00+00:00,-0.07871118
2022-06-23 00:00:00+00:00,-0.07259647
2022-06-24 00:00:00+00:00,0.06040334
2022-06-27 00:00:00+00:00,0.09563866
2022-06-28 00:00:00+00:00,-0.02386721
2022-06-29 00:00:00+00:00,-0.05195749
2022-06-30 00:00:00+00:00,-0.04304883
2022-07-01 00:00:00+00:00,-0.02018663
2022-07-04 00:00:00+00:00,-0.04645287
2022-07-05 00:00:00+00:00,0.08466641
2022-07-06 00:00:00+00:00,-0.00438310
2022-07-07 00:00:00+00:00,0.02565321
2022-07-08 00:00:00+00:00,0.06428902
2022-07-11 00:00:00+00:00,-0.02050343
2022-07-12 00:00:00+00:00,-0.05090643
2022-07-13 00:00:00+00:00,0.04793621
2022-07-14 00:00:00+00:00,0.00619590
2022-07-15 00:00:00+00:00,-0.00191991
2022-07-18 00:00:00+00:00,0.01693364
2022-07-19 00:00:00+00:00,0.01557156
2022-07-20 00:00:00+00:00,0.03260188
2022-07-21 00:00:00+00:00,0.00061728
2022-07-22 00:00:00+00:00,-0.01119239
2022-07-25 00:00:00+00:00,0.00178253
2022-07-26 00:00:00+00:00,-0.00391459
2022-07-27 00:00:00+00:00,0.00710290
2022-07-28 00:00:00+00:00,0.00643569
2022-07-29 00:00:00+00:00,0.03127190
2022-08-01 00:00:00+00:00,0.00208587
2022-08-02 00:00:00+00:00,-0.00650477
2022-08-03 00:00:00+00:00,0.02697512
2022-08-04 00:00:00+00:00,0.04574659
2022-08-05 00:00:00+00:00,0.01436009
2022-08-08 00:00:00+00:00,-0.00480570
2022-08-09 00:00:00+00:00,0.00932479
2022-08-10 00:00:00+00:00,-0.03464489
2022-08-11 00:00:00+00:00,0.03287417
2022-08-12 00:00:00+00:00,0.00373692
2022-08-16 00:00:00+00:00,-0.00033395
2022-08-17 00:00:00+00:00,-0.02169035
2022-08-18 00:00:00+00:00,-0.01217362
2022-08-19 00:00:00+00:00,-0.02424855
2022-08-22 00:00:00+00:00,-0.06057221
2022-08-23 00:00:00+00:00,-0.03110323
2022-08-24 00:00:00+00:00,0.03171191
2022-08-25 00:00:00+00:00,0.04189821
2022-08-26 00:00:00+00:00,-0.02178781
2022-08-29 00:00:00+00:00,-0.07007592
2022-08-30 00:00:00+00:00,0.05905761
2022-08-31 00:00:00+00:00,0.02717200
2022-09-01 00:00:00+00:00,-0.05840877
2022-09-02 00:00:00+00:00,0.00133964
2022-09-05 00:00:00+00:00,-0.03623898
2022-09-06 00:00:00+00:00,0.00791269
2022-09-07 00:00:00+00:00,-0.02661356
2022-09-08 00:00:00+00:00,0.04224447
2022-09-13 00:00:00+00:00,0.05430476
2022-09-14 00:00:00+00:00,-0.06370487
2022-09-15 00:00:00+00:00,-0.01410361
2022-09-16 00:00:00+00:00,-0.03030579
2022-09-19 00:00:00+00:00,-0.03964513
2022-09-20 00:00:00+00:00,0.01385485
2022-09-21 00:00:00+00:00,-0.02211602
2022-09-22 00:00:00+00:00,-0.01136902
2022-09-23 00:00:00+00:00,-0.05588937
2022-09-26 00:00:00+00:00,-0.06595557
2022-09-27 00:00:00+00:00,0.02387755
2022-09-28 00:00:00+00:00,-0.08184450
2022-09-29 00:00:00+00:00,0.02601457
2022-09-30 00:00:00+00:00,-0.02136840
2022-10-04 00:00:00+00:00,0.07497404
2022-10-05 00:00:00+00:00,-0.05576134
2022-10-06 00:00:00+00:00,0.05982906
2022-10-07 00:00:00+00:00,-0.03620000
2022-10-11 00:00:00+00:00,-0.07097760
2022-10-12 00:00:00+00:00,0.03156339
2022-10-13 00:00:00+00:00,-0.05062896
2022-10-14 00:00:00+00:00,0.06527304
2022-10-17 00:00:00+00:00,0.01172632
2022-10-18 00:00:00+00:00,0.06305844
2022-10-19 00:00:00+00:00,-0.04033061
2022-10-20 00:00:00+00:00,-0.03455285
