Date,COCOA_LDN
2002-04-09 00:00:00+00:00,-0.02405975
2002-04-10 00:00:00+00:00,-0.02768820
2002-04-11 00:00:00+00:00,0.00077445
2002-04-12 00:00:00+00:00,0.03978384
2002-04-15 00:00:00+00:00,-0.01503666
2002-04-16 00:00:00+00:00,0.00243636
2002-04-17 00:00:00+00:00,0.04089590
2002-04-18 00:00:00+00:00,0.00156296
2002-04-19 00:00:00+00:00,-0.00494918
2002-04-22 00:00:00+00:00,0.00813036
2002-04-23 00:00:00+00:00,0.01546209
2002-04-24 00:00:00+00:00,-0.01306012
2002-04-25 00:00:00+00:00,-0.00579243
2002-04-26 00:00:00+00:00,0.00320477
2002-04-29 00:00:00+00:00,-0.02216977
2002-04-30 00:00:00+00:00,0.02475992
2002-05-01 00:00:00+00:00,-0.04089115
2002-05-02 00:00:00+00:00,0.01745476
2002-05-03 00:00:00+00:00,-0.00255821
2002-05-07 00:00:00+00:00,-0.02907206
2002-05-08 00:00:00+00:00,0.02343509
