Date,VNKI
2023-07-28 00:00:00+00:00,0.04788732
2023-08-01 00:00:00+00:00,-0.00831025
2023-08-03 00:00:00+00:00,0.08938547
2023-08-04 00:00:00+00:00,-0.01538462
2023-08-07 00:00:00+00:00,0.02864583
2023-08-08 00:00:00+00:00,-0.00759494
2023-08-11 00:00:00+00:00,-0.02551020
2023-08-14 00:00:00+00:00,0.02356021
2023-08-15 00:00:00+00:00,0.01570681
2023-08-16 00:00:00+00:00,0.00523560
2023-08-17 00:00:00+00:00,0.00759494
2023-08-18 00:00:00+00:00,0.02531646
2023-08-21 00:00:00+00:00,0.00987654
2023-08-22 00:00:00+00:00,0.02380952
2023-08-23 00:00:00+00:00,-0.02619048
2023-08-24 00:00:00+00:00,0.00238095
2023-08-25 00:00:00+00:00,0.00476190
2023-08-28 00:00:00+00:00,-0.02380952
2023-08-29 00:00:00+00:00,-0.05476190
2023-08-30 00:00:00+00:00,0.00000000
2023-08-31 00:00:00+00:00,-0.04187192
2023-09-01 00:00:00+00:00,0.00000000
2023-09-04 00:00:00+00:00,-0.01511335
2023-09-05 00:00:00+00:00,0.00751880
2023-09-06 00:00:00+00:00,0.00751880
2023-09-07 00:00:00+00:00,0.01754386
2023-09-08 00:00:00+00:00,0.02506266
2023-09-11 00:00:00+00:00,-0.06716418
2023-09-12 00:00:00+00:00,-0.03589744
2023-09-13 00:00:00+00:00,0.00995025
2023-09-14 00:00:00+00:00,-0.01228501
2023-09-15 00:00:00+00:00,0.00249377
2023-09-19 00:00:00+00:00,0.00502513
2023-09-21 00:00:00+00:00,0.02750000
2023-09-22 00:00:00+00:00,-0.03694581
2023-09-25 00:00:00+00:00,-0.02475248
2023-09-26 00:00:00+00:00,0.02020202
2023-09-27 00:00:00+00:00,0.04207921
2023-09-28 00:00:00+00:00,-0.03398058
2023-09-29 00:00:00+00:00,0.04010025
2023-10-02 00:00:00+00:00,-0.00501253
2023-10-03 00:00:00+00:00,0.04761905
2023-10-04 00:00:00+00:00,0.20551378
2023-10-05 00:00:00+00:00,-0.11304348
2023-10-10 00:00:00+00:00,-0.02625298
2023-10-11 00:00:00+00:00,-0.01909308
2023-10-12 00:00:00+00:00,0.00715990
2023-10-13 00:00:00+00:00,0.07582938
2023-10-16 00:00:00+00:00,0.01895735
2023-10-17 00:00:00+00:00,-0.01363636
2023-10-18 00:00:00+00:00,0.01136364
2023-10-19 00:00:00+00:00,0.05454545
2023-10-20 00:00:00+00:00,0.02654867
2023-10-23 00:00:00+00:00,0.00217865
2023-10-24 00:00:00+00:00,0.01739130
2023-10-25 00:00:00+00:00,-0.02391304
2023-10-26 00:00:00+00:00,0.08043478
2023-10-27 00:00:00+00:00,-0.02531646
2023-10-30 00:00:00+00:00,0.00000000
2023-10-31 00:00:00+00:00,-0.06118143
2023-11-01 00:00:00+00:00,-0.05422993
2023-11-02 00:00:00+00:00,-0.05592841
2023-11-07 00:00:00+00:00,-0.02283105
2023-11-08 00:00:00+00:00,-0.03652968
2023-11-09 00:00:00+00:00,-0.03066038
2023-11-10 00:00:00+00:00,0.03864734
2023-11-13 00:00:00+00:00,-0.04235294
2023-11-14 00:00:00+00:00,-0.00481928
2023-11-15 00:00:00+00:00,-0.04807692
2023-11-17 00:00:00+00:00,0.00987654
2023-11-20 00:00:00+00:00,0.02469136
2023-11-21 00:00:00+00:00,-0.01975309
2023-11-22 00:00:00+00:00,-0.01980198
2023-11-23 00:00:00+00:00,-0.01995012
2023-11-24 00:00:00+00:00,-0.03508772
2023-11-27 00:00:00+00:00,-0.01017812
2023-11-28 00:00:00+00:00,0.01010101
2023-11-29 00:00:00+00:00,-0.01767677
2023-11-30 00:00:00+00:00,0.00255754
2023-12-01 00:00:00+00:00,-0.03076923
2023-12-04 00:00:00+00:00,0.00779221
2023-12-05 00:00:00+00:00,-0.00260417
2023-12-06 00:00:00+00:00,-0.01038961
2023-12-07 00:00:00+00:00,0.10677083
2023-12-08 00:00:00+00:00,0.04197531
2023-12-11 00:00:00+00:00,-0.02926829
2023-12-12 00:00:00+00:00,-0.00248139
2023-12-13 00:00:00+00:00,-0.02500000
2023-12-14 00:00:00+00:00,0.01282051
2023-12-15 00:00:00+00:00,-0.01265823
2023-12-18 00:00:00+00:00,0.00000000
2023-12-19 00:00:00+00:00,-0.02307692
2023-12-20 00:00:00+00:00,0.00524934
2023-12-21 00:00:00+00:00,0.08877285
2023-12-22 00:00:00+00:00,-0.00959233
2023-12-25 00:00:00+00:00,-0.02158273
2023-12-26 00:00:00+00:00,-0.02158273
2023-12-28 00:00:00+00:00,-0.00735294
2024-01-03 00:00:00+00:00,0.04411765
2024-01-04 00:00:00+00:00,0.01960784
2024-01-05 00:00:00+00:00,-0.01193317
2024-01-09 00:00:00+00:00,-0.00483092
2024-01-10 00:00:00+00:00,0.00483092
2024-01-11 00:00:00+00:00,0.00480769
2024-01-12 00:00:00+00:00,0.07894737
2024-01-15 00:00:00+00:00,0.02582160
2024-01-16 00:00:00+00:00,-0.00452489
2024-01-17 00:00:00+00:00,-0.00233100
2024-01-18 00:00:00+00:00,-0.05140187
2024-01-19 00:00:00+00:00,0.02600473
2024-01-22 00:00:00+00:00,0.02358491
2024-01-23 00:00:00+00:00,-0.00231481
2024-01-24 00:00:00+00:00,-0.04861111
2024-01-25 00:00:00+00:00,0.00236407
2024-01-26 00:00:00+00:00,-0.01415094
2024-01-29 00:00:00+00:00,0.00235294
2024-01-30 00:00:00+00:00,-0.04225352
2024-01-31 00:00:00+00:00,-0.04306220
2024-02-01 00:00:00+00:00,0.01456311
2024-02-02 00:00:00+00:00,0.02676399
2024-02-05 00:00:00+00:00,0.00486618
2024-02-06 00:00:00+00:00,0.00724638
2024-02-07 00:00:00+00:00,-0.01438849
2024-02-08 00:00:00+00:00,0.00000000
2024-02-09 00:00:00+00:00,-0.01216545
2024-02-12 00:00:00+00:00,-0.00985222
2024-02-13 00:00:00+00:00,0.01492537
2024-02-14 00:00:00+00:00,0.01960784
2024-02-15 00:00:00+00:00,0.01442308
2024-02-16 00:00:00+00:00,0.02619048
2024-02-19 00:00:00+00:00,-0.00952381
2024-02-20 00:00:00+00:00,-0.03791469
2024-02-26 00:00:00+00:00,0.03147700
2024-02-27 00:00:00+00:00,-0.04716981
2024-02-28 00:00:00+00:00,0.03147700
2024-03-01 00:00:00+00:00,0.01452785
2024-03-07 00:00:00+00:00,0.03398058
2024-03-08 00:00:00+00:00,-0.03301887
2024-03-11 00:00:00+00:00,0.09489051
2024-03-12 00:00:00+00:00,0.05581395
2024-03-13 00:00:00+00:00,-0.07111111
2024-03-14 00:00:00+00:00,-0.03827751
2024-03-15 00:00:00+00:00,0.00746269
2024-03-18 00:00:00+00:00,-0.02222222
2024-03-19 00:00:00+00:00,0.00000000
2024-03-20 00:00:00+00:00,-0.01515152
2024-03-21 00:00:00+00:00,0.00256410
2024-03-22 00:00:00+00:00,0.02046036
2024-03-25 00:00:00+00:00,-0.01002506
2024-03-27 00:00:00+00:00,0.00000000
2024-03-28 00:00:00+00:00,0.00000000
2024-03-29 00:00:00+00:00,0.00759494
