Date,JGB-SGX-mini
2002-02-15 00:00:00+00:00,0.00358712
2002-02-18 00:00:00+00:00,-0.00051151
2002-02-19 00:00:00+00:00,-0.00153553
2002-02-20 00:00:00+00:00,0.00109737
2002-02-21 00:00:00+00:00,0.00701908
2002-02-22 00:00:00+00:00,-0.00254991
2002-02-25 00:00:00+00:00,0.00080233
2002-02-26 00:00:00+00:00,-0.00714598
2002-02-27 00:00:00+00:00,0.00102820
2002-02-28 00:00:00+00:00,0.00044043
2002-03-01 00:00:00+00:00,0.00337590
2002-03-04 00:00:00+00:00,0.00512858
2002-03-05 00:00:00+00:00,0.00153464
2002-03-06 00:00:00+00:00,0.00313754
2002-03-07 00:00:00+00:00,0.00087489
2002-03-08 00:00:00+00:00,-0.00174902
2002-03-11 00:00:00+00:00,-0.01239971
2002-03-12 00:00:00+00:00,0.00563195
2002-03-13 00:00:00+00:00,0.00291758
2002-03-14 00:00:00+00:00,0.00189366
2002-03-15 00:00:00+00:00,-0.00145402
2002-03-18 00:00:00+00:00,0.00196435
2002-03-19 00:00:00+00:00,-0.00014535
2002-03-20 00:00:00+00:00,0.00014536
2002-03-22 00:00:00+00:00,-0.00043605
2002-03-25 00:00:00+00:00,-0.00254416
2002-03-26 00:00:00+00:00,0.00138333
2002-03-27 00:00:00+00:00,0.00465522
2002-03-28 00:00:00+00:00,0.00333817
2002-03-29 00:00:00+00:00,-0.00057958
2002-04-01 00:00:00+00:00,-0.00130473
2002-04-02 00:00:00+00:00,0.00362660
2002-04-03 00:00:00+00:00,0.00043440
2002-04-04 00:00:00+00:00,0.00332996
2002-04-05 00:00:00+00:00,-0.00101178
2002-04-08 00:00:00+00:00,0.00108460
2002-04-09 00:00:00+00:00,-0.00245665
2002-04-10 00:00:00+00:00,0.00289457
2002-04-11 00:00:00+00:00,0.00115615
2002-04-12 00:00:00+00:00,-0.00296093
2002-04-15 00:00:00+00:00,0.00390653
2002-04-16 00:00:00+00:00,-0.00173285
2002-04-17 00:00:00+00:00,-0.00303512
2002-04-18 00:00:00+00:00,-0.00101324
2002-04-19 00:00:00+00:00,0.00318610
2002-04-22 00:00:00+00:00,-0.00130199
2002-04-23 00:00:00+00:00,-0.00260530
2002-04-24 00:00:00+00:00,-0.00340407
2002-04-25 00:00:00+00:00,0.00021764
2002-04-26 00:00:00+00:00,0.00449764
2002-04-30 00:00:00+00:00,0.00825250
2002-05-01 00:00:00+00:00,-0.00028841
2002-05-02 00:00:00+00:00,-0.00050458
2002-05-07 00:00:00+00:00,0.00223504
2002-05-08 00:00:00+00:00,-0.00208843
2002-05-09 00:00:00+00:00,0.00093700
2002-05-10 00:00:00+00:00,0.00043225
2002-05-13 00:00:00+00:00,0.00007203
2002-05-14 00:00:00+00:00,0.00266475
2002-05-15 00:00:00+00:00,0.00071942
2002-05-16 00:00:00+00:00,-0.00136641
2002-05-17 00:00:00+00:00,0.00064767
2002-05-20 00:00:00+00:00,-0.00374074
2002-05-21 00:00:00+00:00,-0.00180280
2002-05-22 00:00:00+00:00,-0.00014427
2002-05-23 00:00:00+00:00,-0.00519406
2002-05-24 00:00:00+00:00,0.00245913
2002-05-27 00:00:00+00:00,-0.00072254
2002-05-28 00:00:00+00:00,-0.00556559
2002-05-29 00:00:00+00:00,-0.00043611
2002-05-30 00:00:00+00:00,0.00581607
2002-05-31 00:00:00+00:00,0.00057992
2002-06-03 00:00:00+00:00,-0.00028988
2002-06-04 00:00:00+00:00,-0.00101471
2002-06-05 00:00:00+00:00,-0.00203046
2002-06-06 00:00:00+00:00,0.00348432
2002-06-07 00:00:00+00:00,0.00362319
2002-06-10 00:00:00+00:00,0.00115732
2002-06-11 00:00:00+00:00,-0.00043375
2002-06-12 00:00:00+00:00,-0.00766450
2002-06-13 00:00:00+00:00,0.00072359
2002-06-14 00:00:00+00:00,0.00202532
2002-06-17 00:00:00+00:00,0.00021661
2002-06-18 00:00:00+00:00,0.00180636
2002-06-19 00:00:00+00:00,-0.00454808
2002-06-20 00:00:00+00:00,0.00434153
2002-06-21 00:00:00+00:00,0.00505415
2002-06-24 00:00:00+00:00,-0.00057616
2002-06-25 00:00:00+00:00,0.00172898
2002-06-26 00:00:00+00:00,0.00331102
2002-06-27 00:00:00+00:00,-0.00488646
2002-06-28 00:00:00+00:00,0.00475436
2002-07-01 00:00:00+00:00,-0.00733022
2002-07-02 00:00:00+00:00,0.00230814
2002-07-03 00:00:00+00:00,-0.00057637
2002-07-04 00:00:00+00:00,0.00281061
2002-07-05 00:00:00+00:00,0.00093566
2002-07-08 00:00:00+00:00,0.00014386
2002-07-09 00:00:00+00:00,-0.00043156
2002-07-10 00:00:00+00:00,0.00417266
2002-07-11 00:00:00+00:00,0.00251274
2002-07-12 00:00:00+00:00,-0.00200774
2002-07-15 00:00:00+00:00,0.00416308
2002-07-16 00:00:00+00:00,-0.00071628
2002-07-17 00:00:00+00:00,0.00028662
2002-07-18 00:00:00+00:00,-0.00028657
2002-07-19 00:00:00+00:00,0.00171981
2002-07-22 00:00:00+00:00,-0.00293549
2002-07-23 00:00:00+00:00,-0.00343913
2002-07-24 00:00:00+00:00,-0.00186741
2002-07-25 00:00:00+00:00,0.00186916
2002-07-26 00:00:00+00:00,-0.00373483
2002-07-29 00:00:00+00:00,-0.00273381
2002-07-30 00:00:00+00:00,0.00360282
2002-07-31 00:00:00+00:00,0.00381185
2002-08-01 00:00:00+00:00,0.00057426
2002-08-02 00:00:00+00:00,0.00387513
2002-08-05 00:00:00+00:00,0.00487036
2002-08-06 00:00:00+00:00,-0.00257216
2002-08-07 00:00:00+00:00,0.00379167
2002-08-08 00:00:00+00:00,-0.00135676
2002-08-09 00:00:00+00:00,0.00364442
2002-08-12 00:00:00+00:00,0.00092731
2002-08-13 00:00:00+00:00,-0.00256666
2002-08-14 00:00:00+00:00,0.00463987
2002-08-15 00:00:00+00:00,-0.00071220
