Date,BRENT-LAST
2022-04-01 00:00:00+00:00,-0.01989185
2022-04-04 00:00:00+00:00,0.07068445
2022-04-05 00:00:00+00:00,-0.03723204
2022-04-06 00:00:00+00:00,-0.07547350
2022-04-07 00:00:00+00:00,-0.00168651
2022-04-08 00:00:00+00:00,0.01854423
2022-04-11 00:00:00+00:00,-0.08151426
2022-04-12 00:00:00+00:00,0.12043385
2022-04-13 00:00:00+00:00,0.06234342
2022-04-14 00:00:00+00:00,0.05049561
2022-04-18 00:00:00+00:00,0.00666849
2022-04-19 00:00:00+00:00,-0.08239803
2022-04-20 00:00:00+00:00,0.00637306
2022-04-21 00:00:00+00:00,0.01963561
2022-04-22 00:00:00+00:00,-0.04506196
2022-04-25 00:00:00+00:00,-0.06287195
2022-04-26 00:00:00+00:00,0.04698318
2022-04-27 00:00:00+00:00,0.00347725
2022-04-28 00:00:00+00:00,0.04234999
2022-04-29 00:00:00+00:00,-0.01306076
2022-05-02 00:00:00+00:00,0.01975002
2022-05-03 00:00:00+00:00,-0.02848519
2022-05-04 00:00:00+00:00,0.07589371
2022-05-05 00:00:00+00:00,0.02055110
2022-05-06 00:00:00+00:00,0.03542408
2022-05-09 00:00:00+00:00,-0.12957645
2022-05-10 00:00:00+00:00,-0.05831073
2022-05-11 00:00:00+00:00,0.09430373
2022-05-12 00:00:00+00:00,0.00316547
2022-05-13 00:00:00+00:00,0.05958549
2022-05-16 00:00:00+00:00,0.04461796
2022-05-17 00:00:00+00:00,-0.02994175
2022-05-18 00:00:00+00:00,-0.06439956
2022-05-19 00:00:00+00:00,0.04736792
2022-05-20 00:00:00+00:00,0.01474156
2022-05-23 00:00:00+00:00,0.01113276
2022-05-24 00:00:00+00:00,0.00110895
2022-05-25 00:00:00+00:00,0.01108852
2022-05-26 00:00:00+00:00,0.05349115
2022-05-27 00:00:00+00:00,0.01742939
2022-05-31 00:00:00+00:00,0.01286602
2022-06-01 00:00:00+00:00,-0.00810858
2022-06-02 00:00:00+00:00,0.04318584
2022-06-03 00:00:00+00:00,0.05429982
2022-06-06 00:00:00+00:00,-0.01516811
2022-06-07 00:00:00+00:00,0.00882553
2022-06-08 00:00:00+00:00,0.05017316
2022-06-09 00:00:00+00:00,-0.03645060
2022-06-10 00:00:00+00:00,-0.02194811
2022-06-13 00:00:00+00:00,0.00343790
2022-06-14 00:00:00+00:00,-0.02870649
2022-06-15 00:00:00+00:00,-0.02750131
2022-06-16 00:00:00+00:00,0.01087437
2022-06-17 00:00:00+00:00,-0.10394737
2022-06-21 00:00:00+00:00,0.02613047
2022-06-22 00:00:00+00:00,-0.08039971
2022-06-23 00:00:00+00:00,-0.02748034
2022-06-24 00:00:00+00:00,0.04325527
2022-06-27 00:00:00+00:00,0.05045045
2022-06-28 00:00:00+00:00,0.05124884
2022-06-29 00:00:00+00:00,-0.03388914
2022-06-30 00:00:00+00:00,-0.05667830
2022-07-01 00:00:00+00:00,0.04325603
2022-07-05 00:00:00+00:00,-0.16187384
2022-07-06 00:00:00+00:00,-0.05718608
2022-07-07 00:00:00+00:00,0.08521017
2022-07-08 00:00:00+00:00,0.02764519
2022-07-11 00:00:00+00:00,-0.00597610
2022-07-12 00:00:00+00:00,-0.13991031
2022-07-13 00:00:00+00:00,0.01519204
2022-07-14 00:00:00+00:00,-0.01925122
2022-07-15 00:00:00+00:00,0.02662499
2022-07-18 00:00:00+00:00,0.06650429
2022-07-19 00:00:00+00:00,0.02475814
2022-07-20 00:00:00+00:00,-0.00738310
2022-07-21 00:00:00+00:00,-0.04524887
2022-07-22 00:00:00+00:00,-0.01210781
2022-07-25 00:00:00+00:00,0.02019027
2022-07-26 00:00:00+00:00,-0.00251362
2022-07-27 00:00:00+00:00,0.06081223
2022-07-28 00:00:00+00:00,-0.00274502
2022-07-29 00:00:00+00:00,0.02270413
2022-08-01 00:00:00+00:00,-0.06358149
2022-08-02 00:00:00+00:00,0.00103896
2022-08-03 00:00:00+00:00,-0.04654297
2022-08-04 00:00:00+00:00,-0.08058530
2022-08-05 00:00:00+00:00,0.02121313
2022-08-08 00:00:00+00:00,0.04353057
2022-08-09 00:00:00+00:00,0.00641780
2022-08-10 00:00:00+00:00,0.02100885
2022-08-11 00:00:00+00:00,0.04645270
2022-08-12 00:00:00+00:00,-0.02979074
2022-08-15 00:00:00+00:00,-0.07857292
2022-08-16 00:00:00+00:00,-0.01446910
2022-08-17 00:00:00+00:00,0.01491065
2022-08-18 00:00:00+00:00,0.06039250
2022-08-19 00:00:00+00:00,-0.00729079
2022-08-22 00:00:00+00:00,0.01462484
2022-08-23 00:00:00+00:00,0.06611222
2022-08-24 00:00:00+00:00,0.03326531
2022-08-25 00:00:00+00:00,-0.03916056
2022-08-26 00:00:00+00:00,-0.00522327
2022-08-29 00:00:00+00:00,0.07693890
2022-08-30 00:00:00+00:00,-0.07897609
2022-08-31 00:00:00+00:00,-0.07406263
2022-09-01 00:00:00+00:00,-0.05734460
2022-09-02 00:00:00+00:00,0.01286987
2022-09-06 00:00:00+00:00,0.00088145
2022-09-07 00:00:00+00:00,-0.11429516
2022-09-08 00:00:00+00:00,0.02939118
2022-09-09 00:00:00+00:00,0.07643967
2022-09-12 00:00:00+00:00,0.03610467
2022-09-13 00:00:00+00:00,-0.01405688
2022-09-14 00:00:00+00:00,0.01436404
2022-09-15 00:00:00+00:00,-0.07831984
2022-09-16 00:00:00+00:00,0.01259217
2022-09-19 00:00:00+00:00,0.00361011
2022-09-20 00:00:00+00:00,-0.01306159
2022-09-21 00:00:00+00:00,-0.02209131
2022-09-22 00:00:00+00:00,0.01706367
2022-09-23 00:00:00+00:00,-0.09080590
2022-09-26 00:00:00+00:00,-0.07297619
2022-09-27 00:00:00+00:00,0.04210916
2022-09-28 00:00:00+00:00,0.08463494
2022-09-29 00:00:00+00:00,-0.00801859
2022-09-30 00:00:00+00:00,-0.06136974
2022-10-03 00:00:00+00:00,0.07684801
2022-10-04 00:00:00+00:00,0.06752789
2022-10-05 00:00:00+00:00,0.05000000
2022-10-06 00:00:00+00:00,0.02683819
2022-10-07 00:00:00+00:00,0.06420914
2022-10-10 00:00:00+00:00,-0.03048391
2022-10-11 00:00:00+00:00,-0.05394413
2022-10-12 00:00:00+00:00,-0.02751077
2022-10-13 00:00:00+00:00,0.04943946
2022-10-14 00:00:00+00:00,-0.06217843
2022-10-17 00:00:00+00:00,0.00440529
2022-10-18 00:00:00+00:00,-0.02944162
2022-10-19 00:00:00+00:00,0.03289021
2022-10-20 00:00:00+00:00,-0.00236380
2022-10-21 00:00:00+00:00,0.01800272
2022-10-24 00:00:00+00:00,0.00425056
2022-10-25 00:00:00+00:00,-0.00457589
2022-10-26 00:00:00+00:00,0.06692737
2022-10-27 00:00:00+00:00,0.00811074
2022-10-28 00:00:00+00:00,-0.01002263
2022-10-31 00:00:00+00:00,-0.03489380
2022-11-01 00:00:00+00:00,0.04782369
2022-11-02 00:00:00+00:00,0.01970921
2022-11-03 00:00:00+00:00,-0.02323598
2022-11-04 00:00:00+00:00,0.09006680
2022-11-07 00:00:00+00:00,-0.02608785
2022-11-08 00:00:00+00:00,-0.05000526
2022-11-09 00:00:00+00:00,-0.06627219
2022-11-10 00:00:00+00:00,0.02145012
2022-11-11 00:00:00+00:00,0.05287559
2022-11-14 00:00:00+00:00,-0.06157158
2022-11-15 00:00:00+00:00,0.03136082
2022-11-16 00:00:00+00:00,-0.02660851
2022-11-17 00:00:00+00:00,-0.04976775
2022-11-18 00:00:00+00:00,-0.03503401
2022-11-21 00:00:00+00:00,-0.00172731
2022-11-22 00:00:00+00:00,0.00921128
2022-11-23 00:00:00+00:00,-0.06959413
2022-11-25 00:00:00+00:00,-0.01898209
2022-11-28 00:00:00+00:00,-0.01089038
2022-11-29 00:00:00+00:00,0.04199759
2022-11-30 00:00:00+00:00,0.04476381
2022-12-01 00:00:00+00:00,0.00472187
2022-12-02 00:00:00+00:00,-0.02403680
2022-12-05 00:00:00+00:00,-0.06074005
2022-12-06 00:00:00+00:00,-0.07207424
2022-12-07 00:00:00+00:00,-0.05271047
2022-12-08 00:00:00+00:00,-0.02347057
2022-12-09 00:00:00+00:00,0.00505902
2022-12-12 00:00:00+00:00,0.03282502
2022-12-13 00:00:00+00:00,0.05680082
2022-12-14 00:00:00+00:00,0.05484031
2022-12-15 00:00:00+00:00,-0.03571429
2022-12-16 00:00:00+00:00,-0.04644573
2022-12-19 00:00:00+00:00,0.02228377
2022-12-20 00:00:00+00:00,-0.00274007
2022-12-21 00:00:00+00:00,0.05632399
2022-12-22 00:00:00+00:00,-0.00824442
2022-12-23 00:00:00+00:00,0.04941577
2022-12-27 00:00:00+00:00,0.01635071
2022-12-28 00:00:00+00:00,-0.02851084
2022-12-29 00:00:00+00:00,-0.00155354
2022-12-30 00:00:00+00:00,0.05166228
2023-01-03 00:00:00+00:00,-0.08204588
2023-01-04 00:00:00+00:00,-0.10219954
2023-01-05 00:00:00+00:00,0.02045774
2023-01-06 00:00:00+00:00,0.00088630
