Date,EU-REALESTATE
2017-12-21 00:00:00+00:00,-0.00391499
2017-12-22 00:00:00+00:00,-0.00168445
2017-12-27 00:00:00+00:00,0.00618673
2017-12-28 00:00:00+00:00,0.00335383
2017-12-29 00:00:00+00:00,0.00334262
2018-01-02 00:00:00+00:00,-0.00721821
2018-01-03 00:00:00+00:00,0.00503356
2018-01-04 00:00:00+00:00,-0.00278242
2018-01-05 00:00:00+00:00,0.01004464
2018-01-08 00:00:00+00:00,0.01104972
2018-01-09 00:00:00+00:00,-0.00437158
2018-01-10 00:00:00+00:00,-0.01975851
2018-01-11 00:00:00+00:00,-0.01511758
2018-01-12 00:00:00+00:00,0.00625355
2018-01-15 00:00:00+00:00,-0.00508475
2018-01-16 00:00:00+00:00,0.00795003
2018-01-17 00:00:00+00:00,0.00563380
2018-01-18 00:00:00+00:00,-0.00448179
2018-01-19 00:00:00+00:00,0.00168824
2018-01-22 00:00:00+00:00,-0.00168539
2018-01-23 00:00:00+00:00,0.00675295
2018-01-24 00:00:00+00:00,-0.00447177
2018-01-25 00:00:00+00:00,-0.01179113
2018-01-26 00:00:00+00:00,0.01022727
2018-01-29 00:00:00+00:00,-0.00787402
2018-01-30 00:00:00+00:00,-0.00226757
2018-01-31 00:00:00+00:00,0.00795455
2018-02-01 00:00:00+00:00,-0.01578354
2018-02-02 00:00:00+00:00,-0.01431844
2018-02-05 00:00:00+00:00,-0.03253922
2018-02-06 00:00:00+00:00,-0.01261261
2018-02-07 00:00:00+00:00,0.02433090
2018-02-08 00:00:00+00:00,-0.02197150
2018-02-09 00:00:00+00:00,-0.00364299
2018-02-12 00:00:00+00:00,0.01218769
2018-02-13 00:00:00+00:00,-0.01264299
2018-02-14 00:00:00+00:00,0.00792683
2018-02-15 00:00:00+00:00,-0.00362976
2018-02-16 00:00:00+00:00,0.02185792
2018-02-19 00:00:00+00:00,-0.00950683
2018-02-20 00:00:00+00:00,0.00959808
2018-02-21 00:00:00+00:00,-0.00297089
2018-02-22 00:00:00+00:00,0.00178784
2018-02-23 00:00:00+00:00,0.01249256
2018-02-26 00:00:00+00:00,0.00000000
2018-02-27 00:00:00+00:00,-0.01116334
2018-02-28 00:00:00+00:00,-0.00297089
2018-03-01 00:00:00+00:00,-0.00953516
2018-03-02 00:00:00+00:00,-0.00661853
2018-03-05 00:00:00+00:00,0.01271956
2018-03-06 00:00:00+00:00,-0.00358852
2018-03-07 00:00:00+00:00,0.01259004
2018-03-08 00:00:00+00:00,0.01600474
2018-03-09 00:00:00+00:00,-0.00700117
2018-03-12 00:00:00+00:00,0.00000000
2018-03-13 00:00:00+00:00,-0.07273547
2018-03-14 00:00:00+00:00,0.00546448
2018-03-15 00:00:00+00:00,0.00543478
2018-03-16 00:00:00+00:00,0.00060060
2018-03-19 00:00:00+00:00,0.00720288
2018-03-20 00:00:00+00:00,0.00774732
2018-03-21 00:00:00+00:00,-0.00118273
2018-03-22 00:00:00+00:00,-0.00710480
2018-03-23 00:00:00+00:00,-0.00596303
2018-03-26 00:00:00+00:00,-0.00659868
2018-03-27 00:00:00+00:00,0.01328502
2018-03-28 00:00:00+00:00,0.00715137
2018-03-29 00:00:00+00:00,0.00828402
2018-04-03 00:00:00+00:00,-0.00528169
2018-04-04 00:00:00+00:00,0.00235988
2018-04-05 00:00:00+00:00,0.01059447
2018-04-06 00:00:00+00:00,-0.00349447
2018-04-09 00:00:00+00:00,0.00116891
2018-04-10 00:00:00+00:00,-0.00291886
2018-04-11 00:00:00+00:00,-0.00292740
2018-04-12 00:00:00+00:00,0.00058720
2018-04-13 00:00:00+00:00,0.00821596
2018-04-16 00:00:00+00:00,-0.00407451
2018-04-17 00:00:00+00:00,0.01402688
2018-04-18 00:00:00+00:00,-0.00115274
2018-04-19 00:00:00+00:00,-0.00461627
2018-04-20 00:00:00+00:00,0.00231884
2018-04-23 00:00:00+00:00,0.00057837
2018-04-24 00:00:00+00:00,-0.00346821
2018-04-25 00:00:00+00:00,-0.00174014
2018-04-26 00:00:00+00:00,-0.01743173
2018-04-27 00:00:00+00:00,0.04139562
2018-04-30 00:00:00+00:00,0.00795003
2018-05-02 00:00:00+00:00,-0.00619718
2018-05-03 00:00:00+00:00,-0.00283447
2018-05-04 00:00:00+00:00,0.00511654
2018-05-07 00:00:00+00:00,0.00678733
2018-05-08 00:00:00+00:00,0.00168539
2018-05-09 00:00:00+00:00,0.00168256
2018-05-10 00:00:00+00:00,-0.00111982
2018-05-11 00:00:00+00:00,0.00224215
2018-05-14 00:00:00+00:00,-0.00167785
2018-05-15 00:00:00+00:00,-0.00504202
2018-05-16 00:00:00+00:00,-0.00450450
2018-05-17 00:00:00+00:00,0.00056561
2018-05-18 00:00:00+00:00,0.00169587
2018-05-21 00:00:00+00:00,-0.00225734
2018-05-22 00:00:00+00:00,0.00056561
2018-05-23 00:00:00+00:00,-0.00339175
2018-05-24 00:00:00+00:00,-0.00340329
2018-05-25 00:00:00+00:00,0.01195219
2018-05-28 00:00:00+00:00,-0.00224972
2018-05-29 00:00:00+00:00,-0.00958286
2018-05-30 00:00:00+00:00,0.01081389
2018-05-31 00:00:00+00:00,-0.00788288
2018-06-01 00:00:00+00:00,0.00794552
2018-06-04 00:00:00+00:00,0.01182432
2018-06-05 00:00:00+00:00,0.00332390
2018-06-06 00:00:00+00:00,-0.00443705
2018-06-07 00:00:00+00:00,-0.00334262
2018-06-08 00:00:00+00:00,0.06204584
2018-06-11 00:00:00+00:00,-0.00893356
2018-06-13 00:00:00+00:00,0.00112423
2018-06-14 00:00:00+00:00,0.00729927
2018-06-15 00:00:00+00:00,0.00390190
2018-06-18 00:00:00+00:00,-0.00777346
2018-06-19 00:00:00+00:00,-0.00895355
2018-06-20 00:00:00+00:00,0.01072840
2018-06-21 00:00:00+00:00,-0.00782123
2018-06-22 00:00:00+00:00,0.00506757
2018-06-25 00:00:00+00:00,-0.00728291
2018-06-26 00:00:00+00:00,-0.00620767
2018-06-27 00:00:00+00:00,0.00056786
2018-06-28 00:00:00+00:00,-0.00340522
2018-06-29 00:00:00+00:00,0.01025057
2018-07-02 00:00:00+00:00,-0.00394589
2018-07-03 00:00:00+00:00,0.00282965
2018-07-04 00:00:00+00:00,0.00677201
2018-07-05 00:00:00+00:00,-0.00504484
2018-07-06 00:00:00+00:00,0.00676056
2018-07-09 00:00:00+00:00,-0.00111919
2018-07-10 00:00:00+00:00,0.00616246
2018-07-11 00:00:00+00:00,-0.01002227
2018-07-12 00:00:00+00:00,0.00112486
2018-07-13 00:00:00+00:00,0.00112360
2018-07-16 00:00:00+00:00,0.00224467
2018-07-17 00:00:00+00:00,-0.00167973
2018-07-18 00:00:00+00:00,0.00392597
2018-07-19 00:00:00+00:00,-0.00726257
2018-07-20 00:00:00+00:00,0.00056275
2018-07-23 00:00:00+00:00,-0.00618673
2018-07-24 00:00:00+00:00,0.00792303
2018-07-25 00:00:00+00:00,0.00505334
2018-07-26 00:00:00+00:00,-0.00167598
2018-07-27 00:00:00+00:00,0.00615557
2018-07-30 00:00:00+00:00,-0.00111235
2018-07-31 00:00:00+00:00,0.00222717
2018-08-01 00:00:00+00:00,-0.00722222
2018-08-02 00:00:00+00:00,-0.00279799
2018-08-03 00:00:00+00:00,0.01459035
2018-08-06 00:00:00+00:00,-0.00719027
2018-08-07 00:00:00+00:00,-0.00111421
2018-08-08 00:00:00+00:00,0.00111545
2018-08-09 00:00:00+00:00,0.00055710
2018-08-10 00:00:00+00:00,-0.00445434
2018-08-13 00:00:00+00:00,-0.00391499
2018-08-14 00:00:00+00:00,-0.00617631
2018-08-15 00:00:00+00:00,-0.00508475
2018-08-16 00:00:00+00:00,0.01135718
2018-08-17 00:00:00+00:00,0.00224593
2018-08-20 00:00:00+00:00,0.00224090
2018-08-21 00:00:00+00:00,-0.00111794
2018-08-22 00:00:00+00:00,0.00391718
2018-08-23 00:00:00+00:00,0.00390190
2018-08-24 00:00:00+00:00,-0.00333148
2018-08-27 00:00:00+00:00,0.00445682
2018-08-28 00:00:00+00:00,0.00277316
2018-08-29 00:00:00+00:00,0.01050885
2018-08-30 00:00:00+00:00,-0.01094691
2018-08-31 00:00:00+00:00,0.00000000
2018-09-03 00:00:00+00:00,-0.01660210
2018-09-04 00:00:00+00:00,-0.00506472
2018-09-05 00:00:00+00:00,0.00056561
2018-09-06 00:00:00+00:00,-0.00736378
2018-09-07 00:00:00+00:00,0.00170843
2018-09-10 00:00:00+00:00,0.00511654
2018-09-11 00:00:00+00:00,-0.00452489
2018-09-12 00:00:00+00:00,0.00625000
2018-09-18 00:00:00+00:00,-0.00449944
2018-09-19 00:00:00+00:00,-0.01186441
2018-09-20 00:00:00+00:00,0.00571755
2018-09-21 00:00:00+00:00,-0.00397953
2018-09-24 00:00:00+00:00,-0.00684932
2018-09-25 00:00:00+00:00,-0.00172414
2018-09-26 00:00:00+00:00,0.00460564
2018-09-27 00:00:00+00:00,0.00171920
2018-09-28 00:00:00+00:00,-0.00629291
2018-10-01 00:00:00+00:00,0.00287853
2018-10-02 00:00:00+00:00,-0.01205511
2018-10-03 00:00:00+00:00,0.00406740
2018-10-04 00:00:00+00:00,-0.02893519
2018-10-05 00:00:00+00:00,-0.00774732
2018-10-08 00:00:00+00:00,0.00360360
2018-10-09 00:00:00+00:00,0.01077199
2018-10-10 00:00:00+00:00,-0.01598579
2018-10-11 00:00:00+00:00,-0.01022864
2018-10-12 00:00:00+00:00,-0.01458967
2018-10-15 00:00:00+00:00,-0.00740284
2018-10-16 00:00:00+00:00,0.02548167
2018-10-17 00:00:00+00:00,0.01636364
2018-10-18 00:00:00+00:00,0.00298151
2018-10-19 00:00:00+00:00,0.00297265
2018-10-22 00:00:00+00:00,-0.00059277
2018-10-23 00:00:00+00:00,-0.01838671
2018-10-24 00:00:00+00:00,-0.00181269
2018-10-25 00:00:00+00:00,0.00363196
2018-10-26 00:00:00+00:00,-0.00060314
2018-10-29 00:00:00+00:00,0.00181050
2018-10-30 00:00:00+00:00,0.00481928
2018-10-31 00:00:00+00:00,0.00119904
2018-11-01 00:00:00+00:00,0.00479042
2018-11-02 00:00:00+00:00,-0.00476758
2018-11-05 00:00:00+00:00,-0.00119760
2018-11-06 00:00:00+00:00,0.00599520
2018-11-07 00:00:00+00:00,0.01489869
2018-11-08 00:00:00+00:00,0.00411039
2018-11-09 00:00:00+00:00,0.00467836
2018-11-12 00:00:00+00:00,-0.00349243
2018-11-13 00:00:00+00:00,0.00700935
2018-11-14 00:00:00+00:00,0.00290023
2018-11-15 00:00:00+00:00,-0.02139965
2018-11-16 00:00:00+00:00,-0.00118203
2018-11-19 00:00:00+00:00,-0.01183432
2018-11-20 00:00:00+00:00,-0.01377246
2018-11-21 00:00:00+00:00,0.01092896
2018-11-22 00:00:00+00:00,-0.00060060
2018-11-23 00:00:00+00:00,0.01021635
2018-11-26 00:00:00+00:00,0.00416419
2018-11-27 00:00:00+00:00,0.00651659
2018-11-28 00:00:00+00:00,-0.00117716
2018-11-29 00:00:00+00:00,-0.00824985
2018-11-30 00:00:00+00:00,-0.01307190
2018-12-03 00:00:00+00:00,-0.01204094
2018-12-04 00:00:00+00:00,-0.00121877
2018-12-05 00:00:00+00:00,0.00427090
2018-12-06 00:00:00+00:00,-0.01641840
2018-12-07 00:00:00+00:00,0.01235330
2018-12-10 00:00:00+00:00,-0.00610128
2018-12-11 00:00:00+00:00,0.00000000
2018-12-12 00:00:00+00:00,-0.06957612
2018-12-14 00:00:00+00:00,0.00429975
2018-12-17 00:00:00+00:00,-0.01345566
2018-12-18 00:00:00+00:00,-0.00309981
2018-12-19 00:00:00+00:00,0.00000000
2018-12-20 00:00:00+00:00,-0.00684080
2018-12-21 00:00:00+00:00,-0.00500939
2018-12-27 00:00:00+00:00,-0.02769037
2018-12-28 00:00:00+00:00,0.00776699
2019-01-02 00:00:00+00:00,-0.00128452
2019-01-03 00:00:00+00:00,0.00771704
2019-01-04 00:00:00+00:00,0.01212508
2019-01-07 00:00:00+00:00,0.00378310
2019-01-08 00:00:00+00:00,0.02072864
2019-01-09 00:00:00+00:00,-0.00861538
2019-01-10 00:00:00+00:00,0.00000000
2019-01-11 00:00:00+00:00,0.01303538
2019-01-14 00:00:00+00:00,0.00428922
2019-01-15 00:00:00+00:00,0.00000000
2019-01-16 00:00:00+00:00,0.00793167
2019-01-17 00:00:00+00:00,0.00363196
2019-01-18 00:00:00+00:00,0.00844391
2019-01-21 00:00:00+00:00,0.00119617
2019-01-22 00:00:00+00:00,0.00000000
2019-01-23 00:00:00+00:00,0.00537634
2019-01-24 00:00:00+00:00,0.00653595
2019-01-25 00:00:00+00:00,0.00590319
2019-01-28 00:00:00+00:00,0.00528169
2019-01-29 00:00:00+00:00,0.01050788
2019-01-30 00:00:00+00:00,0.00808781
2019-01-31 00:00:00+00:00,0.00114613
2019-02-01 00:00:00+00:00,-0.00744133
2019-02-04 00:00:00+00:00,0.00000000
2019-02-05 00:00:00+00:00,-0.00346021
2019-02-06 00:00:00+00:00,0.00173611
2019-02-07 00:00:00+00:00,-0.00231080
2019-02-08 00:00:00+00:00,-0.00694847
2019-02-11 00:00:00+00:00,0.00816327
2019-02-12 00:00:00+00:00,-0.00289184
2019-02-13 00:00:00+00:00,-0.00638051
2019-02-14 00:00:00+00:00,-0.01109165
2019-02-15 00:00:00+00:00,0.00590319
2019-02-18 00:00:00+00:00,-0.00117371
2019-02-19 00:00:00+00:00,0.00176263
2019-02-20 00:00:00+00:00,-0.00645161
2019-02-21 00:00:00+00:00,0.00413223
2019-02-22 00:00:00+00:00,-0.00293945
2019-02-25 00:00:00+00:00,-0.00294811
2019-02-26 00:00:00+00:00,0.00946186
2019-02-27 00:00:00+00:00,-0.00644405
2019-02-28 00:00:00+00:00,0.00353774
2019-03-01 00:00:00+00:00,-0.00352526
2019-03-04 00:00:00+00:00,0.00530660
2019-03-05 00:00:00+00:00,0.00174453
2019-03-06 00:00:00+00:00,-0.00585480
2019-03-07 00:00:00+00:00,0.03886926
2019-03-08 00:00:00+00:00,0.03206997
2019-03-11 00:00:00+00:00,-0.02764977
2019-03-12 00:00:00+00:00,0.00412250
2019-03-13 00:00:00+00:00,0.00058651
2019-03-14 00:00:00+00:00,0.01230950
2019-03-15 00:00:00+00:00,0.00347423
2019-03-18 00:00:00+00:00,0.00519331
2019-03-19 00:00:00+00:00,0.00114811
2019-03-20 00:00:00+00:00,-0.00344037
2019-03-21 00:00:00+00:00,0.00287687
2019-03-22 00:00:00+00:00,-0.00172117
2019-03-25 00:00:00+00:00,-0.00344828
2019-03-26 00:00:00+00:00,0.01038062
2019-03-27 00:00:00+00:00,0.00057078
2019-03-28 00:00:00+00:00,-0.00570451
2019-03-29 00:00:00+00:00,-0.00057372
2019-04-01 00:00:00+00:00,0.00746269
2019-04-02 00:00:00+00:00,0.00341880
2019-04-03 00:00:00+00:00,0.00511073
2019-04-04 00:00:00+00:00,-0.00564972
2019-04-05 00:00:00+00:00,-0.00625000
2019-04-08 00:00:00+00:00,-0.00971984
2019-04-09 00:00:00+00:00,-0.01096998
2019-04-10 00:00:00+00:00,0.01459428
2019-04-11 00:00:00+00:00,0.00345224
2019-04-12 00:00:00+00:00,-0.00573394
2019-04-15 00:00:00+00:00,-0.00461361
2019-04-16 00:00:00+00:00,0.00521437
2019-04-17 00:00:00+00:00,-0.01095101
2019-04-18 00:00:00+00:00,0.00291375
2019-04-23 00:00:00+00:00,0.00174317
2019-04-24 00:00:00+00:00,0.01740139
2019-04-25 00:00:00+00:00,-0.00627138
2019-04-26 00:00:00+00:00,-0.00401606
2019-04-29 00:00:00+00:00,-0.00115207
2019-04-30 00:00:00+00:00,-0.00346021
2019-05-02 00:00:00+00:00,0.00752315
2019-05-03 00:00:00+00:00,-0.00459506
2019-05-06 00:00:00+00:00,-0.00057703
2019-05-07 00:00:00+00:00,0.00577367
2019-05-08 00:00:00+00:00,-0.00344432
2019-05-09 00:00:00+00:00,0.00345622
2019-05-10 00:00:00+00:00,0.00000000
2019-05-13 00:00:00+00:00,-0.00287026
2019-05-14 00:00:00+00:00,0.00172712
2019-05-15 00:00:00+00:00,0.00632184
2019-05-16 00:00:00+00:00,0.00685323
2019-05-17 00:00:00+00:00,-0.00794101
2019-05-20 00:00:00+00:00,-0.00228702
2019-05-21 00:00:00+00:00,0.00573066
2019-05-22 00:00:00+00:00,-0.00911681
2019-05-23 00:00:00+00:00,-0.01092582
2019-05-24 00:00:00+00:00,0.00988372
2019-05-27 00:00:00+00:00,0.00057571
2019-05-28 00:00:00+00:00,-0.00863061
2019-05-29 00:00:00+00:00,-0.00870575
2019-05-30 00:00:00+00:00,0.00058548
2019-05-31 00:00:00+00:00,-0.00468110
2019-06-03 00:00:00+00:00,0.01175779
2019-06-04 00:00:00+00:00,-0.00058106
2019-06-05 00:00:00+00:00,0.01395349
2019-06-06 00:00:00+00:00,-0.02465596
2019-06-07 00:00:00+00:00,-0.00646678
2019-06-10 00:00:00+00:00,0.00473373
2019-06-11 00:00:00+00:00,0.00646321
2019-06-12 00:00:00+00:00,-0.00292569
2019-06-13 00:00:00+00:00,0.00821596
2019-06-14 00:00:00+00:00,-0.00058207
2019-06-17 00:00:00+00:00,-0.00931858
2019-06-18 00:00:00+00:00,0.00353149
2019-06-19 00:00:00+00:00,-0.01231672
2019-06-20 00:00:00+00:00,-0.00653207
2019-06-21 00:00:00+00:00,-0.00537956
2019-06-24 00:00:00+00:00,-0.00480769
2019-06-25 00:00:00+00:00,0.00000000
2019-06-26 00:00:00+00:00,-0.01509662
2019-06-27 00:00:00+00:00,-0.00858369
2019-06-28 00:00:00+00:00,0.01484230
2019-07-01 00:00:00+00:00,0.00914077
2019-07-02 00:00:00+00:00,0.00543478
2019-07-03 00:00:00+00:00,0.01801802
2019-07-04 00:00:00+00:00,0.01061947
2019-07-05 00:00:00+00:00,-0.00875657
2019-07-08 00:00:00+00:00,-0.00058893
2019-07-09 00:00:00+00:00,0.01060695
2019-07-10 00:00:00+00:00,-0.01224490
2019-07-11 00:00:00+00:00,-0.00059032
2019-07-12 00:00:00+00:00,-0.00118133
2019-07-15 00:00:00+00:00,0.00177410
2019-07-16 00:00:00+00:00,-0.01180638
2019-07-17 00:00:00+00:00,0.01015532
2019-07-18 00:00:00+00:00,-0.00118273
2019-07-19 00:00:00+00:00,0.00177620
2019-07-22 00:00:00+00:00,-0.00591017
2019-07-23 00:00:00+00:00,0.02615933
2019-07-24 00:00:00+00:00,-0.01042874
2019-07-25 00:00:00+00:00,-0.00585480
2019-07-26 00:00:00+00:00,-0.00353357
2019-07-29 00:00:00+00:00,0.00413712
2019-07-30 00:00:00+00:00,-0.01412596
2019-07-31 00:00:00+00:00,-0.00955224
2019-08-01 00:00:00+00:00,0.00964436
2019-08-02 00:00:00+00:00,-0.00059701
2019-08-05 00:00:00+00:00,-0.01792115
2019-08-06 00:00:00+00:00,-0.00182482
2019-08-07 00:00:00+00:00,0.00426569
2019-08-08 00:00:00+00:00,0.00182039
2019-08-09 00:00:00+00:00,0.00302847
2019-08-12 00:00:00+00:00,0.00000000
2019-08-13 00:00:00+00:00,-0.00603865
2019-08-14 00:00:00+00:00,-0.00668287
2019-08-15 00:00:00+00:00,0.00183486
2019-08-16 00:00:00+00:00,0.01282051
2019-08-19 00:00:00+00:00,0.00482218
2019-08-20 00:00:00+00:00,-0.01079784
2019-08-21 00:00:00+00:00,0.01030928
2019-08-22 00:00:00+00:00,0.00000000
2019-08-23 00:00:00+00:00,0.00120048
2019-08-26 00:00:00+00:00,0.00000000
2019-08-27 00:00:00+00:00,0.01139089
2019-08-28 00:00:00+00:00,-0.00177830
2019-08-29 00:00:00+00:00,-0.00712589
2019-08-30 00:00:00+00:00,0.02272727
2019-09-02 00:00:00+00:00,-0.00760234
2019-09-03 00:00:00+00:00,-0.00117855
2019-09-04 00:00:00+00:00,0.00412979
2019-09-05 00:00:00+00:00,-0.00822562
2019-09-06 00:00:00+00:00,-0.00001500
2019-09-09 00:00:00+00:00,-0.01303318
2019-09-10 00:00:00+00:00,0.00660264
2019-09-11 00:00:00+00:00,0.01311866
2019-09-12 00:00:00+00:00,-0.02295468
2019-09-13 00:00:00+00:00,0.00177200
2019-09-16 00:00:00+00:00,-0.00884434
2019-09-17 00:00:00+00:00,0.01011303
2019-09-18 00:00:00+00:00,0.01236749
2019-09-19 00:00:00+00:00,0.00639907
2019-09-20 00:00:00+00:00,0.00289017
2019-09-23 00:00:00+00:00,-0.00115274
2019-09-24 00:00:00+00:00,0.00288517
2019-09-25 00:00:00+00:00,0.00057537
2019-09-26 00:00:00+00:00,0.01840138
2019-09-27 00:00:00+00:00,-0.00225861
2019-09-30 00:00:00+00:00,0.00962083
2019-10-01 00:00:00+00:00,-0.03755605
2019-10-02 00:00:00+00:00,0.01572510
2019-10-03 00:00:00+00:00,-0.00114679
2019-10-04 00:00:00+00:00,0.01262916
2019-10-07 00:00:00+00:00,0.00510204
2019-10-08 00:00:00+00:00,-0.00676819
2019-10-09 00:00:00+00:00,0.00511073
2019-10-10 00:00:00+00:00,0.00225989
2019-10-11 00:00:00+00:00,0.00112740
2019-10-14 00:00:00+00:00,0.01689189
2019-10-15 00:00:00+00:00,0.01771872
2019-10-16 00:00:00+00:00,0.00000000
2019-10-17 00:00:00+00:00,0.00652884
2019-10-18 00:00:00+00:00,0.00108108
2019-10-21 00:00:00+00:00,-0.00539957
2019-10-22 00:00:00+00:00,0.00217155
2019-10-23 00:00:00+00:00,0.00216685
2019-10-24 00:00:00+00:00,-0.00918919
2019-10-25 00:00:00+00:00,-0.00327332
2019-10-28 00:00:00+00:00,0.00218938
2019-10-29 00:00:00+00:00,0.00109230
2019-10-30 00:00:00+00:00,0.00436443
2019-10-31 00:00:00+00:00,0.00380228
2019-11-01 00:00:00+00:00,-0.00378788
2019-11-04 00:00:00+00:00,0.00380228
2019-11-05 00:00:00+00:00,-0.00595238
2019-11-06 00:00:00+00:00,0.00163310
2019-11-07 00:00:00+00:00,-0.00326087
2019-11-08 00:00:00+00:00,-0.00381679
2019-11-11 00:00:00+00:00,0.00109469
2019-11-12 00:00:00+00:00,0.00054675
2019-11-13 00:00:00+00:00,0.00382514
2019-11-14 00:00:00+00:00,0.00381056
2019-11-15 00:00:00+00:00,0.00488069
2019-11-18 00:00:00+00:00,0.01133297
2019-11-19 00:00:00+00:00,0.00320171
2019-11-20 00:00:00+00:00,-0.00851064
2019-11-21 00:00:00+00:00,-0.01072961
2019-11-22 00:00:00+00:00,-0.00054230
2019-11-25 00:00:00+00:00,0.00759631
2019-11-26 00:00:00+00:00,0.01130856
2019-11-27 00:00:00+00:00,0.00053248
2019-11-28 00:00:00+00:00,0.00106440
2019-11-29 00:00:00+00:00,0.06715595
2019-12-02 00:00:00+00:00,-0.01545019
2019-12-03 00:00:00+00:00,0.00487013
2019-12-04 00:00:00+00:00,0.00000000
2019-12-05 00:00:00+00:00,0.00107701
2019-12-06 00:00:00+00:00,0.01398601
2019-12-09 00:00:00+00:00,0.00051550
2019-12-10 00:00:00+00:00,0.00265111
2019-12-11 00:00:00+00:00,-0.00634585
2019-12-12 00:00:00+00:00,-0.00798297
2019-12-13 00:00:00+00:00,0.00268240
2019-12-16 00:00:00+00:00,0.00478978
2019-12-17 00:00:00+00:00,-0.00794492
2019-12-18 00:00:00+00:00,0.00053390
2019-12-19 00:00:00+00:00,0.00907150
2019-12-20 00:00:00+00:00,0.00211528
2019-12-23 00:00:00+00:00,0.00158311
2019-12-27 00:00:00+00:00,0.01685985
2019-12-30 00:00:00+00:00,-0.00673575
2020-01-02 00:00:00+00:00,0.00938967
2020-01-03 00:00:00+00:00,-0.00413437
2020-01-06 00:00:00+00:00,-0.00103788
2020-01-07 00:00:00+00:00,0.00519481
2020-01-08 00:00:00+00:00,-0.00930233
2020-01-09 00:00:00+00:00,-0.00469484
2020-01-10 00:00:00+00:00,-0.00052411
2020-01-13 00:00:00+00:00,0.00314630
2020-01-14 00:00:00+00:00,0.00156822
2020-01-15 00:00:00+00:00,-0.00052192
2020-01-16 00:00:00+00:00,0.00939948
2020-01-17 00:00:00+00:00,0.00724263
2020-01-20 00:00:00+00:00,-0.00308166
2020-01-21 00:00:00+00:00,0.00154560
2020-01-22 00:00:00+00:00,0.00308642
2020-01-23 00:00:00+00:00,0.00153846
2020-01-24 00:00:00+00:00,0.01228879
2020-01-27 00:00:00+00:00,-0.01770359
2020-01-28 00:00:00+00:00,0.00926880
2020-01-29 00:00:00+00:00,0.00357143
2020-01-30 00:00:00+00:00,-0.00305033
2020-01-31 00:00:00+00:00,-0.00458950
2020-02-03 00:00:00+00:00,0.00409836
2020-02-04 00:00:00+00:00,0.00459184
2020-02-05 00:00:00+00:00,-0.00050787
2020-02-06 00:00:00+00:00,0.00304878
2020-02-07 00:00:00+00:00,-0.00151976
2020-02-10 00:00:00+00:00,0.00913242
2020-02-11 00:00:00+00:00,0.00955254
2020-02-12 00:00:00+00:00,-0.00498008
2020-02-13 00:00:00+00:00,0.00650651
2020-02-14 00:00:00+00:00,0.01839881
2020-02-17 00:00:00+00:00,-0.00488281
2020-02-18 00:00:00+00:00,0.00441609
2020-02-19 00:00:00+00:00,0.00146556
2020-02-20 00:00:00+00:00,-0.00731707
2020-02-21 00:00:00+00:00,0.00147420
2020-02-24 00:00:00+00:00,-0.01913641
2020-02-25 00:00:00+00:00,-0.01500750
2020-02-26 00:00:00+00:00,-0.00507872
2020-02-27 00:00:00+00:00,-0.03420112
2020-02-28 00:00:00+00:00,-0.03382664
2020-03-02 00:00:00+00:00,-0.00656455
2020-03-03 00:00:00+00:00,0.02092511
2020-03-04 00:00:00+00:00,0.02103560
2020-03-05 00:00:00+00:00,-0.00898045
2020-03-06 00:00:00+00:00,0.00424939
2020-03-09 00:00:00+00:00,-0.06752659
2020-03-10 00:00:00+00:00,-0.02220923
2020-03-11 00:00:00+00:00,-0.00179319
2020-03-12 00:00:00+00:00,-0.08559796
2020-03-13 00:00:00+00:00,-0.04026846
2020-03-16 00:00:00+00:00,-0.08742510
2020-03-17 00:00:00+00:00,-0.00314961
2020-03-18 00:00:00+00:00,-0.08903683
2020-03-19 00:00:00+00:00,0.07754011
2020-03-20 00:00:00+00:00,0.08982507
2020-03-23 00:00:00+00:00,-0.03487491
2020-03-24 00:00:00+00:00,0.07619796
2020-03-25 00:00:00+00:00,0.01167883
2020-03-26 00:00:00+00:00,0.01515152
2020-03-27 00:00:00+00:00,-0.01634684
2020-03-30 00:00:00+00:00,-0.00867052
2020-03-31 00:00:00+00:00,0.02259475
2020-04-01 00:00:00+00:00,-0.02922309
2020-04-02 00:00:00+00:00,0.01248164
2020-04-03 00:00:00+00:00,-0.02175489
2020-04-06 00:00:00+00:00,-0.00593032
2020-04-07 00:00:00+00:00,0.07084265
2020-04-08 00:00:00+00:00,0.01044568
2020-04-09 00:00:00+00:00,0.03721571
2020-04-14 00:00:00+00:00,-0.02192691
2020-04-15 00:00:00+00:00,-0.02717391
2020-04-16 00:00:00+00:00,-0.00837989
2020-04-17 00:00:00+00:00,0.01971831
2020-04-20 00:00:00+00:00,-0.00966851
2020-04-21 00:00:00+00:00,-0.02022315
2020-04-22 00:00:00+00:00,0.00498221
2020-04-23 00:00:00+00:00,0.00566572
2020-04-24 00:00:00+00:00,-0.00140845
2020-04-27 00:00:00+00:00,0.00916784
2020-04-28 00:00:00+00:00,0.01467505
2020-04-29 00:00:00+00:00,0.01859504
2020-04-30 00:00:00+00:00,-0.00946586
2020-05-04 00:00:00+00:00,-0.03959044
2020-05-05 00:00:00+00:00,0.02985075
2020-05-06 00:00:00+00:00,-0.01449275
2020-05-07 00:00:00+00:00,0.02661064
2020-05-08 00:00:00+00:00,0.01364256
2020-05-11 00:00:00+00:00,-0.00942127
