Date,US-INDUSTRY
2015-06-30 00:00:00+00:00,0.00352635
2015-07-01 00:00:00+00:00,0.00036989
2015-07-02 00:00:00+00:00,0.00258828
2015-07-06 00:00:00+00:00,-0.01069519
2015-07-07 00:00:00+00:00,0.01099720
2015-07-08 00:00:00+00:00,-0.01308997
2015-07-10 00:00:00+00:00,0.00990099
2015-07-13 00:00:00+00:00,0.00961894
2015-07-14 00:00:00+00:00,0.00238182
2015-07-15 00:00:00+00:00,-0.00127947
2015-07-16 00:00:00+00:00,0.00237921
2015-07-17 00:00:00+00:00,-0.00054775
2015-07-20 00:00:00+00:00,-0.00018268
2015-07-21 00:00:00+00:00,-0.00986662
2015-07-22 00:00:00+00:00,-0.00590515
2015-07-23 00:00:00+00:00,-0.00891034
2015-07-24 00:00:00+00:00,-0.01348567
2015-07-27 00:00:00+00:00,-0.00341751
2015-07-28 00:00:00+00:00,0.01733664
2015-07-29 00:00:00+00:00,0.00543071
2015-07-30 00:00:00+00:00,0.00707767
2015-07-31 00:00:00+00:00,-0.00092473
2015-08-03 00:00:00+00:00,-0.00333210
2015-08-04 00:00:00+00:00,-0.00185736
2015-08-05 00:00:00+00:00,0.00558243
2015-08-06 00:00:00+00:00,-0.00111029
2015-08-07 00:00:00+00:00,-0.00981845
2015-08-10 00:00:00+00:00,0.01983162
2015-08-11 00:00:00+00:00,-0.01155751
2015-08-12 00:00:00+00:00,-0.00445434
2015-08-13 00:00:00+00:00,0.00540641
2015-08-14 00:00:00+00:00,0.00407936
2015-08-17 00:00:00+00:00,0.00369344
2015-08-18 00:00:00+00:00,0.00036799
2015-08-19 00:00:00+00:00,-0.00864447
2015-08-20 00:00:00+00:00,-0.01502783
2015-08-21 00:00:00+00:00,-0.02599360
2015-08-24 00:00:00+00:00,-0.04331851
2015-08-25 00:00:00+00:00,-0.01316928
2015-08-26 00:00:00+00:00,0.02458009
2015-08-27 00:00:00+00:00,0.01579368
2015-08-28 00:00:00+00:00,0.01751624
2015-08-31 00:00:00+00:00,-0.05172847
2015-10-01 00:00:00+00:00,0.00000000
2015-10-02 00:00:00+00:00,-0.02074364
2015-10-05 00:00:00+00:00,0.02178257
2015-10-06 00:00:00+00:00,0.00782320
2015-10-07 00:00:00+00:00,0.01125558
2015-10-08 00:00:00+00:00,0.01765496
2015-10-09 00:00:00+00:00,0.00282859
2015-10-12 00:00:00+00:00,0.00131628
2015-10-13 00:00:00+00:00,-0.01107981
2015-10-14 00:00:00+00:00,-0.01101405
2015-10-15 00:00:00+00:00,0.00960061
2015-10-16 00:00:00+00:00,-0.00418410
2015-10-19 00:00:00+00:00,-0.00114591
2015-10-20 00:00:00+00:00,0.00745698
2015-10-21 00:00:00+00:00,0.00151831
2015-10-22 00:00:00+00:00,0.02728823
2015-10-23 00:00:00+00:00,0.00461170
2015-10-26 00:00:00+00:00,-0.00238707
2015-10-27 00:00:00+00:00,-0.00920302
2015-10-28 00:00:00+00:00,0.00705926
2015-10-29 00:00:00+00:00,-0.00129127
2015-10-30 00:00:00+00:00,0.00184706
2015-11-02 00:00:00+00:00,0.00866519
2015-11-03 00:00:00+00:00,-0.00054835
2015-11-04 00:00:00+00:00,-0.00128018
2015-11-05 00:00:00+00:00,-0.00128182
2015-11-06 00:00:00+00:00,0.00238357
2015-11-09 00:00:00+00:00,-0.00823121
2015-11-10 00:00:00+00:00,-0.00036887
2015-11-11 00:00:00+00:00,0.00350554
2015-11-12 00:00:00+00:00,-0.01452473
2015-11-13 00:00:00+00:00,-0.00522388
2015-11-16 00:00:00+00:00,0.01275319
2015-11-17 00:00:00+00:00,-0.00129630
2015-11-18 00:00:00+00:00,0.01353607
2015-11-19 00:00:00+00:00,0.00493963
2015-11-20 00:00:00+00:00,0.00364100
2015-11-23 00:00:00+00:00,-0.00380918
2015-11-24 00:00:00+00:00,-0.00218500
