Date,SUGAR11
2001-04-16 00:00:00+00:00,0.03391960
2001-04-17 00:00:00+00:00,0.00495050
2001-04-18 00:00:00+00:00,-0.00371287
2001-04-19 00:00:00+00:00,0.05735661
2001-04-20 00:00:00+00:00,-0.01461632
2001-04-23 00:00:00+00:00,-0.00244499
2001-04-24 00:00:00+00:00,0.04289166
2001-04-25 00:00:00+00:00,0.00719424
2001-04-26 00:00:00+00:00,0.05155875
2001-04-27 00:00:00+00:00,0.03286385
2001-04-30 00:00:00+00:00,0.00116009
2001-05-01 00:00:00+00:00,-0.00588235
2001-05-02 00:00:00+00:00,0.00591716
2001-05-03 00:00:00+00:00,0.05424528
2001-05-04 00:00:00+00:00,-0.04362801
2001-05-07 00:00:00+00:00,-0.01520468
2001-05-08 00:00:00+00:00,0.03537736
2001-05-09 00:00:00+00:00,-0.01744186
2001-05-10 00:00:00+00:00,0.01754386
2001-05-11 00:00:00+00:00,0.00462963
2001-05-14 00:00:00+00:00,-0.01388889
2001-05-15 00:00:00+00:00,0.01974448
2001-05-16 00:00:00+00:00,0.00459770
2001-05-17 00:00:00+00:00,-0.02631579
2001-05-18 00:00:00+00:00,-0.01847575
2001-05-21 00:00:00+00:00,0.07450524
2001-05-22 00:00:00+00:00,0.00674916
2001-05-23 00:00:00+00:00,-0.02351624
2001-05-24 00:00:00+00:00,-0.03859251
2001-05-25 00:00:00+00:00,0.00692841
2001-05-29 00:00:00+00:00,-0.04948216
2001-05-30 00:00:00+00:00,-0.02948113
2001-05-31 00:00:00+00:00,-0.01193317
2001-06-01 00:00:00+00:00,0.01562500
2001-06-04 00:00:00+00:00,0.01666667
2001-06-05 00:00:00+00:00,-0.00353774
2001-06-06 00:00:00+00:00,-0.01063830
2001-06-07 00:00:00+00:00,-0.02019002
2001-06-08 00:00:00+00:00,0.03592814
2001-06-11 00:00:00+00:00,-0.00704225
2001-06-12 00:00:00+00:00,0.00588928
2001-06-13 00:00:00+00:00,-0.00235018
2001-06-14 00:00:00+00:00,0.01060071
2001-06-15 00:00:00+00:00,0.04454865
2001-06-18 00:00:00+00:00,0.01146789
2001-06-19 00:00:00+00:00,0.01482326
2001-06-20 00:00:00+00:00,0.01580135
2001-06-21 00:00:00+00:00,0.01683502
2001-06-22 00:00:00+00:00,0.05672970
2001-06-25 00:00:00+00:00,-0.03030353
2001-06-26 00:00:00+00:00,-0.00770925
2001-06-27 00:00:00+00:00,-0.00441501
2001-06-28 00:00:00+00:00,-0.02765487
2001-06-29 00:00:00+00:00,0.10874439
2001-07-02 00:00:00+00:00,-0.10256410
2001-07-03 00:00:00+00:00,-0.04642857
2001-07-05 00:00:00+00:00,0.00000000
2001-07-06 00:00:00+00:00,-0.02909091
2001-07-09 00:00:00+00:00,0.07116564
2001-07-10 00:00:00+00:00,-0.01779359
2001-07-11 00:00:00+00:00,-0.00358852
2001-07-12 00:00:00+00:00,0.00959233
2001-07-13 00:00:00+00:00,-0.01311085
2001-07-16 00:00:00+00:00,0.02517986
2001-07-17 00:00:00+00:00,-0.00355450
2001-07-18 00:00:00+00:00,0.01900238
2001-07-19 00:00:00+00:00,0.02000000
2001-07-20 00:00:00+00:00,-0.05011655
2001-07-23 00:00:00+00:00,0.01670644
2001-07-24 00:00:00+00:00,-0.05437352
2001-07-25 00:00:00+00:00,0.03757576
2001-07-26 00:00:00+00:00,-0.05000000
2001-07-27 00:00:00+00:00,0.03296703
2001-07-30 00:00:00+00:00,-0.03481393
2001-07-31 00:00:00+00:00,-0.09657702
2001-08-01 00:00:00+00:00,-0.00384123
2001-08-02 00:00:00+00:00,-0.06410256
2001-08-03 00:00:00+00:00,0.03835979
2001-08-06 00:00:00+00:00,0.00519481
2001-08-07 00:00:00+00:00,-0.02072539
2001-08-08 00:00:00+00:00,-0.00913838
2001-08-09 00:00:00+00:00,-0.01973684
2001-08-10 00:00:00+00:00,0.00531208
2001-08-13 00:00:00+00:00,0.07682119
2001-08-14 00:00:00+00:00,0.04347826
2001-08-15 00:00:00+00:00,-0.01003764
2001-08-16 00:00:00+00:00,-0.03783102
2001-08-17 00:00:00+00:00,0.00000000
2001-08-20 00:00:00+00:00,0.03213368
2001-08-21 00:00:00+00:00,0.00762389
2001-08-22 00:00:00+00:00,-0.01643489
2001-08-23 00:00:00+00:00,0.00382166
2001-08-24 00:00:00+00:00,0.04071247
2001-08-27 00:00:00+00:00,-0.00250627
2001-08-28 00:00:00+00:00,-0.04396985
2001-08-29 00:00:00+00:00,-0.00766284
2001-08-30 00:00:00+00:00,-0.07554417
2001-08-31 00:00:00+00:00,0.03861518
2001-09-04 00:00:00+00:00,-0.01834862
2001-09-05 00:00:00+00:00,0.03162055
2001-09-06 00:00:00+00:00,-0.03501946
2001-09-07 00:00:00+00:00,0.01324503
2001-09-10 00:00:00+00:00,0.00131406
2001-09-17 00:00:00+00:00,-0.00262812
2001-09-18 00:00:00+00:00,-0.05628272
2001-09-19 00:00:00+00:00,-0.09066306
2001-09-20 00:00:00+00:00,-0.01412429
2001-09-21 00:00:00+00:00,-0.05848787
2001-09-24 00:00:00+00:00,-0.07647059
2001-09-25 00:00:00+00:00,0.03206107
2001-09-26 00:00:00+00:00,0.02686517
2001-09-27 00:00:00+00:00,-0.01622419
2001-09-28 00:00:00+00:00,-0.04142012
2001-10-01 00:00:00+00:00,-0.02262443
2001-10-02 00:00:00+00:00,-0.00607903
2001-10-03 00:00:00+00:00,-0.00152207
2001-10-04 00:00:00+00:00,-0.01676829
2001-10-05 00:00:00+00:00,-0.02150538
2001-10-08 00:00:00+00:00,-0.08992248
2001-10-09 00:00:00+00:00,-0.04213938
2001-10-10 00:00:00+00:00,0.03482587
2001-10-11 00:00:00+00:00,0.06045752
2001-10-12 00:00:00+00:00,-0.00317460
2001-10-15 00:00:00+00:00,0.01111111
2001-10-16 00:00:00+00:00,0.03791469
2001-10-17 00:00:00+00:00,0.00466563
2001-10-18 00:00:00+00:00,-0.02325581
2001-10-19 00:00:00+00:00,0.05180534
2001-10-22 00:00:00+00:00,-0.02756508
2001-10-23 00:00:00+00:00,-0.00310559
2001-10-24 00:00:00+00:00,0.07465008
2001-10-25 00:00:00+00:00,-0.02552553
2001-10-26 00:00:00+00:00,-0.02279635
2001-10-29 00:00:00+00:00,0.01538462
2001-10-30 00:00:00+00:00,0.02137405
2001-10-31 00:00:00+00:00,-0.03025719
2001-11-01 00:00:00+00:00,-0.02147239
2001-11-02 00:00:00+00:00,-0.01238390
2001-11-05 00:00:00+00:00,0.05616225
2001-11-06 00:00:00+00:00,0.05648855
2001-11-07 00:00:00+00:00,0.03125000
2001-11-08 00:00:00+00:00,0.02061856
2001-11-09 00:00:00+00:00,-0.04664723
2001-11-12 00:00:00+00:00,0.00896861
2001-11-13 00:00:00+00:00,0.01785714
2001-11-14 00:00:00+00:00,0.03264095
2001-11-15 00:00:00+00:00,-0.00294118
2001-11-16 00:00:00+00:00,-0.00879765
2001-11-19 00:00:00+00:00,0.03671072
2001-11-20 00:00:00+00:00,-0.02014388
2001-11-21 00:00:00+00:00,0.04499274
2001-11-26 00:00:00+00:00,0.01566952
2001-11-27 00:00:00+00:00,0.00000000
2001-11-28 00:00:00+00:00,-0.00564972
2001-11-29 00:00:00+00:00,0.03687943
2001-11-30 00:00:00+00:00,-0.00697350
2001-12-03 00:00:00+00:00,-0.00560224
2001-12-04 00:00:00+00:00,0.00980392
2001-12-05 00:00:00+00:00,0.01818182
2001-12-06 00:00:00+00:00,0.00834492
2001-12-07 00:00:00+00:00,-0.01666667
2001-12-10 00:00:00+00:00,-0.05718271
2001-12-11 00:00:00+00:00,-0.04428571
2001-12-12 00:00:00+00:00,0.00000000
2001-12-13 00:00:00+00:00,0.01021898
2001-12-14 00:00:00+00:00,0.00582242
2001-12-17 00:00:00+00:00,-0.00869565
2001-12-18 00:00:00+00:00,-0.09447674
2001-12-19 00:00:00+00:00,-0.02130898
2001-12-20 00:00:00+00:00,0.03225806
2001-12-21 00:00:00+00:00,0.01666667
2001-12-27 00:00:00+00:00,0.04054054
2001-12-28 00:00:00+00:00,0.02074074
2002-01-02 00:00:00+00:00,0.07794118
2002-01-03 00:00:00+00:00,-0.01711840
2002-01-04 00:00:00+00:00,-0.00143885
2002-01-07 00:00:00+00:00,0.01870504
2002-01-08 00:00:00+00:00,0.01854494
2002-01-09 00:00:00+00:00,0.05248227
2002-01-10 00:00:00+00:00,-0.03059805
2002-01-11 00:00:00+00:00,-0.03813559
2002-01-14 00:00:00+00:00,-0.03299857
2002-01-15 00:00:00+00:00,0.04941860
2002-01-16 00:00:00+00:00,0.00713267
2002-01-17 00:00:00+00:00,-0.08819346
2002-01-18 00:00:00+00:00,-0.03681885
2002-01-22 00:00:00+00:00,0.02529762
2002-01-23 00:00:00+00:00,-0.03106509
2002-01-24 00:00:00+00:00,-0.09895052
2002-01-25 00:00:00+00:00,0.04409449
2002-01-28 00:00:00+00:00,0.01236476
2002-01-29 00:00:00+00:00,-0.11230769
2002-01-30 00:00:00+00:00,-0.06451613
2002-01-31 00:00:00+00:00,-0.06856187
2002-02-01 00:00:00+00:00,-0.00173611
2002-02-04 00:00:00+00:00,-0.02768166
2002-02-05 00:00:00+00:00,0.03839442
2002-02-06 00:00:00+00:00,0.01538462
2002-02-07 00:00:00+00:00,-0.03056027
2002-02-08 00:00:00+00:00,-0.03264605
2002-02-11 00:00:00+00:00,-0.06457243
2002-02-12 00:00:00+00:00,0.04151625
2002-02-13 00:00:00+00:00,0.03380783
2002-02-14 00:00:00+00:00,-0.01408451
2002-02-15 00:00:00+00:00,-0.00177936
2002-02-19 00:00:00+00:00,0.00711744
2002-02-20 00:00:00+00:00,0.04618117
2002-02-21 00:00:00+00:00,-0.01733102
2002-02-22 00:00:00+00:00,-0.01570731
2002-02-25 00:00:00+00:00,-0.00176367
2002-02-26 00:00:00+00:00,0.00535714
2002-02-27 00:00:00+00:00,-0.13120567
2002-02-28 00:00:00+00:00,0.07821229
2002-03-01 00:00:00+00:00,-0.05623902
2002-03-04 00:00:00+00:00,-0.00744879
2002-03-05 00:00:00+00:00,0.02621723
2002-03-06 00:00:00+00:00,-0.01296296
2002-03-07 00:00:00+00:00,0.02234637
2002-03-08 00:00:00+00:00,0.03867403
2002-03-11 00:00:00+00:00,0.00905797
2002-03-12 00:00:00+00:00,-0.03610108
2002-03-13 00:00:00+00:00,0.03296703
2002-03-14 00:00:00+00:00,0.02527076
2002-03-15 00:00:00+00:00,-0.00892857
2002-03-18 00:00:00+00:00,-0.01079137
2002-03-19 00:00:00+00:00,-0.06678700
2002-03-20 00:00:00+00:00,-0.00186567
2002-03-21 00:00:00+00:00,-0.06890130
2002-03-22 00:00:00+00:00,0.03824092
2002-03-25 00:00:00+00:00,0.03018868
2002-03-26 00:00:00+00:00,0.01869159
2002-03-27 00:00:00+00:00,-0.02782931
2002-03-28 00:00:00+00:00,-0.02631579
2002-04-01 00:00:00+00:00,-0.04761905
2002-04-02 00:00:00+00:00,0.02713178
2002-04-03 00:00:00+00:00,-0.05534351
2002-04-04 00:00:00+00:00,-0.01367188
2002-04-05 00:00:00+00:00,0.02946955
2002-04-08 00:00:00+00:00,-0.04651163
2002-04-09 00:00:00+00:00,0.00596421
2002-04-10 00:00:00+00:00,0.00994036
2002-04-11 00:00:00+00:00,-0.05776892
2002-04-12 00:00:00+00:00,0.00612245
2002-04-15 00:00:00+00:00,0.01431493
2002-04-16 00:00:00+00:00,0.04259635
2002-04-17 00:00:00+00:00,0.02569170
2002-04-18 00:00:00+00:00,0.01945525
2002-04-19 00:00:00+00:00,0.15576923
2002-04-22 00:00:00+00:00,-0.02683363
2002-04-23 00:00:00+00:00,-0.01268116
2002-04-24 00:00:00+00:00,-0.00365681
2002-04-25 00:00:00+00:00,-0.07536765
2002-04-26 00:00:00+00:00,-0.03653846
2002-04-29 00:00:00+00:00,0.05108055
2002-04-30 00:00:00+00:00,-0.02651515
2002-05-01 00:00:00+00:00,-0.03358209
2002-05-02 00:00:00+00:00,0.09073359
2002-05-03 00:00:00+00:00,-0.03525046
2002-05-06 00:00:00+00:00,0.03773585
2002-05-07 00:00:00+00:00,-0.05194805
2002-05-08 00:00:00+00:00,0.03605313
2002-05-09 00:00:00+00:00,0.00932836
2002-05-10 00:00:00+00:00,0.01486989
2002-05-13 00:00:00+00:00,0.11829945
2002-05-14 00:00:00+00:00,0.01578947
2002-05-15 00:00:00+00:00,-0.01045296
2002-05-16 00:00:00+00:00,0.04195804
2002-05-17 00:00:00+00:00,-0.03259005
2002-05-20 00:00:00+00:00,-0.02083333
2002-05-21 00:00:00+00:00,-0.06129597
2002-05-22 00:00:00+00:00,0.03243243
2002-05-23 00:00:00+00:00,-0.03208556
2002-05-24 00:00:00+00:00,0.01084991
