Date,MSCIWORLD
2023-06-21 00:00:00+00:00,-0.00084459
2023-06-22 00:00:00+00:00,-0.00659118
2023-06-23 00:00:00+00:00,-0.01525941
2023-06-26 00:00:00+00:00,0.00000000
2023-06-27 00:00:00+00:00,0.00717581
2023-06-28 00:00:00+00:00,0.01072523
2023-06-29 00:00:00+00:00,0.00287892
2023-06-30 00:00:00+00:00,0.02266193
2023-07-03 00:00:00+00:00,0.00317726
2023-07-04 00:00:00+00:00,-0.00050092
2023-07-05 00:00:00+00:00,-0.00601202
2023-07-06 00:00:00+00:00,-0.03601340
2023-07-07 00:00:00+00:00,0.01552106
2023-07-10 00:00:00+00:00,-0.00253893
2023-07-11 00:00:00+00:00,0.01067616
2023-07-12 00:00:00+00:00,0.03354686
2023-07-13 00:00:00+00:00,0.01226994
2023-07-14 00:00:00+00:00,0.00725115
2023-07-17 00:00:00+00:00,-0.00328407
2023-07-18 00:00:00+00:00,0.01101974
2023-07-19 00:00:00+00:00,0.01096025
2023-07-20 00:00:00+00:00,-0.01057598
2023-07-21 00:00:00+00:00,0.00000000
2023-07-24 00:00:00+00:00,0.00032712
2023-07-25 00:00:00+00:00,0.00327065
2023-07-26 00:00:00+00:00,-0.00310204
2023-07-27 00:00:00+00:00,0.01406378
2023-07-28 00:00:00+00:00,0.00032478
2023-07-31 00:00:00+00:00,0.00032468
2023-08-01 00:00:00+00:00,-0.01314722
2023-08-02 00:00:00+00:00,-0.02810458
2023-08-03 00:00:00+00:00,-0.00878210
2023-08-04 00:00:00+00:00,0.01331336
2023-08-07 00:00:00+00:00,-0.01157216
2023-08-08 00:00:00+00:00,-0.01396741
2023-08-09 00:00:00+00:00,0.00150703
2023-08-10 00:00:00+00:00,0.01589692
2023-08-11 00:00:00+00:00,-0.02208202
2023-08-14 00:00:00+00:00,0.00453324
2023-08-15 00:00:00+00:00,-0.01340034
2023-08-16 00:00:00+00:00,-0.00741990
2023-08-17 00:00:00+00:00,-0.01574137
2023-08-18 00:00:00+00:00,-0.02120746
2023-08-21 00:00:00+00:00,0.00224099
2023-08-22 00:00:00+00:00,0.01377648
2023-08-23 00:00:00+00:00,0.01898409
2023-08-24 00:00:00+00:00,-0.01257007
2023-08-25 00:00:00+00:00,-0.00957265
2023-08-28 00:00:00+00:00,0.01889385
2023-08-29 00:00:00+00:00,0.02314106
2023-08-30 00:00:00+00:00,0.01547519
2023-08-31 00:00:00+00:00,0.00267067
2023-09-01 00:00:00+00:00,-0.00500083
2023-09-04 00:00:00+00:00,-0.00217246
2023-09-05 00:00:00+00:00,-0.00919118
2023-09-06 00:00:00+00:00,-0.01759973
2023-09-07 00:00:00+00:00,-0.00591716
2023-09-08 00:00:00+00:00,0.00882702
2023-09-11 00:00:00+00:00,0.00659452
2023-09-12 00:00:00+00:00,0.01095567
2023-09-13 00:00:00+00:00,0.00083361
2023-09-14 00:00:00+00:00,0.01150767
2023-09-15 00:00:00+00:00,-0.01426676
2023-09-18 00:00:00+00:00,-0.00166750
2023-09-19 00:00:00+00:00,-0.01171548
2023-09-20 00:00:00+00:00,0.01262201
2023-09-21 00:00:00+00:00,-0.04447417
2023-09-22 00:00:00+00:00,-0.00205198
2023-09-25 00:00:00+00:00,-0.01624209
2023-09-26 00:00:00+00:00,-0.01895898
2023-09-27 00:00:00+00:00,-0.00295755
2023-09-28 00:00:00+00:00,0.01116344
2023-09-29 00:00:00+00:00,0.00798334
2023-10-02 00:00:00+00:00,-0.01607606
2023-10-03 00:00:00+00:00,-0.03380380
2023-10-04 00:00:00+00:00,0.00088621
2023-10-05 00:00:00+00:00,0.00265722
2023-10-06 00:00:00+00:00,0.02123142
2023-10-09 00:00:00+00:00,0.00700525
2023-10-10 00:00:00+00:00,0.03926702
2023-10-11 00:00:00+00:00,-0.00633345
2023-10-12 00:00:00+00:00,0.00257555
2023-10-13 00:00:00+00:00,-0.02212313
2023-10-16 00:00:00+00:00,0.01803364
2023-10-17 00:00:00+00:00,-0.00017185
2023-10-18 00:00:00+00:00,-0.01890684
2023-10-19 00:00:00+00:00,-0.01735207
2023-10-20 00:00:00+00:00,-0.03220161
2023-10-23 00:00:00+00:00,0.00071136
2023-10-24 00:00:00+00:00,0.00177778
2023-10-25 00:00:00+00:00,-0.00728242
2023-10-26 00:00:00+00:00,-0.03083779
2023-10-27 00:00:00+00:00,-0.00144823
2023-10-30 00:00:00+00:00,-0.00090580
2023-10-31 00:00:00+00:00,0.01105673
2023-11-01 00:00:00+00:00,0.01694304
2023-11-02 00:00:00+00:00,0.04415445
2023-11-03 00:00:00+00:00,0.03270946
2023-11-06 00:00:00+00:00,-0.00344234
2023-11-07 00:00:00+00:00,0.00103430
2023-11-08 00:00:00+00:00,-0.00706531
2023-11-09 00:00:00+00:00,0.00862962
2023-11-10 00:00:00+00:00,-0.01168787
2023-11-13 00:00:00+00:00,0.01815039
2023-11-14 00:00:00+00:00,0.04369431
2023-11-15 00:00:00+00:00,0.00737760
2023-11-16 00:00:00+00:00,-0.01436926
2023-11-17 00:00:00+00:00,0.01177856
2023-11-20 00:00:00+00:00,0.01254600
