Date,ETHER-micro
2022-10-20 00:00:00+00:00,-0.02024108
2022-10-21 00:00:00+00:00,-0.00520492
2022-10-23 00:00:00+00:00,0.07079981
2022-10-24 00:00:00+00:00,0.02440352
2022-10-25 00:00:00+00:00,0.19972447
2022-10-26 00:00:00+00:00,0.13213150
2022-10-27 00:00:00+00:00,-0.06292363
2022-10-28 00:00:00+00:00,-0.00374805
2022-10-30 00:00:00+00:00,0.10300490
2022-10-31 00:00:00+00:00,-0.01142491
2022-11-01 00:00:00+00:00,-0.01304821
2022-11-02 00:00:00+00:00,-0.02368567
2022-11-03 00:00:00+00:00,-0.02398068
2022-11-04 00:00:00+00:00,0.07370640
2022-11-07 00:00:00+00:00,0.00214957
2022-11-08 00:00:00+00:00,-0.37352830
2022-11-09 00:00:00+00:00,-0.27009726
2022-11-10 00:00:00+00:00,0.28792998
2022-11-11 00:00:00+00:00,-0.16886799
2022-11-14 00:00:00+00:00,-0.01707208
2022-11-15 00:00:00+00:00,0.08234569
2022-11-16 00:00:00+00:00,-0.07973901
2022-11-17 00:00:00+00:00,-0.00269649
2022-11-18 00:00:00+00:00,0.01184261
2022-11-21 00:00:00+00:00,-0.17820306
2022-11-22 00:00:00+00:00,0.00965060
2022-11-23 00:00:00+00:00,0.12329727
2022-11-24 00:00:00+00:00,-0.00013654
2022-11-25 00:00:00+00:00,0.03305370
2022-11-28 00:00:00+00:00,-0.01902211
2022-11-29 00:00:00+00:00,0.08915623
2022-11-30 00:00:00+00:00,0.14586069
2022-12-01 00:00:00+00:00,-0.04152747
2022-12-02 00:00:00+00:00,0.03858595
2022-12-05 00:00:00+00:00,-0.06212548
2022-12-06 00:00:00+00:00,-0.00535835
2022-12-07 00:00:00+00:00,-0.03475551
2022-12-08 00:00:00+00:00,0.08098119
2022-12-09 00:00:00+00:00,-0.02926788
2022-12-12 00:00:00+00:00,0.00705806
2022-12-13 00:00:00+00:00,0.08425947
2022-12-14 00:00:00+00:00,-0.01121218
2022-12-15 00:00:00+00:00,-0.05809940
2022-12-16 00:00:00+00:00,-0.11207925
2022-12-19 00:00:00+00:00,-0.05247827
2022-12-20 00:00:00+00:00,0.06865154
2022-12-21 00:00:00+00:00,-0.00803268
2022-12-22 00:00:00+00:00,0.00653971
2022-12-23 00:00:00+00:00,0.00402084
2022-12-27 00:00:00+00:00,-0.02087300
2022-12-28 00:00:00+00:00,-0.02528543
2022-12-29 00:00:00+00:00,0.00580180
2022-12-30 00:00:00+00:00,0.01086067
2023-01-03 00:00:00+00:00,0.02509459
2023-01-04 00:00:00+00:00,0.07333389
2023-01-05 00:00:00+00:00,0.00345955
2023-01-06 00:00:00+00:00,0.02223918
2023-01-09 00:00:00+00:00,0.09511434
2023-01-10 00:00:00+00:00,0.03645486
2023-01-11 00:00:00+00:00,-0.00164121
2023-01-12 00:00:00+00:00,0.14298326
2023-01-13 00:00:00+00:00,-0.00713483
2023-01-16 00:00:00+00:00,-0.00014092
2023-01-17 00:00:00+00:00,0.22599535
2023-01-18 00:00:00+00:00,-0.08247622
2023-01-19 00:00:00+00:00,0.05183272
2023-01-20 00:00:00+00:00,0.11492276
2023-01-23 00:00:00+00:00,0.00198127
2023-01-24 00:00:00+00:00,-0.02470912
2023-01-25 00:00:00+00:00,-0.04713095
2023-01-26 00:00:00+00:00,0.03097176
2023-01-27 00:00:00+00:00,-0.00540602
2023-01-30 00:00:00+00:00,-0.05883627
2023-01-31 00:00:00+00:00,0.04659341
2023-02-01 00:00:00+00:00,0.05897707
