Date,EU-INSURE
2023-01-10 00:00:00+00:00,-0.00075524
2023-01-11 00:00:00+00:00,-0.02285126
2023-01-12 00:00:00+00:00,0.02007955
2023-01-13 00:00:00+00:00,-0.00374163
2023-01-16 00:00:00+00:00,0.00732870
2023-01-17 00:00:00+00:00,-0.00194569
2023-01-18 00:00:00+00:00,0.01297713
2023-01-19 00:00:00+00:00,-0.01261313
2023-01-20 00:00:00+00:00,0.01715077
2023-01-23 00:00:00+00:00,-0.00548314
2023-01-24 00:00:00+00:00,0.01675051
2023-01-25 00:00:00+00:00,0.00337259
2023-01-26 00:00:00+00:00,0.00924025
2023-01-27 00:00:00+00:00,0.00013440
2023-01-30 00:00:00+00:00,-0.00626623
2023-01-31 00:00:00+00:00,-0.00690125
2023-02-01 00:00:00+00:00,-0.00545145
2023-02-02 00:00:00+00:00,0.00397169
2023-02-03 00:00:00+00:00,-0.01310621
2023-02-06 00:00:00+00:00,-0.01170974
2023-02-07 00:00:00+00:00,0.00371502
2023-02-08 00:00:00+00:00,0.01381667
2023-02-09 00:00:00+00:00,-0.00075036
2023-02-10 00:00:00+00:00,-0.02231716
2023-02-13 00:00:00+00:00,0.01447488
2023-02-14 00:00:00+00:00,-0.00371966
2023-02-15 00:00:00+00:00,0.00845498
2023-02-16 00:00:00+00:00,-0.00104894
2023-02-17 00:00:00+00:00,-0.00460091
2023-02-20 00:00:00+00:00,0.00310044
2023-02-21 00:00:00+00:00,-0.01377930
2023-02-22 00:00:00+00:00,-0.01238268
2023-02-23 00:00:00+00:00,0.00673433
2023-02-24 00:00:00+00:00,-0.00643840
2023-02-27 00:00:00+00:00,0.02471865
2023-02-28 00:00:00+00:00,0.02056554
2023-03-01 00:00:00+00:00,-0.01071419
2023-03-02 00:00:00+00:00,-0.00016325
2023-03-03 00:00:00+00:00,0.00133777
2023-03-06 00:00:00+00:00,0.00719827
2023-03-07 00:00:00+00:00,-0.00896232
2023-03-08 00:00:00+00:00,0.00926051
2023-03-09 00:00:00+00:00,-0.00603571
2023-03-10 00:00:00+00:00,-0.04077777
2023-03-13 00:00:00+00:00,-0.08173456
2023-03-14 00:00:00+00:00,0.00208847
2023-03-15 00:00:00+00:00,-0.08421377
2023-03-16 00:00:00+00:00,0.03200101
2023-03-17 00:00:00+00:00,-0.05407996
2023-03-20 00:00:00+00:00,0.02996003
2023-03-21 00:00:00+00:00,0.06387772
2023-03-22 00:00:00+00:00,-0.01028319
2023-03-23 00:00:00+00:00,-0.01624442
2023-03-24 00:00:00+00:00,-0.02167433
2023-03-27 00:00:00+00:00,0.01556432
2023-03-28 00:00:00+00:00,0.00083549
2023-03-29 00:00:00+00:00,0.03932183
2023-03-30 00:00:00+00:00,0.02587147
2023-03-31 00:00:00+00:00,0.01076055
2023-04-03 00:00:00+00:00,-0.01261970
2023-04-04 00:00:00+00:00,0.01301959
2023-04-05 00:00:00+00:00,0.00015664
2023-04-06 00:00:00+00:00,0.03849777
2023-04-11 00:00:00+00:00,0.01862916
2023-04-12 00:00:00+00:00,0.00076385
2023-04-13 00:00:00+00:00,0.00231449
2023-04-14 00:00:00+00:00,-0.00946612
2023-04-17 00:00:00+00:00,-0.02881248
2023-04-18 00:00:00+00:00,0.02383289
2023-04-19 00:00:00+00:00,0.02354918
2023-04-20 00:00:00+00:00,0.00815850
2023-04-21 00:00:00+00:00,-0.00385677
2023-04-24 00:00:00+00:00,0.00752609
2023-04-25 00:00:00+00:00,-0.00937268
2023-04-26 00:00:00+00:00,-0.01249752
2023-04-27 00:00:00+00:00,0.01285095
2023-04-28 00:00:00+00:00,0.02509208
2023-05-02 00:00:00+00:00,-0.03820179
2023-05-03 00:00:00+00:00,0.00912827
2023-05-04 00:00:00+00:00,-0.02486569
2023-05-05 00:00:00+00:00,0.03170075
2023-05-08 00:00:00+00:00,0.01582113
2023-05-09 00:00:00+00:00,-0.00139532
2023-05-10 00:00:00+00:00,-0.02337944
2023-05-11 00:00:00+00:00,-0.00696842
2023-05-12 00:00:00+00:00,0.00757665
2023-05-15 00:00:00+00:00,0.01248645
2023-05-16 00:00:00+00:00,-0.01306036
2023-05-17 00:00:00+00:00,-0.00635079
2023-05-18 00:00:00+00:00,0.01097736
2023-05-19 00:00:00+00:00,0.02909273
2023-05-22 00:00:00+00:00,-0.00442605
2023-05-23 00:00:00+00:00,0.00986355
2023-05-24 00:00:00+00:00,-0.05315880
2023-05-25 00:00:00+00:00,-0.00142100
2023-05-26 00:00:00+00:00,0.01787022
2023-05-29 00:00:00+00:00,0.00414116
2023-05-30 00:00:00+00:00,-0.00048322
2023-05-31 00:00:00+00:00,-0.03985500
2023-06-01 00:00:00+00:00,0.02682399
2023-06-02 00:00:00+00:00,0.04040460
2023-06-05 00:00:00+00:00,-0.01444853
2023-06-06 00:00:00+00:00,0.00930396
2023-06-07 00:00:00+00:00,-0.01812522
2023-06-08 00:00:00+00:00,-0.00877640
2023-06-09 00:00:00+00:00,-0.00449257
2023-06-12 00:00:00+00:00,-0.00449507
2023-06-13 00:00:00+00:00,0.00199031
2023-06-14 00:00:00+00:00,0.01404116
2023-06-15 00:00:00+00:00,-0.00999506
2023-06-16 00:00:00+00:00,-0.00356528
2023-06-19 00:00:00+00:00,-0.00634620
2023-06-20 00:00:00+00:00,-0.00729852
2023-06-21 00:00:00+00:00,-0.01230209
2023-06-22 00:00:00+00:00,-0.01206148
2023-06-23 00:00:00+00:00,0.00737659
2023-06-26 00:00:00+00:00,0.00672080
2023-06-27 00:00:00+00:00,0.01481895
2023-06-28 00:00:00+00:00,-0.00389701
2023-06-29 00:00:00+00:00,-0.00514704
2023-06-30 00:00:00+00:00,0.01975562
2023-07-03 00:00:00+00:00,0.00753333
2023-07-04 00:00:00+00:00,-0.00386222
2023-07-05 00:00:00+00:00,-0.03588018
2023-07-06 00:00:00+00:00,-0.04403709
2023-07-07 00:00:00+00:00,0.00783002
2023-07-10 00:00:00+00:00,0.00237493
2023-07-11 00:00:00+00:00,0.01224997
2023-07-12 00:00:00+00:00,0.02737111
2023-07-13 00:00:00+00:00,0.00919421
2023-07-14 00:00:00+00:00,-0.02194447
2023-07-17 00:00:00+00:00,-0.00017808
2023-07-18 00:00:00+00:00,0.01085250
2023-07-19 00:00:00+00:00,0.00169725
2023-07-20 00:00:00+00:00,0.02824129
2023-07-21 00:00:00+00:00,0.01029254
2023-07-24 00:00:00+00:00,0.00380434
2023-07-25 00:00:00+00:00,0.01694641
2023-07-26 00:00:00+00:00,0.00103380
2023-07-27 00:00:00+00:00,0.01860885
2023-07-28 00:00:00+00:00,-0.00588288
2023-07-31 00:00:00+00:00,-0.01884212
2023-08-01 00:00:00+00:00,-0.01689616
2023-08-02 00:00:00+00:00,-0.03909993
2023-08-03 00:00:00+00:00,-0.00549153
2023-08-04 00:00:00+00:00,0.01768391
2023-08-07 00:00:00+00:00,0.00572168
2023-08-08 00:00:00+00:00,-0.01256362
2023-08-09 00:00:00+00:00,0.01228178
2023-08-10 00:00:00+00:00,0.03913986
2023-08-11 00:00:00+00:00,-0.02265080
2023-08-14 00:00:00+00:00,0.00780609
2023-08-15 00:00:00+00:00,-0.02465173
2023-08-16 00:00:00+00:00,0.00415629
2023-08-17 00:00:00+00:00,-0.00388762
2023-08-18 00:00:00+00:00,-0.01411114
2023-08-21 00:00:00+00:00,-0.00236127
2023-08-22 00:00:00+00:00,0.00013239
2023-08-23 00:00:00+00:00,0.01043185
2023-08-24 00:00:00+00:00,0.00106177
2023-08-25 00:00:00+00:00,-0.00173171
2023-08-28 00:00:00+00:00,0.01534227
2023-08-29 00:00:00+00:00,0.02138456
2023-08-30 00:00:00+00:00,-0.00292334
2023-08-31 00:00:00+00:00,-0.00262220
2023-09-01 00:00:00+00:00,0.00073765
2023-09-04 00:00:00+00:00,-0.01514562
2023-09-05 00:00:00+00:00,0.00628417
2023-09-06 00:00:00+00:00,-0.01276827
2023-09-07 00:00:00+00:00,0.00167281
2023-09-08 00:00:00+00:00,0.00783977
2023-09-11 00:00:00+00:00,0.02869898
2023-09-12 00:00:00+00:00,0.00977161
2023-09-13 00:00:00+00:00,0.01542624
2023-09-14 00:00:00+00:00,0.03495999
2023-09-15 00:00:00+00:00,0.00889511
2023-09-18 00:00:00+00:00,-0.02320516
2023-09-19 00:00:00+00:00,0.01396663
2023-09-20 00:00:00+00:00,-0.00076576
2023-09-21 00:00:00+00:00,-0.01365032
2023-09-22 00:00:00+00:00,-0.01020386
2023-09-25 00:00:00+00:00,-0.02032840
2023-09-26 00:00:00+00:00,0.00580551
2023-09-27 00:00:00+00:00,-0.03300688
2023-09-28 00:00:00+00:00,0.00740476
2023-09-29 00:00:00+00:00,-0.00380661
2023-10-02 00:00:00+00:00,-0.03106141
2023-10-03 00:00:00+00:00,-0.01524868
2023-10-04 00:00:00+00:00,-0.00885496
2023-10-05 00:00:00+00:00,0.01164244
2023-10-06 00:00:00+00:00,0.03384288
2023-10-09 00:00:00+00:00,-0.00352675
2023-10-10 00:00:00+00:00,0.02631949
2023-10-11 00:00:00+00:00,0.01064295
2023-10-12 00:00:00+00:00,-0.00257412
2023-10-13 00:00:00+00:00,-0.01575422
2023-10-16 00:00:00+00:00,0.00736534
2023-10-17 00:00:00+00:00,0.00342685
2023-10-18 00:00:00+00:00,-0.00318192
2023-10-19 00:00:00+00:00,-0.01701240
2023-10-20 00:00:00+00:00,-0.04110146
2023-10-23 00:00:00+00:00,-0.00389268
2023-10-24 00:00:00+00:00,0.01066913
2023-10-25 00:00:00+00:00,0.01770440
2023-10-26 00:00:00+00:00,-0.00201394
2023-10-27 00:00:00+00:00,-0.01027497
2023-10-30 00:00:00+00:00,0.01549759
2023-10-31 00:00:00+00:00,0.00409045
2023-11-01 00:00:00+00:00,0.02599974
2023-11-02 00:00:00+00:00,0.00703243
2023-11-03 00:00:00+00:00,-0.01035847
2023-11-06 00:00:00+00:00,-0.00679925
2023-11-07 00:00:00+00:00,-0.00742557
2023-11-08 00:00:00+00:00,0.00527563
2023-11-09 00:00:00+00:00,-0.00199204
2023-11-10 00:00:00+00:00,-0.00985768
2023-11-13 00:00:00+00:00,0.02140182
2023-11-14 00:00:00+00:00,0.01335536
2023-11-15 00:00:00+00:00,-0.00137330
2023-11-16 00:00:00+00:00,-0.00466119
2023-11-17 00:00:00+00:00,0.02259010
2023-11-20 00:00:00+00:00,0.00248774
2023-11-21 00:00:00+00:00,0.00484957
2023-11-22 00:00:00+00:00,-0.00342460
2023-11-23 00:00:00+00:00,0.00720890
2023-11-24 00:00:00+00:00,0.00953865
2023-11-27 00:00:00+00:00,-0.00545262
2023-11-28 00:00:00+00:00,-0.00664738
2023-11-29 00:00:00+00:00,-0.00577788
2023-11-30 00:00:00+00:00,0.01933700
2023-12-01 00:00:00+00:00,0.01357709
2023-12-04 00:00:00+00:00,0.00244002
2023-12-05 00:00:00+00:00,0.01143621
2023-12-06 00:00:00+00:00,0.02262781
2023-12-07 00:00:00+00:00,-0.00274872
2023-12-08 00:00:00+00:00,0.00411022
2023-12-11 00:00:00+00:00,0.00809834
2023-12-12 00:00:00+00:00,0.01317386
2023-12-13 00:00:00+00:00,-0.00102021
2023-12-14 00:00:00+00:00,-0.03725615
2023-12-15 00:00:00+00:00,0.00211126
2023-12-18 00:00:00+00:00,-0.00875419
2023-12-19 00:00:00+00:00,0.00843515
2023-12-20 00:00:00+00:00,0.00468209
2023-12-21 00:00:00+00:00,-0.01187168
2023-12-22 00:00:00+00:00,0.00670727
2023-12-27 00:00:00+00:00,0.00010791
2023-12-28 00:00:00+00:00,-0.00700896
2023-12-29 00:00:00+00:00,-0.00075020
2024-01-02 00:00:00+00:00,0.01330511
2024-01-03 00:00:00+00:00,-0.01015232
2024-01-04 00:00:00+00:00,0.01614516
2024-01-05 00:00:00+00:00,-0.00699585
2024-01-08 00:00:00+00:00,0.00979956
2024-01-09 00:00:00+00:00,-0.00897216
2024-01-10 00:00:00+00:00,-0.01071898
2024-01-11 00:00:00+00:00,-0.02022906
2024-01-12 00:00:00+00:00,0.01776290
2024-01-15 00:00:00+00:00,0.00498511
2024-01-16 00:00:00+00:00,-0.00160740
2024-01-17 00:00:00+00:00,-0.00819113
2024-01-18 00:00:00+00:00,0.00499519
2024-01-19 00:00:00+00:00,0.00670365
2024-01-22 00:00:00+00:00,0.02810858
2024-01-23 00:00:00+00:00,-0.01595190
2024-01-24 00:00:00+00:00,0.01799424
2024-01-25 00:00:00+00:00,-0.00242793
2024-01-26 00:00:00+00:00,0.01165390
2024-01-29 00:00:00+00:00,-0.00185726
2024-01-30 00:00:00+00:00,-0.00662336
2024-01-31 00:00:00+00:00,0.00319660
2024-02-01 00:00:00+00:00,-0.02599816
2024-02-02 00:00:00+00:00,0.00949002
2024-02-05 00:00:00+00:00,-0.00102667
2024-02-06 00:00:00+00:00,0.01935806
2024-02-07 00:00:00+00:00,-0.01363807
2024-02-08 00:00:00+00:00,-0.01598354
2024-02-09 00:00:00+00:00,-0.01184196
2024-02-12 00:00:00+00:00,0.02329103
2024-02-13 00:00:00+00:00,-0.00187542
2024-02-14 00:00:00+00:00,0.00321990
2024-02-15 00:00:00+00:00,0.01423734
2024-02-16 00:00:00+00:00,0.00375150
2024-02-19 00:00:00+00:00,-0.00269879
2024-02-20 00:00:00+00:00,0.01160382
2024-02-21 00:00:00+00:00,0.00623586
2024-02-22 00:00:00+00:00,0.02762278
2024-02-23 00:00:00+00:00,-0.00237189
2024-02-26 00:00:00+00:00,-0.00346972
2024-02-27 00:00:00+00:00,-0.00072731
2024-02-28 00:00:00+00:00,0.00696713
2024-02-29 00:00:00+00:00,0.02063327
2024-03-01 00:00:00+00:00,-0.01589518
2024-03-04 00:00:00+00:00,-0.00509386
2024-03-05 00:00:00+00:00,0.01214123
2024-03-06 00:00:00+00:00,0.00363107
2024-03-07 00:00:00+00:00,0.01937175
2024-03-08 00:00:00+00:00,0.00977955
2024-03-11 00:00:00+00:00,0.00437373
2024-03-12 00:00:00+00:00,0.02333914
2024-03-13 00:00:00+00:00,0.00035048
2024-03-14 00:00:00+00:00,-0.03240187
2024-03-15 00:00:00+00:00,0.01122915
2024-03-18 00:00:00+00:00,-0.00395830
2024-03-19 00:00:00+00:00,0.02011457
2024-03-20 00:00:00+00:00,-0.00660662
2024-03-21 00:00:00+00:00,0.00062855
2024-03-22 00:00:00+00:00,-0.00474332
2024-03-25 00:00:00+00:00,0.00089949
2024-03-26 00:00:00+00:00,0.00574170
2024-03-27 00:00:00+00:00,0.00518783
2024-03-28 00:00:00+00:00,0.00677870
