Date,NZD
2005-03-16 00:00:00+00:00,0.00864959
2005-03-17 00:00:00+00:00,-0.00333361
2005-03-18 00:00:00+00:00,0.00536250
2005-03-21 00:00:00+00:00,-0.01905958
2005-03-22 00:00:00+00:00,-0.01321988
2005-03-23 00:00:00+00:00,-0.04293198
2005-03-24 00:00:00+00:00,-0.00852724
2005-03-28 00:00:00+00:00,-0.01789887
2005-03-29 00:00:00+00:00,0.01362364
2005-03-30 00:00:00+00:00,-0.00716398
2005-03-31 00:00:00+00:00,0.01130438
2005-04-01 00:00:00+00:00,-0.01167400
2005-04-04 00:00:00+00:00,-0.00263568
2005-04-05 00:00:00+00:00,0.00419767
2005-04-06 00:00:00+00:00,0.01186543
2005-04-07 00:00:00+00:00,-0.00346641
2005-04-08 00:00:00+00:00,0.00615233
2005-04-11 00:00:00+00:00,0.02243182
2005-04-12 00:00:00+00:00,-0.00119179
2005-04-13 00:00:00+00:00,0.00885938
2005-04-14 00:00:00+00:00,-0.00674672
2005-04-15 00:00:00+00:00,-0.01569430
2005-04-18 00:00:00+00:00,0.00076370
2005-04-19 00:00:00+00:00,0.01593629
2005-04-20 00:00:00+00:00,0.01664724
2005-04-21 00:00:00+00:00,-0.00049285
2005-04-22 00:00:00+00:00,0.01512456
2005-04-25 00:00:00+00:00,-0.01105255
2005-04-26 00:00:00+00:00,-0.01387227
2005-04-27 00:00:00+00:00,-0.00841153
2005-04-28 00:00:00+00:00,0.01944719
2005-04-29 00:00:00+00:00,0.01097111
2005-05-02 00:00:00+00:00,-0.00502353
2005-05-03 00:00:00+00:00,-0.01026906
2005-05-04 00:00:00+00:00,0.02206824
2005-05-05 00:00:00+00:00,0.00266174
2005-05-06 00:00:00+00:00,-0.00417936
2005-05-09 00:00:00+00:00,-0.00802313
2005-05-10 00:00:00+00:00,0.00322189
2005-05-11 00:00:00+00:00,-0.00227162
2005-05-12 00:00:00+00:00,-0.03169387
2005-05-13 00:00:00+00:00,-0.01683686
2005-05-16 00:00:00+00:00,-0.01669597
2005-05-17 00:00:00+00:00,0.00673860
2005-05-18 00:00:00+00:00,0.01775675
2005-05-19 00:00:00+00:00,-0.01074024
2005-05-20 00:00:00+00:00,-0.00882332
2005-05-23 00:00:00+00:00,0.00445405
2005-05-24 00:00:00+00:00,0.01546770
2005-05-25 00:00:00+00:00,-0.00148211
2005-05-26 00:00:00+00:00,-0.00569348
2005-05-27 00:00:00+00:00,0.00695716
2005-05-31 00:00:00+00:00,-0.02532545
2005-06-01 00:00:00+00:00,-0.01854688
2005-06-02 00:00:00+00:00,0.00622713
2005-06-03 00:00:00+00:00,-0.00351171
2005-06-06 00:00:00+00:00,0.02654710
2005-06-07 00:00:00+00:00,0.01969779
2005-06-08 00:00:00+00:00,-0.00791645
2005-06-09 00:00:00+00:00,0.00019937
2005-06-10 00:00:00+00:00,-0.01918039
2005-06-13 00:00:00+00:00,-0.00151303
2005-06-14 00:00:00+00:00,0.01137993
2005-06-15 00:00:00+00:00,0.00846562
2005-06-16 00:00:00+00:00,0.01126710
2005-06-17 00:00:00+00:00,0.00273990
2005-06-20 00:00:00+00:00,-0.00402450
2005-06-21 00:00:00+00:00,0.00669183
2005-06-22 00:00:00+00:00,-0.00008236
2005-06-23 00:00:00+00:00,-0.03158839
2005-06-24 00:00:00+00:00,-0.00008361
2005-06-27 00:00:00+00:00,0.00763205
2005-06-28 00:00:00+00:00,-0.02143745
2005-06-29 00:00:00+00:00,-0.00727939
2005-06-30 00:00:00+00:00,-0.00874954
2005-07-01 00:00:00+00:00,-0.01821491
2005-07-05 00:00:00+00:00,-0.03479807
2005-07-06 00:00:00+00:00,-0.01051123
2005-07-07 00:00:00+00:00,-0.00008556
2005-07-08 00:00:00+00:00,0.00111108
2005-07-11 00:00:00+00:00,0.02056048
2005-07-12 00:00:00+00:00,0.01916348
2005-07-13 00:00:00+00:00,-0.03910188
2005-07-14 00:00:00+00:00,0.00589604
2005-07-15 00:00:00+00:00,-0.00515946
2005-07-18 00:00:00+00:00,0.01546163
2005-07-19 00:00:00+00:00,-0.01195902
2005-07-20 00:00:00+00:00,0.00588029
2005-07-21 00:00:00+00:00,0.03353998
2005-07-22 00:00:00+00:00,-0.00243311
2005-07-25 00:00:00+00:00,-0.00404855
2005-07-26 00:00:00+00:00,-0.00655401
