Date,GBPEUR
2002-01-15 00:00:00+00:00,-0.00449664
2002-01-16 00:00:00+00:00,0.00028189
2002-01-17 00:00:00+00:00,-0.00110160
2002-01-18 00:00:00+00:00,0.00215362
2002-01-22 00:00:00+00:00,0.00750686
2002-01-23 00:00:00+00:00,-0.00544658
2002-01-24 00:00:00+00:00,-0.00020862
2002-01-25 00:00:00+00:00,-0.00385648
2002-01-28 00:00:00+00:00,-0.00370860
2002-01-29 00:00:00+00:00,0.00036125
2002-01-30 00:00:00+00:00,-0.00437417
2002-01-31 00:00:00+00:00,-0.00119558
2002-02-01 00:00:00+00:00,-0.00062279
2002-02-04 00:00:00+00:00,0.00570110
2002-02-05 00:00:00+00:00,0.00174873
2002-02-06 00:00:00+00:00,0.00288724
2002-02-07 00:00:00+00:00,0.00198505
2002-02-08 00:00:00+00:00,0.00165677
2002-02-11 00:00:00+00:00,-0.00126180
2002-02-12 00:00:00+00:00,-0.00856000
2002-02-13 00:00:00+00:00,-0.00225532
2002-02-14 00:00:00+00:00,0.00142727
2002-02-15 00:00:00+00:00,-0.00201133
2002-02-19 00:00:00+00:00,0.00339583
2002-02-20 00:00:00+00:00,-0.00372441
2002-02-21 00:00:00+00:00,0.00028056
2002-02-22 00:00:00+00:00,0.00257558
2002-02-25 00:00:00+00:00,-0.00241886
2002-02-26 00:00:00+00:00,0.00011628
2002-02-27 00:00:00+00:00,-0.00037526
2002-02-28 00:00:00+00:00,0.00528067
2002-03-01 00:00:00+00:00,-0.00526716
2002-03-04 00:00:00+00:00,-0.01316350
2002-03-05 00:00:00+00:00,0.00379599
2002-03-06 00:00:00+00:00,0.01252456
2002-03-07 00:00:00+00:00,0.00806497
2002-03-08 00:00:00+00:00,-0.01168540
2002-03-11 00:00:00+00:00,0.00490909
2002-03-12 00:00:00+00:00,0.00554626
2002-03-13 00:00:00+00:00,0.00035310
2002-03-14 00:00:00+00:00,0.00301353
2002-03-15 00:00:00+00:00,-0.00205974
2002-03-18 00:00:00+00:00,-0.00246674
2002-03-19 00:00:00+00:00,0.00221016
2002-03-20 00:00:00+00:00,-0.00093630
2002-03-21 00:00:00+00:00,-0.00093651
2002-03-22 00:00:00+00:00,-0.00569835
2002-03-25 00:00:00+00:00,0.00003182
2002-03-26 00:00:00+00:00,-0.00118516
2002-03-27 00:00:00+00:00,-0.00337963
2002-03-28 00:00:00+00:00,-0.00265725
2002-04-01 00:00:00+00:00,0.00011455
2002-04-02 00:00:00+00:00,0.00117642
2002-04-03 00:00:00+00:00,0.00264411
2002-04-04 00:00:00+00:00,-0.00240867
2002-04-05 00:00:00+00:00,0.00231758
2002-04-08 00:00:00+00:00,-0.00427989
2002-04-09 00:00:00+00:00,0.00354902
2002-04-10 00:00:00+00:00,-0.00053531
2002-04-11 00:00:00+00:00,0.00117525
2002-04-12 00:00:00+00:00,-0.00297635
2002-04-15 00:00:00+00:00,0.00003467
2002-04-16 00:00:00+00:00,0.00142153
2002-04-17 00:00:00+00:00,0.00467937
2002-04-18 00:00:00+00:00,-0.00207468
2002-04-19 00:00:00+00:00,0.00165954
2002-04-22 00:00:00+00:00,-0.00329238
2002-04-23 00:00:00+00:00,0.00060414
2002-04-24 00:00:00+00:00,0.00320678
2002-04-25 00:00:00+00:00,0.00189850
2002-04-26 00:00:00+00:00,0.00205629
2002-04-29 00:00:00+00:00,0.00100122
2002-04-30 00:00:00+00:00,-0.00206511
2002-05-01 00:00:00+00:00,0.00164919
2002-05-02 00:00:00+00:00,-0.00359885
2002-05-03 00:00:00+00:00,0.01242344
2002-05-06 00:00:00+00:00,-0.00060852
2002-05-07 00:00:00+00:00,-0.00140844
2002-05-08 00:00:00+00:00,-0.00261273
2002-05-09 00:00:00+00:00,0.00163896
2002-05-10 00:00:00+00:00,0.00267887
2002-05-13 00:00:00+00:00,0.00163098
2002-05-14 00:00:00+00:00,-0.00499990
2002-05-15 00:00:00+00:00,0.00243991
2002-05-16 00:00:00+00:00,0.00259412
2002-05-17 00:00:00+00:00,0.00881493
2002-05-20 00:00:00+00:00,0.00058499
2002-05-21 00:00:00+00:00,-0.00257898
