Date,EU-OIL
2019-10-10 00:00:00+00:00,0.00757661
2019-10-11 00:00:00+00:00,0.01212433
2019-10-14 00:00:00+00:00,-0.00459661
2019-10-15 00:00:00+00:00,0.00778904
2019-10-16 00:00:00+00:00,-0.00587726
2019-10-17 00:00:00+00:00,-0.00395643
2019-10-18 00:00:00+00:00,0.00191629
2019-10-21 00:00:00+00:00,0.00974796
2019-10-22 00:00:00+00:00,0.01094648
2019-10-23 00:00:00+00:00,0.01050716
2019-10-24 00:00:00+00:00,-0.00321106
2019-10-25 00:00:00+00:00,0.00820747
2019-10-28 00:00:00+00:00,0.00278798
2019-10-29 00:00:00+00:00,-0.00915085
2019-10-30 00:00:00+00:00,-0.00036252
2019-10-31 00:00:00+00:00,-0.01557385
2019-11-01 00:00:00+00:00,0.01541138
2019-11-04 00:00:00+00:00,0.01866340
2019-11-05 00:00:00+00:00,0.00929376
2019-11-06 00:00:00+00:00,-0.00806049
2019-11-07 00:00:00+00:00,0.01145809
2019-11-08 00:00:00+00:00,0.00057146
2019-11-11 00:00:00+00:00,0.00026396
2019-11-12 00:00:00+00:00,0.00087737
2019-11-13 00:00:00+00:00,-0.00556514
2019-11-14 00:00:00+00:00,-0.00528740
2019-11-15 00:00:00+00:00,0.00522773
2019-11-18 00:00:00+00:00,-0.00682966
2019-11-19 00:00:00+00:00,-0.00718638
2019-11-20 00:00:00+00:00,-0.00504836
2019-11-21 00:00:00+00:00,0.00435733
2019-11-22 00:00:00+00:00,0.00089483
2019-11-25 00:00:00+00:00,0.00339551
2019-11-26 00:00:00+00:00,0.02488530
2019-11-27 00:00:00+00:00,-0.00540386
2019-11-28 00:00:00+00:00,-0.00130769
2019-11-29 00:00:00+00:00,-0.01363877
2019-12-02 00:00:00+00:00,-0.04555668
2019-12-03 00:00:00+00:00,-0.00844015
2019-12-04 00:00:00+00:00,0.00872862
2019-12-05 00:00:00+00:00,-0.00650624
2019-12-06 00:00:00+00:00,0.01487339
2019-12-09 00:00:00+00:00,-0.00898891
2019-12-10 00:00:00+00:00,-0.00842522
2019-12-11 00:00:00+00:00,-0.01042972
2019-12-12 00:00:00+00:00,0.00813964
2019-12-13 00:00:00+00:00,0.00287863
2019-12-16 00:00:00+00:00,0.00772600
2019-12-17 00:00:00+00:00,0.00734470
2019-12-18 00:00:00+00:00,0.00218884
2019-12-19 00:00:00+00:00,0.00409245
2019-12-20 00:00:00+00:00,0.00439213
2019-12-23 00:00:00+00:00,0.00405722
2019-12-27 00:00:00+00:00,0.00215574
2019-12-30 00:00:00+00:00,-0.00599892
2020-01-02 00:00:00+00:00,0.00784137
2020-01-03 00:00:00+00:00,0.00965740
2020-01-06 00:00:00+00:00,0.01080326
2020-01-07 00:00:00+00:00,-0.00372181
2020-01-08 00:00:00+00:00,-0.00219674
2020-01-09 00:00:00+00:00,-0.00929350
2020-01-10 00:00:00+00:00,0.00244716
2020-01-13 00:00:00+00:00,-0.00066437
