Date,US-DISCRETE
2013-11-04 00:00:00+00:00,0.00156796
2013-11-05 00:00:00+00:00,0.00172219
2013-11-06 00:00:00+00:00,-0.00344267
2013-11-07 00:00:00+00:00,-0.01977867
2013-11-08 00:00:00+00:00,0.01328894
2013-11-11 00:00:00+00:00,0.00379098
2013-11-12 00:00:00+00:00,-0.00299330
2013-11-13 00:00:00+00:00,0.01420916
2013-11-14 00:00:00+00:00,0.00933931
2013-11-15 00:00:00+00:00,0.00246581
2013-11-18 00:00:00+00:00,-0.00631106
2013-11-19 00:00:00+00:00,-0.00495756
2013-11-20 00:00:00+00:00,-0.00420393
2013-11-21 00:00:00+00:00,0.00999945
2013-11-22 00:00:00+00:00,0.00494915
2013-11-25 00:00:00+00:00,0.00092167
2013-11-26 00:00:00+00:00,0.00553564
2013-11-27 00:00:00+00:00,0.00122204
2013-11-29 00:00:00+00:00,0.00626263
2013-12-02 00:00:00+00:00,-0.00713804
2013-12-03 00:00:00+00:00,-0.00902455
2013-12-04 00:00:00+00:00,-0.00031019
2013-12-05 00:00:00+00:00,-0.00185383
2013-12-06 00:00:00+00:00,0.01020555
2013-12-09 00:00:00+00:00,-0.00168599
2013-12-10 00:00:00+00:00,0.00076478
2013-12-11 00:00:00+00:00,-0.01057513
2013-12-12 00:00:00+00:00,0.06457917
2013-12-13 00:00:00+00:00,0.00088569
2013-12-16 00:00:00+00:00,0.00650562
2013-12-17 00:00:00+00:00,-0.00415823
2013-12-18 00:00:00+00:00,0.00757261
2013-12-19 00:00:00+00:00,0.00552119
2013-12-20 00:00:00+00:00,0.00747452
2013-12-23 00:00:00+00:00,0.00181524
2013-12-24 00:00:00+00:00,0.00226553
2013-12-26 00:00:00+00:00,0.00542789
2013-12-27 00:00:00+00:00,-0.00165200
2013-12-30 00:00:00+00:00,0.00345408
2013-12-31 00:00:00+00:00,0.00449032
2014-01-02 00:00:00+00:00,-0.00507047
2014-01-03 00:00:00+00:00,-0.00254910
2014-01-06 00:00:00+00:00,-0.00570983
2014-01-07 00:00:00+00:00,0.00543748
2014-01-08 00:00:00+00:00,-0.00180435
2014-01-09 00:00:00+00:00,-0.00045280
2014-01-10 00:00:00+00:00,0.00301092
2014-01-13 00:00:00+00:00,-0.02012118
2014-01-14 00:00:00+00:00,0.00827361
2014-01-15 00:00:00+00:00,0.00243041
2014-01-16 00:00:00+00:00,-0.00500402
2014-01-17 00:00:00+00:00,-0.00457207
2014-01-21 00:00:00+00:00,-0.00168475
2014-01-22 00:00:00+00:00,0.00229892
2014-01-23 00:00:00+00:00,-0.00703799
2014-01-24 00:00:00+00:00,-0.01756405
2014-01-27 00:00:00+00:00,-0.00266731
2014-01-28 00:00:00+00:00,0.00440111
2014-01-29 00:00:00+00:00,-0.01675135
2014-01-30 00:00:00+00:00,0.01719415
2014-01-31 00:00:00+00:00,-0.01048734
2014-02-03 00:00:00+00:00,-0.03005526
2014-02-04 00:00:00+00:00,0.01222937
2014-02-05 00:00:00+00:00,0.00209272
2014-02-06 00:00:00+00:00,0.02057688
2014-02-07 00:00:00+00:00,0.01260000
2014-02-10 00:00:00+00:00,-0.00093532
2014-02-11 00:00:00+00:00,0.00684955
2014-02-12 00:00:00+00:00,0.00108118
2014-02-13 00:00:00+00:00,0.00417026
2014-02-14 00:00:00+00:00,0.00630713
2014-02-18 00:00:00+00:00,0.00076293
2014-02-19 00:00:00+00:00,0.00183163
2014-02-20 00:00:00+00:00,0.00412097
2014-02-21 00:00:00+00:00,0.00506878
2014-02-24 00:00:00+00:00,0.00596014
2014-02-25 00:00:00+00:00,0.00167021
2014-02-26 00:00:00+00:00,0.00864551
2014-02-27 00:00:00+00:00,0.00405949
2014-02-28 00:00:00+00:00,0.00314419
2014-03-03 00:00:00+00:00,-0.00970725
2014-03-04 00:00:00+00:00,0.01447386
2014-03-05 00:00:00+00:00,0.00207931
2014-03-06 00:00:00+00:00,0.00415159
2014-03-07 00:00:00+00:00,-0.00369424
2014-03-10 00:00:00+00:00,-0.00163239
2014-03-11 00:00:00+00:00,-0.00519891
2014-03-12 00:00:00+00:00,-0.00388244
2014-03-13 00:00:00+00:00,-0.01228973
2014-03-17 00:00:00+00:00,0.02260518
2014-03-18 00:00:00+00:00,0.00402478
2014-03-19 00:00:00+00:00,-0.00660624
2014-03-20 00:00:00+00:00,0.00226486
2014-03-21 00:00:00+00:00,-0.00618269
2014-03-24 00:00:00+00:00,-0.01107537
2014-03-25 00:00:00+00:00,-0.00598392
2014-03-26 00:00:00+00:00,-0.00787178
2014-03-27 00:00:00+00:00,-0.00560075
2014-03-28 00:00:00+00:00,0.00875845
2014-03-31 00:00:00+00:00,0.00682150
2014-04-01 00:00:00+00:00,0.01154977
2014-04-02 00:00:00+00:00,0.01781308
2014-04-03 00:00:00+00:00,-0.01316436
2014-04-04 00:00:00+00:00,-0.01819079
2014-04-07 00:00:00+00:00,-0.01852794
2014-04-08 00:00:00+00:00,0.00770719
2014-04-09 00:00:00+00:00,0.01279951
2014-04-10 00:00:00+00:00,-0.02142509
2014-04-11 00:00:00+00:00,-0.01669660
2014-04-14 00:00:00+00:00,-0.05542306
2014-04-15 00:00:00+00:00,-0.00307768
2014-04-16 00:00:00+00:00,0.01121877
2014-04-17 00:00:00+00:00,0.00580308
2014-04-21 00:00:00+00:00,-0.00015680
2014-04-22 00:00:00+00:00,0.00889012
2014-04-23 00:00:00+00:00,-0.00572103
2014-04-24 00:00:00+00:00,0.00466448
2014-04-25 00:00:00+00:00,-0.01516835
2014-04-28 00:00:00+00:00,-0.00235801
2014-04-29 00:00:00+00:00,0.00409521
2014-04-30 00:00:00+00:00,0.00109751
2014-05-01 00:00:00+00:00,0.00564097
2014-05-02 00:00:00+00:00,0.00498612
2014-05-05 00:00:00+00:00,-0.00046596
2014-05-06 00:00:00+00:00,-0.01318717
2014-05-07 00:00:00+00:00,-0.00361663
2014-05-08 00:00:00+00:00,0.00015686
2014-05-09 00:00:00+00:00,0.00993770
2014-05-12 00:00:00+00:00,0.01218285
2014-05-14 00:00:00+00:00,-0.01034021
2014-05-15 00:00:00+00:00,-0.01076010
2014-05-16 00:00:00+00:00,0.00725038
2014-05-19 00:00:00+00:00,0.00500712
2014-05-20 00:00:00+00:00,-0.00981087
2014-05-21 00:00:00+00:00,0.00959172
2014-05-22 00:00:00+00:00,0.04158780
2014-05-23 00:00:00+00:00,0.00986474
2014-05-27 00:00:00+00:00,0.00505804
2014-05-28 00:00:00+00:00,-0.00106864
2014-05-29 00:00:00+00:00,0.00381639
2014-05-30 00:00:00+00:00,0.00106381
2014-06-02 00:00:00+00:00,0.00349392
2014-06-03 00:00:00+00:00,-0.00136394
2014-06-04 00:00:00+00:00,0.00439628
2014-06-05 00:00:00+00:00,0.00694346
2014-06-06 00:00:00+00:00,0.00539638
2014-06-09 00:00:00+00:00,0.03936674
2014-06-10 00:00:00+00:00,-0.00257676
2014-06-11 00:00:00+00:00,-0.00283899
2014-06-12 00:00:00+00:00,-0.02112156
2014-06-13 00:00:00+00:00,-0.00639127
2014-06-16 00:00:00+00:00,0.00030305
2014-06-17 00:00:00+00:00,0.00471227
2014-06-18 00:00:00+00:00,0.00620390
2014-06-19 00:00:00+00:00,-0.00180535
2014-06-20 00:00:00+00:00,-0.00195921
2014-06-23 00:00:00+00:00,0.00060316
2014-06-24 00:00:00+00:00,-0.00045347
2014-06-25 00:00:00+00:00,-0.00045353
2014-06-26 00:00:00+00:00,0.00679469
2014-06-27 00:00:00+00:00,0.00194913
2014-06-30 00:00:00+00:00,0.00179514
2014-07-01 00:00:00+00:00,0.01060856
2014-07-02 00:00:00+00:00,0.00177380
2014-07-03 00:00:00+00:00,0.00797020
2014-07-07 00:00:00+00:00,-0.00702976
2014-07-08 00:00:00+00:00,-0.00884917
2014-07-09 00:00:00+00:00,0.01190229
2014-07-10 00:00:00+00:00,-0.00926391
2014-07-11 00:00:00+00:00,0.00088991
2014-07-14 00:00:00+00:00,0.00489254
2014-07-15 00:00:00+00:00,-0.00324698
2014-07-16 00:00:00+00:00,0.00177576
2014-07-17 00:00:00+00:00,-0.00251261
2014-07-18 00:00:00+00:00,0.00074032
2014-07-21 00:00:00+00:00,-0.00162920
2014-07-22 00:00:00+00:00,0.00400278
2014-07-23 00:00:00+00:00,-0.00147759
2014-07-24 00:00:00+00:00,0.00236581
2014-07-25 00:00:00+00:00,-0.01106769
2014-07-28 00:00:00+00:00,0.00149132
2014-07-29 00:00:00+00:00,0.00223382
2014-07-30 00:00:00+00:00,0.00059363
2014-07-31 00:00:00+00:00,-0.01708583
2014-08-01 00:00:00+00:00,-0.00483745
2014-08-04 00:00:00+00:00,0.01002375
2014-08-05 00:00:00+00:00,-0.00872264
2014-08-06 00:00:00+00:00,-0.00106259
2014-08-07 00:00:00+00:00,-0.00637883
2014-08-08 00:00:00+00:00,0.01528281
2014-08-11 00:00:00+00:00,0.00677321
2014-08-12 00:00:00+00:00,-0.00269222
2014-08-13 00:00:00+00:00,0.01049378
2014-08-14 00:00:00+00:00,0.00653012
2014-08-15 00:00:00+00:00,-0.00089138
2014-08-18 00:00:00+00:00,0.00861607
2014-08-19 00:00:00+00:00,0.00751132
2014-08-20 00:00:00+00:00,0.00555472
2014-08-21 00:00:00+00:00,-0.00101829
2014-08-22 00:00:00+00:00,0.00116367
2014-08-25 00:00:00+00:00,0.00319758
2014-08-26 00:00:00+00:00,0.00115842
2014-08-27 00:00:00+00:00,-0.00072453
2014-08-28 00:00:00+00:00,-0.00072500
2014-08-29 00:00:00+00:00,-0.00043554
2014-09-02 00:00:00+00:00,0.00231949
2014-09-03 00:00:00+00:00,-0.00246019
2014-09-04 00:00:00+00:00,0.00362504
2014-09-05 00:00:00+00:00,0.00014373
2014-09-08 00:00:00+00:00,-0.00115660
2014-09-09 00:00:00+00:00,-0.00998175
2014-09-10 00:00:00+00:00,0.02264702
2014-09-12 00:00:00+00:00,-0.00326309
2014-09-15 00:00:00+00:00,-0.00205592
2014-09-16 00:00:00+00:00,0.00500165
2014-09-17 00:00:00+00:00,0.00292733
2014-09-18 00:00:00+00:00,0.00189712
2014-09-19 00:00:00+00:00,0.00203913
2014-09-22 00:00:00+00:00,-0.01570238
2014-09-23 00:00:00+00:00,-0.00723817
2014-09-24 00:00:00+00:00,0.00996825
2014-09-25 00:00:00+00:00,-0.01502679
2014-09-26 00:00:00+00:00,0.01121711
2014-09-29 00:00:00+00:00,-0.00606455
2014-09-30 00:00:00+00:00,-0.00386969
2014-10-01 00:00:00+00:00,-0.01374415
2014-10-02 00:00:00+00:00,0.00302897
2014-10-03 00:00:00+00:00,0.01359064
2014-10-06 00:00:00+00:00,-0.00595989
2014-10-07 00:00:00+00:00,-0.01333974
2014-10-08 00:00:00+00:00,0.01397511
2014-10-09 00:00:00+00:00,-0.02277181
2014-10-10 00:00:00+00:00,-0.00827868
2014-10-13 00:00:00+00:00,-0.02102362
2014-10-14 00:00:00+00:00,0.00710536
2014-10-15 00:00:00+00:00,-0.00783987
2014-10-16 00:00:00+00:00,0.00205367
2014-10-17 00:00:00+00:00,0.01088079
2014-10-20 00:00:00+00:00,0.01263581
2014-10-21 00:00:00+00:00,0.01756214
2014-10-22 00:00:00+00:00,-0.00287716
2014-10-23 00:00:00+00:00,0.01078030
2014-10-24 00:00:00+00:00,-0.00075137
2014-10-27 00:00:00+00:00,-0.00000028
2014-10-28 00:00:00+00:00,0.01052260
2014-10-29 00:00:00+00:00,-0.00119068
2014-10-30 00:00:00+00:00,0.00819156
2014-10-31 00:00:00+00:00,0.00620453
2014-11-03 00:00:00+00:00,0.00322985
2014-11-04 00:00:00+00:00,-0.01551373
2014-11-05 00:00:00+00:00,0.00312105
2014-11-06 00:00:00+00:00,0.01141015
2014-11-07 00:00:00+00:00,-0.00219844
2014-11-10 00:00:00+00:00,-0.00146898
2014-11-12 00:00:00+00:00,0.01073479
2014-11-13 00:00:00+00:00,0.00509211
2014-11-14 00:00:00+00:00,0.00390815
2014-11-17 00:00:00+00:00,0.01326563
2014-11-18 00:00:00+00:00,-0.00234961
2014-11-19 00:00:00+00:00,0.00678981
2014-11-20 00:00:00+00:00,0.00516551
2014-11-21 00:00:00+00:00,0.00157010
2014-11-24 00:00:00+00:00,0.00969177
2014-11-25 00:00:00+00:00,0.00338714
2014-11-26 00:00:00+00:00,0.00028087
2014-11-28 00:00:00+00:00,0.01350175
2014-12-01 00:00:00+00:00,-0.01207369
2014-12-02 00:00:00+00:00,0.00294916
2014-12-03 00:00:00+00:00,0.00210006
2014-12-04 00:00:00+00:00,-0.00125842
2014-12-05 00:00:00+00:00,0.00307815
2014-12-08 00:00:00+00:00,-0.00906844
2014-12-09 00:00:00+00:00,-0.00169048
2014-12-10 00:00:00+00:00,-0.01269298
2014-12-11 00:00:00+00:00,0.00814086
2014-12-12 00:00:00+00:00,-0.00028392
2014-12-15 00:00:00+00:00,-0.01148009
2014-12-16 00:00:00+00:00,-0.01003681
2014-12-17 00:00:00+00:00,0.00709561
2014-12-18 00:00:00+00:00,0.01572873
2014-12-19 00:00:00+00:00,0.00719841
2014-12-22 00:00:00+00:00,0.01247308
2014-12-23 00:00:00+00:00,0.00124507
2014-12-24 00:00:00+00:00,-0.00013903
2014-12-26 00:00:00+00:00,0.00511601
2014-12-29 00:00:00+00:00,0.00357647
2014-12-30 00:00:00+00:00,-0.00191996
2014-12-31 00:00:00+00:00,-0.00151192
2015-01-02 00:00:00+00:00,-0.00962917
2015-01-05 00:00:00+00:00,-0.02041689
2015-01-06 00:00:00+00:00,-0.00992569
2015-01-07 00:00:00+00:00,0.01675428
2015-01-08 00:00:00+00:00,0.01323880
2015-01-09 00:00:00+00:00,-0.01139894
2015-01-12 00:00:00+00:00,-0.00351569
2015-01-13 00:00:00+00:00,-0.00310511
2015-01-14 00:00:00+00:00,-0.01075809
2015-01-15 00:00:00+00:00,-0.01044576
2015-01-16 00:00:00+00:00,0.01156669
2015-01-20 00:00:00+00:00,-0.00743324
2015-01-21 00:00:00+00:00,0.00532765
2015-01-22 00:00:00+00:00,0.02091335
2015-01-23 00:00:00+00:00,-0.00084237
2015-01-26 00:00:00+00:00,0.00477433
2015-01-27 00:00:00+00:00,-0.00880573
2015-01-28 00:00:00+00:00,-0.01142188
2015-01-29 00:00:00+00:00,0.01212339
2015-01-30 00:00:00+00:00,-0.01155617
2015-02-02 00:00:00+00:00,0.00798375
2015-02-03 00:00:00+00:00,0.02248875
2015-02-04 00:00:00+00:00,0.00580952
2015-02-05 00:00:00+00:00,0.00756388
2015-02-06 00:00:00+00:00,-0.00232114
2015-02-09 00:00:00+00:00,-0.00218936
2015-02-10 00:00:00+00:00,0.01151762
2015-02-11 00:00:00+00:00,-0.00054250
2015-02-12 00:00:00+00:00,0.08503965
2015-02-13 00:00:00+00:00,0.00545123
2015-02-17 00:00:00+00:00,-0.00239940
2015-02-18 00:00:00+00:00,0.00013304
2015-02-19 00:00:00+00:00,0.00307185
2015-02-20 00:00:00+00:00,0.00572604
2015-02-23 00:00:00+00:00,0.00066152
2015-02-24 00:00:00+00:00,0.02474463
2015-02-25 00:00:00+00:00,0.01009336
2015-02-26 00:00:00+00:00,-0.00226346
2015-02-27 00:00:00+00:00,-0.00030588
2015-03-02 00:00:00+00:00,0.02135052
2015-03-03 00:00:00+00:00,-0.00977351
2015-03-04 00:00:00+00:00,-0.00511626
2015-03-05 00:00:00+00:00,0.00231120
2015-03-06 00:00:00+00:00,-0.02590543
2015-03-09 00:00:00+00:00,0.00247161
2015-03-10 00:00:00+00:00,-0.02086126
2015-03-11 00:00:00+00:00,-0.00458592
2015-03-12 00:00:00+00:00,0.01200617
2015-03-13 00:00:00+00:00,-0.00502790
2015-03-16 00:00:00+00:00,0.01156661
2015-03-17 00:00:00+00:00,-0.00473333
2015-03-18 00:00:00+00:00,0.00845086
2015-03-19 00:00:00+00:00,-0.00235767
2015-03-20 00:00:00+00:00,0.01181390
2015-03-23 00:00:00+00:00,0.00129721
2015-03-24 00:00:00+00:00,-0.00816329
2015-03-25 00:00:00+00:00,-0.01646047
2015-03-26 00:00:00+00:00,-0.00557943
2015-03-27 00:00:00+00:00,0.00427302
2015-03-30 00:00:00+00:00,0.01077193
2015-03-31 00:00:00+00:00,-0.00434311
2015-04-01 00:00:00+00:00,-0.00608008
2015-04-02 00:00:00+00:00,0.01090239
2015-04-06 00:00:00+00:00,0.00512928
2015-04-07 00:00:00+00:00,0.00013016
2015-04-08 00:00:00+00:00,0.01910181
2015-04-09 00:00:00+00:00,0.00217737
2015-04-10 00:00:00+00:00,0.00286739
2015-04-13 00:00:00+00:00,-0.00506990
2015-04-14 00:00:00+00:00,-0.00196018
2015-04-15 00:00:00+00:00,0.00104670
2015-04-16 00:00:00+00:00,0.00169951
2015-04-17 00:00:00+00:00,-0.01449136
2015-04-20 00:00:00+00:00,0.01086187
2015-04-21 00:00:00+00:00,0.00078557
2015-04-22 00:00:00+00:00,0.00104684
2015-04-23 00:00:00+00:00,0.00536229
2015-04-24 00:00:00+00:00,0.03720996
2015-04-27 00:00:00+00:00,-0.00672301
2015-04-28 00:00:00+00:00,-0.00569040
2015-04-29 00:00:00+00:00,-0.00325162
2015-04-30 00:00:00+00:00,-0.01396152
2015-05-01 00:00:00+00:00,0.01389418
2015-05-04 00:00:00+00:00,0.00234903
2015-05-05 00:00:00+00:00,-0.01093786
2015-05-06 00:00:00+00:00,-0.00579294
2015-05-07 00:00:00+00:00,-0.02396744
2015-05-08 00:00:00+00:00,0.01035151
2015-05-11 00:00:00+00:00,-0.00325599
2015-05-12 00:00:00+00:00,-0.00169910
2015-05-13 00:00:00+00:00,-0.00680595
2015-05-14 00:00:00+00:00,0.00368905
2015-05-15 00:00:00+00:00,0.01746053
2015-05-18 00:00:00+00:00,0.00621153
2015-05-19 00:00:00+00:00,-0.00129556
2015-05-20 00:00:00+00:00,-0.00129732
2015-05-21 00:00:00+00:00,0.00324541
2015-05-22 00:00:00+00:00,-0.00142414
2015-05-26 00:00:00+00:00,-0.00635086
2015-05-27 00:00:00+00:00,0.00717310
2015-05-28 00:00:00+00:00,-0.00233122
2015-05-29 00:00:00+00:00,-0.00713923
2015-06-01 00:00:00+00:00,0.00313739
2015-06-02 00:00:00+00:00,0.00273645
2015-06-03 00:00:00+00:00,0.02248464
2015-06-04 00:00:00+00:00,-0.01011177
2015-06-05 00:00:00+00:00,-0.01057255
2015-06-08 00:00:00+00:00,-0.00486175
2015-06-09 00:00:00+00:00,-0.00444960
2015-06-10 00:00:00+00:00,0.01590381
2015-06-11 00:00:00+00:00,0.01035300
2015-06-12 00:00:00+00:00,-0.00909071
2015-06-15 00:00:00+00:00,-0.00547830
2015-06-16 00:00:00+00:00,0.00537669
2015-06-17 00:00:00+00:00,0.00652195
2015-06-18 00:00:00+00:00,0.01114539
2015-06-19 00:00:00+00:00,-0.00064108
2015-06-22 00:00:00+00:00,0.01449253
2015-06-23 00:00:00+00:00,0.00276742
2015-06-24 00:00:00+00:00,-0.00471425
2015-06-25 00:00:00+00:00,-0.00320034
2015-06-26 00:00:00+00:00,0.00410927
2015-06-29 00:00:00+00:00,-0.01880050
2015-06-30 00:00:00+00:00,-0.00117365
2015-07-01 00:00:00+00:00,0.01135289
2015-07-02 00:00:00+00:00,-0.00167764
2015-07-06 00:00:00+00:00,-0.00193901
2015-07-07 00:00:00+00:00,0.00867609
2015-07-08 00:00:00+00:00,-0.01925834
2015-07-09 00:00:00+00:00,0.00746121
2015-07-10 00:00:00+00:00,0.01299335
2015-07-13 00:00:00+00:00,0.01449470
2015-07-14 00:00:00+00:00,-0.00037973
2015-07-15 00:00:00+00:00,-0.00025353
2015-07-16 00:00:00+00:00,0.00594586
2015-07-17 00:00:00+00:00,-0.00125826
2015-07-20 00:00:00+00:00,-0.00025264
2015-07-21 00:00:00+00:00,-0.00277213
2015-07-22 00:00:00+00:00,0.00151473
2015-07-23 00:00:00+00:00,0.00390870
2015-07-24 00:00:00+00:00,-0.00603121
2015-07-27 00:00:00+00:00,-0.00101204
2015-07-28 00:00:00+00:00,0.00075764
2015-07-29 00:00:00+00:00,0.01049157
2015-07-30 00:00:00+00:00,0.00337604
2015-07-31 00:00:00+00:00,0.00249199
2015-08-03 00:00:00+00:00,-0.00385764
2015-08-04 00:00:00+00:00,0.03183693
2015-08-05 00:00:00+00:00,-0.01259028
2015-08-06 00:00:00+00:00,-0.01248423
2015-08-07 00:00:00+00:00,-0.00127426
2015-08-10 00:00:00+00:00,0.00968065
2015-08-11 00:00:00+00:00,-0.00605967
2015-08-12 00:00:00+00:00,-0.00952422
2015-08-13 00:00:00+00:00,0.00602154
2015-08-14 00:00:00+00:00,0.00178111
2015-08-17 00:00:00+00:00,0.00801024
2015-08-18 00:00:00+00:00,0.00201612
2015-08-19 00:00:00+00:00,-0.00176420
2015-08-20 00:00:00+00:00,-0.02636282
2015-08-21 00:00:00+00:00,-0.03472038
2015-08-24 00:00:00+00:00,-0.04697420
2015-08-25 00:00:00+00:00,0.00718039
2015-08-26 00:00:00+00:00,0.03523312
2015-08-27 00:00:00+00:00,-0.03835925
2015-08-28 00:00:00+00:00,-0.00162940
2015-08-31 00:00:00+00:00,-0.00396853
2015-09-01 00:00:00+00:00,-0.02510107
2015-09-02 00:00:00+00:00,0.01852523
2015-09-03 00:00:00+00:00,-0.00173922
2015-09-04 00:00:00+00:00,-0.00669982
2015-09-08 00:00:00+00:00,0.02077065
2015-09-09 00:00:00+00:00,-0.01070424
2015-09-10 00:00:00+00:00,0.00360556
2015-09-11 00:00:00+00:00,0.00771806
2015-09-14 00:00:00+00:00,-0.01122643
2015-09-15 00:00:00+00:00,0.01114925
2015-09-16 00:00:00+00:00,0.01225442
2015-09-17 00:00:00+00:00,0.00012983
2015-09-18 00:00:00+00:00,-0.01510002
2015-09-21 00:00:00+00:00,0.00581571
2015-09-22 00:00:00+00:00,-0.00893583
2015-09-23 00:00:00+00:00,-0.00384541
2015-09-24 00:00:00+00:00,-0.00372701
2015-09-25 00:00:00+00:00,0.00093556
2015-09-28 00:00:00+00:00,-0.02963152
2015-09-29 00:00:00+00:00,-0.00096314
2015-09-30 00:00:00+00:00,0.02189156
2015-10-01 00:00:00+00:00,0.01024010
2015-10-02 00:00:00+00:00,0.01373691
2015-10-05 00:00:00+00:00,0.01539263
2015-10-06 00:00:00+00:00,-0.00751504
2015-10-07 00:00:00+00:00,0.00248028
2015-10-08 00:00:00+00:00,0.04141150
2015-10-09 00:00:00+00:00,-0.00030036
2015-10-12 00:00:00+00:00,0.00668702
2015-10-13 00:00:00+00:00,-0.00574873
2015-10-14 00:00:00+00:00,-0.01361957
2015-10-15 00:00:00+00:00,0.01719408
2015-10-16 00:00:00+00:00,0.00550633
2015-10-19 00:00:00+00:00,0.00420267
2015-10-20 00:00:00+00:00,-0.00088832
2015-10-21 00:00:00+00:00,-0.00520451
2015-10-22 00:00:00+00:00,0.01582224
2015-10-23 00:00:00+00:00,0.00276325
2015-10-26 00:00:00+00:00,0.00789127
2015-10-27 00:00:00+00:00,0.02125224
2015-10-28 00:00:00+00:00,0.01121417
2015-10-29 00:00:00+00:00,0.00210114
2015-10-30 00:00:00+00:00,0.00370105
2015-11-02 00:00:00+00:00,0.00307287
2015-11-03 00:00:00+00:00,0.00343114
2015-11-04 00:00:00+00:00,-0.00611132
2015-11-05 00:00:00+00:00,0.00442453
2015-11-06 00:00:00+00:00,-0.00147112
2015-11-09 00:00:00+00:00,-0.01189264
2015-11-10 00:00:00+00:00,0.00669525
2015-11-11 00:00:00+00:00,-0.00370052
2015-11-12 00:00:00+00:00,-0.01026967
2015-11-13 00:00:00+00:00,-0.02537213
2015-11-16 00:00:00+00:00,0.01153691
2015-11-17 00:00:00+00:00,0.00291137
2015-11-18 00:00:00+00:00,0.01630060
2015-11-19 00:00:00+00:00,0.00223578
2015-11-20 00:00:00+00:00,0.01116475
2015-11-23 00:00:00+00:00,0.00380090
2015-11-24 00:00:00+00:00,-0.00232732
2015-11-25 00:00:00+00:00,0.00538627
2015-11-27 00:00:00+00:00,-0.00390487
2015-11-30 00:00:00+00:00,-0.00734627
2015-12-01 00:00:00+00:00,0.00874539
2015-12-02 00:00:00+00:00,-0.00868126
2015-12-03 00:00:00+00:00,-0.01541323
2015-12-04 00:00:00+00:00,0.01902240
2015-12-07 00:00:00+00:00,-0.00369242
2015-12-08 00:00:00+00:00,0.00665061
2015-12-09 00:00:00+00:00,-0.02481800
2015-12-10 00:00:00+00:00,0.00708593
2015-12-11 00:00:00+00:00,-0.03673508
2015-12-14 00:00:00+00:00,-0.00400404
2015-12-15 00:00:00+00:00,0.01357020
2015-12-16 00:00:00+00:00,0.01389368
2015-12-17 00:00:00+00:00,-0.01533720
2015-12-18 00:00:00+00:00,-0.01443560
2015-12-21 00:00:00+00:00,0.00384840
2015-12-22 00:00:00+00:00,0.00843836
2015-12-23 00:00:00+00:00,0.00151696
2015-12-24 00:00:00+00:00,-0.00203244
2015-12-28 00:00:00+00:00,0.00342163
2015-12-29 00:00:00+00:00,0.01163184
2015-12-30 00:00:00+00:00,-0.00775899
2015-12-31 00:00:00+00:00,-0.01210324
2016-01-04 00:00:00+00:00,-0.01378193
2016-01-05 00:00:00+00:00,-0.00401591
2016-01-06 00:00:00+00:00,-0.00974634
2016-01-07 00:00:00+00:00,-0.02164498
2016-01-08 00:00:00+00:00,-0.01113164
2016-01-11 00:00:00+00:00,0.00772141
2016-01-12 00:00:00+00:00,0.01210045
2016-01-13 00:00:00+00:00,-0.03283450
2016-01-14 00:00:00+00:00,0.00631437
2016-01-15 00:00:00+00:00,-0.02076310
2016-01-19 00:00:00+00:00,0.00585015
2016-01-20 00:00:00+00:00,-0.01095972
2016-01-21 00:00:00+00:00,0.01162651
2016-01-22 00:00:00+00:00,0.01925175
2016-01-25 00:00:00+00:00,-0.01129136
2016-01-26 00:00:00+00:00,0.01319075
2016-01-27 00:00:00+00:00,-0.01466474
2016-01-28 00:00:00+00:00,-0.00441636
2016-01-29 00:00:00+00:00,0.02779593
2016-02-01 00:00:00+00:00,0.00483661
2016-02-02 00:00:00+00:00,-0.01541277
2016-02-03 00:00:00+00:00,-0.00300240
2016-02-04 00:00:00+00:00,-0.00696694
2016-02-05 00:00:00+00:00,-0.03490781
2016-02-08 00:00:00+00:00,-0.01595297
2016-02-09 00:00:00+00:00,-0.08595895
2016-02-10 00:00:00+00:00,-0.00324241
2016-02-11 00:00:00+00:00,0.00042852
2016-02-12 00:00:00+00:00,0.01729852
2016-02-16 00:00:00+00:00,0.02415214
2016-02-17 00:00:00+00:00,0.02176693
2016-02-18 00:00:00+00:00,-0.00711216
2016-02-19 00:00:00+00:00,0.00191806
2016-02-22 00:00:00+00:00,0.01839298
2016-02-23 00:00:00+00:00,-0.00243638
2016-02-24 00:00:00+00:00,0.00512733
2016-02-25 00:00:00+00:00,0.08605867
2016-02-26 00:00:00+00:00,0.00819285
2016-02-29 00:00:00+00:00,-0.00590381
2016-03-01 00:00:00+00:00,0.04480675
2016-03-02 00:00:00+00:00,-0.00161634
2016-03-03 00:00:00+00:00,0.00547671
2016-03-04 00:00:00+00:00,-0.00026741
2016-03-07 00:00:00+00:00,-0.00338517
2016-03-08 00:00:00+00:00,-0.01388270
2016-03-09 00:00:00+00:00,0.00205188
2016-03-10 00:00:00+00:00,0.00453836
2016-03-11 00:00:00+00:00,0.02103797
2016-03-14 00:00:00+00:00,0.00513007
2016-03-15 00:00:00+00:00,0.00063483
2016-03-16 00:00:00+00:00,0.00656003
2016-03-17 00:00:00+00:00,0.00370284
2016-03-18 00:00:00+00:00,0.00075675
2016-03-21 00:00:00+00:00,0.00024639
2016-03-22 00:00:00+00:00,-0.00230099
2016-03-23 00:00:00+00:00,-0.00562513
