Date,MILKDRY
2016-06-29 00:00:00+00:00,-0.00100142
2016-06-30 00:00:00+00:00,-0.01509239
2016-07-01 00:00:00+00:00,-0.03954174
2016-07-06 00:00:00+00:00,-0.00009253
2016-07-07 00:00:00+00:00,-0.00234434
2016-07-08 00:00:00+00:00,-0.00943877
2016-07-11 00:00:00+00:00,-0.03841079
2016-07-12 00:00:00+00:00,-0.00009358
2016-07-13 00:00:00+00:00,0.03430973
2016-07-15 00:00:00+00:00,0.00061374
2016-07-18 00:00:00+00:00,0.03221793
2016-07-19 00:00:00+00:00,-0.01213107
2016-07-20 00:00:00+00:00,-0.03435329
2016-07-21 00:00:00+00:00,0.00086305
2016-07-22 00:00:00+00:00,0.00834897
2016-07-25 00:00:00+00:00,-0.00472330
2016-07-26 00:00:00+00:00,-0.01745081
2016-07-27 00:00:00+00:00,-0.00009367
2016-07-28 00:00:00+00:00,0.01859804
2016-08-01 00:00:00+00:00,0.00851260
2016-08-02 00:00:00+00:00,0.00409887
2016-08-03 00:00:00+00:00,-0.04175950
2016-08-04 00:00:00+00:00,-0.02179045
2016-08-05 00:00:00+00:00,0.00745470
2016-08-08 00:00:00+00:00,0.01405847
2016-08-09 00:00:00+00:00,-0.00009353
2016-08-11 00:00:00+00:00,0.02546353
2016-08-12 00:00:00+00:00,-0.00499022
2016-08-15 00:00:00+00:00,-0.01245319
2016-08-16 00:00:00+00:00,0.01716407
2016-08-17 00:00:00+00:00,0.02999057
2016-08-18 00:00:00+00:00,0.00036334
2016-08-22 00:00:00+00:00,-0.01859062
2016-08-23 00:00:00+00:00,-0.02978089
2016-08-24 00:00:00+00:00,-0.01130870
2016-08-25 00:00:00+00:00,-0.00433931
2016-08-26 00:00:00+00:00,0.00770365
2016-08-29 00:00:00+00:00,0.04283058
2016-08-31 00:00:00+00:00,0.01645162
2016-09-01 00:00:00+00:00,0.00666245
2016-09-02 00:00:00+00:00,0.02661298
2016-09-06 00:00:00+00:00,0.00704260
2016-09-07 00:00:00+00:00,-0.00788434
2016-09-08 00:00:00+00:00,-0.00300113
2016-09-09 00:00:00+00:00,-0.01749865
2016-09-12 00:00:00+00:00,0.00057737
2016-09-15 00:00:00+00:00,0.01201446
2016-09-19 00:00:00+00:00,0.02693492
2016-09-20 00:00:00+00:00,-0.02376596
2016-09-21 00:00:00+00:00,-0.00031572
2016-09-22 00:00:00+00:00,0.00672146
2016-09-23 00:00:00+00:00,0.02672092
2016-09-25 00:00:00+00:00,0.00433326
2016-09-27 00:00:00+00:00,0.00142262
2016-09-29 00:00:00+00:00,-0.05803476
2016-09-30 00:00:00+00:00,-0.01345592
2016-10-04 00:00:00+00:00,-0.01608516
2016-10-05 00:00:00+00:00,-0.01054863
2016-10-06 00:00:00+00:00,-0.00992490
2016-10-07 00:00:00+00:00,-0.01059637
2016-10-10 00:00:00+00:00,-0.00422821
2016-10-11 00:00:00+00:00,0.00749010
2016-10-12 00:00:00+00:00,-0.00377057
2016-10-13 00:00:00+00:00,0.01690660
2016-10-14 00:00:00+00:00,0.02127113
2016-10-17 00:00:00+00:00,0.00693749
2016-10-18 00:00:00+00:00,-0.03980586
2016-10-19 00:00:00+00:00,-0.01223640
2016-10-20 00:00:00+00:00,-0.02681002
2016-10-21 00:00:00+00:00,-0.00009422
2016-10-23 00:00:00+00:00,0.02310002
2016-10-24 00:00:00+00:00,-0.01210126
2016-10-25 00:00:00+00:00,-0.00673834
2016-10-26 00:00:00+00:00,-0.02287898
2016-10-27 00:00:00+00:00,0.00948641
2016-10-28 00:00:00+00:00,-0.00819488
2016-10-31 00:00:00+00:00,0.02654815
2016-11-01 00:00:00+00:00,0.03003380
2016-11-02 00:00:00+00:00,0.00918312
2016-11-03 00:00:00+00:00,-0.02724468
2016-11-04 00:00:00+00:00,-0.03662504
2016-11-07 00:00:00+00:00,0.01200513
2016-11-08 00:00:00+00:00,0.00871550
2016-11-09 00:00:00+00:00,-0.00634706
2016-11-10 00:00:00+00:00,0.01124702
2016-11-11 00:00:00+00:00,0.01008935
2016-11-14 00:00:00+00:00,0.01523236
2016-11-15 00:00:00+00:00,0.05184605
2016-11-16 00:00:00+00:00,-0.00009803
2016-11-18 00:00:00+00:00,-0.01151648
2016-11-21 00:00:00+00:00,-0.00765283
2016-11-22 00:00:00+00:00,0.02578056
2016-11-23 00:00:00+00:00,-0.00009894
2016-11-29 00:00:00+00:00,0.04184699
2016-11-30 00:00:00+00:00,0.01955596
2016-12-01 00:00:00+00:00,0.02599248
2016-12-02 00:00:00+00:00,-0.01000753
2016-12-05 00:00:00+00:00,-0.00094737
2016-12-06 00:00:00+00:00,-0.02621368
2016-12-07 00:00:00+00:00,-0.00960432
2016-12-08 00:00:00+00:00,0.00162907
2016-12-09 00:00:00+00:00,-0.01349385
2016-12-12 00:00:00+00:00,0.01277708
2016-12-13 00:00:00+00:00,-0.00226928
2016-12-14 00:00:00+00:00,0.02694149
2016-12-15 00:00:00+00:00,0.01063059
2016-12-16 00:00:00+00:00,0.00118853
2016-12-19 00:00:00+00:00,-0.00626896
2016-12-20 00:00:00+00:00,-0.00052702
2016-12-21 00:00:00+00:00,0.00395273
2016-12-22 00:00:00+00:00,0.01934519
2016-12-23 00:00:00+00:00,-0.00009944
2016-12-27 00:00:00+00:00,-0.03441602
2016-12-28 00:00:00+00:00,0.00852144
2016-12-29 00:00:00+00:00,0.01088460
2017-01-04 00:00:00+00:00,-0.00350414
2017-01-05 00:00:00+00:00,-0.01180171
2017-01-06 00:00:00+00:00,0.00850271
2017-01-09 00:00:00+00:00,0.00203781
2017-01-10 00:00:00+00:00,0.00673816
2017-01-11 00:00:00+00:00,0.00564538
2017-01-12 00:00:00+00:00,-0.00628276
2017-01-13 00:00:00+00:00,-0.00585665
2017-01-17 00:00:00+00:00,-0.01357566
2017-01-18 00:00:00+00:00,-0.02585074
2017-01-19 00:00:00+00:00,-0.01509944
2017-01-20 00:00:00+00:00,0.02163555
2017-01-23 00:00:00+00:00,-0.00871008
2017-01-24 00:00:00+00:00,-0.02400182
2017-01-25 00:00:00+00:00,-0.01132495
2017-01-26 00:00:00+00:00,-0.05563000
2017-01-27 00:00:00+00:00,0.00308541
2017-01-31 00:00:00+00:00,0.02175432
2017-02-01 00:00:00+00:00,0.00840744
2017-02-02 00:00:00+00:00,-0.04942938
2017-02-03 00:00:00+00:00,-0.03220912
2017-02-06 00:00:00+00:00,0.00804009
2017-02-07 00:00:00+00:00,-0.00727269
2017-02-08 00:00:00+00:00,-0.00381583
2017-02-09 00:00:00+00:00,-0.00010008
2017-02-10 00:00:00+00:00,-0.05225375
2017-02-12 00:00:00+00:00,0.00949008
2017-02-13 00:00:00+00:00,-0.08425251
2017-02-14 00:00:00+00:00,-0.01057157
2017-02-15 00:00:00+00:00,-0.01262813
2017-02-16 00:00:00+00:00,-0.07609049
2017-02-17 00:00:00+00:00,0.01226884
2017-02-20 00:00:00+00:00,0.00336467
2017-02-21 00:00:00+00:00,0.02136644
2017-02-22 00:00:00+00:00,0.01974958
2017-02-23 00:00:00+00:00,-0.03513907
2017-02-24 00:00:00+00:00,-0.05078354
2017-02-27 00:00:00+00:00,-0.01833783
2017-02-28 00:00:00+00:00,-0.05947170
2017-03-01 00:00:00+00:00,-0.06285297
2017-03-02 00:00:00+00:00,0.03322986
2017-03-03 00:00:00+00:00,0.00951077
2017-03-06 00:00:00+00:00,-0.01020902
2017-03-07 00:00:00+00:00,0.00976239
2017-03-08 00:00:00+00:00,0.01968041
2017-03-09 00:00:00+00:00,0.02217722
2017-03-10 00:00:00+00:00,-0.00999880
2017-03-13 00:00:00+00:00,0.00294976
2017-03-14 00:00:00+00:00,-0.05664458
2017-03-15 00:00:00+00:00,0.04729045
2017-03-16 00:00:00+00:00,0.00177988
2017-03-17 00:00:00+00:00,0.00535609
2017-03-20 00:00:00+00:00,0.01010966
2017-03-21 00:00:00+00:00,0.03029347
2017-03-22 00:00:00+00:00,0.01515680
2017-03-23 00:00:00+00:00,0.01112666
2017-03-24 00:00:00+00:00,-0.00322163
2017-03-26 00:00:00+00:00,-0.00210469
2017-03-27 00:00:00+00:00,-0.00245042
2017-03-28 00:00:00+00:00,0.00702568
2017-03-29 00:00:00+00:00,0.00093400
2017-03-30 00:00:00+00:00,0.00092960
2017-03-31 00:00:00+00:00,-0.01023604
2017-04-03 00:00:00+00:00,0.00718734
2017-04-04 00:00:00+00:00,0.00300958
2017-04-05 00:00:00+00:00,-0.00604432
2017-04-06 00:00:00+00:00,-0.01364212
2017-04-07 00:00:00+00:00,-0.02700073
2017-04-10 00:00:00+00:00,-0.00408945
2017-04-11 00:00:00+00:00,0.00870389
2017-04-12 00:00:00+00:00,0.00755621
2017-04-13 00:00:00+00:00,0.01337030
2017-04-17 00:00:00+00:00,-0.01249236
2017-04-18 00:00:00+00:00,-0.01962277
2017-04-19 00:00:00+00:00,-0.01024078
2017-04-20 00:00:00+00:00,-0.00358666
2017-04-21 00:00:00+00:00,0.03925062
2017-04-27 00:00:00+00:00,0.00750211
2017-04-28 00:00:00+00:00,0.00300958
2017-05-01 00:00:00+00:00,0.01236009
2017-05-02 00:00:00+00:00,0.02154057
2017-05-03 00:00:00+00:00,-0.00289824
2017-05-04 00:00:00+00:00,0.01184683
2017-05-05 00:00:00+00:00,0.00240279
2017-05-08 00:00:00+00:00,0.00267498
2017-05-09 00:00:00+00:00,-0.01046395
2017-05-10 00:00:00+00:00,0.00828911
2017-05-11 00:00:00+00:00,0.00472628
2017-05-12 00:00:00+00:00,0.00468856
2017-05-15 00:00:00+00:00,0.00316577
2017-05-16 00:00:00+00:00,0.04450111
2017-05-17 00:00:00+00:00,0.01390519
2017-05-18 00:00:00+00:00,0.01979614
2017-05-19 00:00:00+00:00,0.02356111
2017-05-22 00:00:00+00:00,-0.00011011
2017-05-23 00:00:00+00:00,-0.01657279
2017-05-24 00:00:00+00:00,-0.01877112
2017-05-25 00:00:00+00:00,-0.01248052
2017-05-26 00:00:00+00:00,-0.00011097
2017-05-30 00:00:00+00:00,0.01192525
2017-05-31 00:00:00+00:00,0.03130569
2017-06-01 00:00:00+00:00,0.00680591
2017-06-02 00:00:00+00:00,-0.03392169
2017-06-05 00:00:00+00:00,-0.00904923
2017-06-06 00:00:00+00:00,-0.04161716
2017-06-07 00:00:00+00:00,0.00331862
2017-06-08 00:00:00+00:00,-0.01595433
2017-06-09 00:00:00+00:00,-0.00011294
2017-06-11 00:00:00+00:00,-0.00052769
2017-06-12 00:00:00+00:00,-0.02652772
2017-06-13 00:00:00+00:00,-0.00314257
2017-06-14 00:00:00+00:00,0.00948045
2017-06-15 00:00:00+00:00,-0.00112417
2017-06-16 00:00:00+00:00,0.00165370
2017-06-19 00:00:00+00:00,-0.01248682
2017-06-20 00:00:00+00:00,-0.02086229
2017-06-21 00:00:00+00:00,-0.05899664
2017-06-22 00:00:00+00:00,-0.00963542
2017-06-23 00:00:00+00:00,0.01681107
2017-06-26 00:00:00+00:00,0.00655500
2017-06-27 00:00:00+00:00,-0.02617360
2017-06-28 00:00:00+00:00,-0.00974348
2017-06-29 00:00:00+00:00,-0.02279346
2017-06-30 00:00:00+00:00,0.00120520
2017-07-05 00:00:00+00:00,0.04391431
2017-07-06 00:00:00+00:00,0.02591721
2017-07-07 00:00:00+00:00,-0.00113335
2017-07-10 00:00:00+00:00,-0.02590548
2017-07-11 00:00:00+00:00,0.02789385
2017-07-12 00:00:00+00:00,0.01186646
2017-07-13 00:00:00+00:00,-0.00520163
2017-07-14 00:00:00+00:00,0.00064944
2017-07-17 00:00:00+00:00,-0.01181892
2017-07-18 00:00:00+00:00,0.00244413
2017-07-19 00:00:00+00:00,0.01672503
2017-07-20 00:00:00+00:00,-0.02837107
2017-07-21 00:00:00+00:00,0.00142178
2017-07-24 00:00:00+00:00,-0.01284013
2017-07-25 00:00:00+00:00,0.02845387
2017-07-26 00:00:00+00:00,-0.01653050
2017-07-27 00:00:00+00:00,-0.02561942
2017-07-28 00:00:00+00:00,0.00377101
2017-07-31 00:00:00+00:00,0.01713962
2017-08-01 00:00:00+00:00,-0.02383963
2017-08-02 00:00:00+00:00,0.00324683
2017-08-03 00:00:00+00:00,-0.00750437
2017-08-04 00:00:00+00:00,-0.00451906
2017-08-07 00:00:00+00:00,-0.00582272
2017-08-08 00:00:00+00:00,-0.00584353
2017-08-09 00:00:00+00:00,-0.01760769
2017-08-10 00:00:00+00:00,-0.02063492
2017-08-11 00:00:00+00:00,-0.03091793
2017-08-14 00:00:00+00:00,-0.00444376
2017-08-15 00:00:00+00:00,-0.02565720
2017-08-16 00:00:00+00:00,0.02076595
2017-08-17 00:00:00+00:00,-0.04796498
2017-08-18 00:00:00+00:00,0.00545786
2017-08-21 00:00:00+00:00,-0.00372364
2017-08-22 00:00:00+00:00,0.04107798
2017-08-23 00:00:00+00:00,0.00505726
2017-08-24 00:00:00+00:00,0.00051297
2017-08-25 00:00:00+00:00,0.01187640
2017-08-28 00:00:00+00:00,-0.01433040
2017-08-29 00:00:00+00:00,0.02119723
2017-08-30 00:00:00+00:00,0.00068741
2017-08-31 00:00:00+00:00,0.00050559
2017-09-01 00:00:00+00:00,-0.01289604
2017-09-05 00:00:00+00:00,0.00149858
2017-09-06 00:00:00+00:00,-0.03342106
2017-09-07 00:00:00+00:00,-0.05435229
2017-09-08 00:00:00+00:00,-0.01836226
2017-09-11 00:00:00+00:00,-0.00011408
2017-09-12 00:00:00+00:00,0.02307604
2017-09-13 00:00:00+00:00,0.01704493
2017-09-14 00:00:00+00:00,-0.02233653
2017-09-15 00:00:00+00:00,-0.01579130
2017-09-18 00:00:00+00:00,-0.01938790
2017-09-19 00:00:00+00:00,-0.00697114
2017-09-20 00:00:00+00:00,-0.00988420
2017-09-21 00:00:00+00:00,0.01975955
2017-09-22 00:00:00+00:00,0.02466568
2017-09-25 00:00:00+00:00,0.01983038
2017-09-26 00:00:00+00:00,-0.01597890
2017-09-27 00:00:00+00:00,-0.00486717
2017-09-28 00:00:00+00:00,0.00221783
2017-09-29 00:00:00+00:00,-0.00857698
2017-10-02 00:00:00+00:00,-0.00547366
2017-10-03 00:00:00+00:00,-0.00938855
2017-10-04 00:00:00+00:00,0.00073804
2017-10-05 00:00:00+00:00,-0.01915963
2017-10-06 00:00:00+00:00,0.02321477
2017-10-09 00:00:00+00:00,-0.00295967
2017-10-10 00:00:00+00:00,-0.07408379
2017-10-11 00:00:00+00:00,-0.04540953
2017-10-12 00:00:00+00:00,-0.04388198
2017-10-13 00:00:00+00:00,0.02738817
2017-10-16 00:00:00+00:00,0.00688644
2017-10-17 00:00:00+00:00,-0.06329906
2017-10-18 00:00:00+00:00,0.07644561
2017-10-19 00:00:00+00:00,-0.06457319
2017-10-20 00:00:00+00:00,-0.01011251
2017-10-23 00:00:00+00:00,0.04089591
2017-10-24 00:00:00+00:00,-0.05319227
2017-10-25 00:00:00+00:00,0.00914340
2017-10-26 00:00:00+00:00,-0.00227627
2017-10-27 00:00:00+00:00,0.01006963
2017-10-30 00:00:00+00:00,-0.00839785
2017-10-31 00:00:00+00:00,0.00574714
2017-11-01 00:00:00+00:00,-0.01903716
2017-11-02 00:00:00+00:00,0.00389989
2017-11-03 00:00:00+00:00,-0.03994480
2017-11-06 00:00:00+00:00,0.01442059
2017-11-07 00:00:00+00:00,-0.03272071
2017-11-08 00:00:00+00:00,-0.00075678
2017-11-09 00:00:00+00:00,-0.00011925
2017-11-10 00:00:00+00:00,-0.00959135
2017-11-13 00:00:00+00:00,0.00468894
2017-11-14 00:00:00+00:00,0.03930277
2017-11-15 00:00:00+00:00,0.00459709
2017-11-16 00:00:00+00:00,-0.02507415
2017-11-17 00:00:00+00:00,-0.05701308
2017-11-20 00:00:00+00:00,0.01002699
2017-11-21 00:00:00+00:00,-0.01549615
2017-11-22 00:00:00+00:00,0.02962370
2017-11-27 00:00:00+00:00,0.01543073
2017-11-28 00:00:00+00:00,0.00777647
2017-11-29 00:00:00+00:00,0.01270773
2017-11-30 00:00:00+00:00,-0.00693350
2017-12-01 00:00:00+00:00,-0.00668267
2017-12-04 00:00:00+00:00,-0.04955832
2017-12-05 00:00:00+00:00,0.00148878
2017-12-06 00:00:00+00:00,-0.00012094
2017-12-07 00:00:00+00:00,-0.01300749
2017-12-08 00:00:00+00:00,-0.01302389
2017-12-11 00:00:00+00:00,0.00442451
2017-12-12 00:00:00+00:00,-0.00466776
2017-12-13 00:00:00+00:00,-0.00401735
2017-12-14 00:00:00+00:00,-0.01833883
2017-12-15 00:00:00+00:00,0.00249879
2017-12-18 00:00:00+00:00,-0.01323720
2017-12-19 00:00:00+00:00,-0.00012350
2017-12-20 00:00:00+00:00,0.00546866
2017-12-21 00:00:00+00:00,0.05037247
2017-12-22 00:00:00+00:00,-0.00012208
2017-12-26 00:00:00+00:00,0.00122566
2017-12-27 00:00:00+00:00,0.01947025
2017-12-28 00:00:00+00:00,0.00361540
2017-12-29 00:00:00+00:00,0.01140643
2018-01-02 00:00:00+00:00,-0.02116380
2018-01-03 00:00:00+00:00,-0.01706252
2018-01-04 00:00:00+00:00,-0.03352034
2018-01-05 00:00:00+00:00,0.01784776
2018-01-08 00:00:00+00:00,-0.02053895
2018-01-09 00:00:00+00:00,-0.00984975
2018-01-10 00:00:00+00:00,-0.01473495
2018-01-11 00:00:00+00:00,-0.00636465
2018-01-12 00:00:00+00:00,0.03074514
2018-01-16 00:00:00+00:00,0.04680087
2018-01-17 00:00:00+00:00,0.04677445
2018-01-18 00:00:00+00:00,0.00787746
2018-01-19 00:00:00+00:00,0.02257455
2018-01-22 00:00:00+00:00,0.02223680
2018-01-23 00:00:00+00:00,-0.01894872
2018-01-24 00:00:00+00:00,-0.00726573
2018-01-25 00:00:00+00:00,-0.01269196
2018-01-26 00:00:00+00:00,-0.04396834
2018-01-29 00:00:00+00:00,-0.03933983
2018-01-30 00:00:00+00:00,0.01802213
2018-01-31 00:00:00+00:00,0.03027133
2018-02-01 00:00:00+00:00,0.00170182
2018-02-02 00:00:00+00:00,0.02672271
2018-02-05 00:00:00+00:00,0.03760368
2018-02-06 00:00:00+00:00,0.00907148
2018-02-07 00:00:00+00:00,-0.05160726
2018-02-08 00:00:00+00:00,0.01047795
2018-02-09 00:00:00+00:00,0.00318187
2018-02-12 00:00:00+00:00,-0.01024163
2018-02-13 00:00:00+00:00,-0.01251637
2018-02-14 00:00:00+00:00,-0.02861396
2018-02-15 00:00:00+00:00,-0.02642908
2018-02-16 00:00:00+00:00,-0.02608339
2018-02-20 00:00:00+00:00,-0.01756237
2018-02-21 00:00:00+00:00,0.01711063
2018-02-22 00:00:00+00:00,-0.04720049
2018-02-23 00:00:00+00:00,0.00528335
2018-02-26 00:00:00+00:00,0.01284396
2018-02-27 00:00:00+00:00,0.00239692
2018-02-28 00:00:00+00:00,0.00026918
2018-03-01 00:00:00+00:00,-0.01054034
2018-03-02 00:00:00+00:00,0.00176807
2018-03-05 00:00:00+00:00,-0.02038447
2018-03-06 00:00:00+00:00,-0.03401919
2018-03-07 00:00:00+00:00,-0.00662953
2018-03-08 00:00:00+00:00,0.07490925
2018-03-09 00:00:00+00:00,-0.00547912
2018-03-12 00:00:00+00:00,-0.01149536
2018-03-13 00:00:00+00:00,-0.00362501
2018-03-14 00:00:00+00:00,-0.01986638
2018-03-15 00:00:00+00:00,0.00146834
2018-03-16 00:00:00+00:00,-0.00881609
2018-03-19 00:00:00+00:00,0.08024029
2018-03-20 00:00:00+00:00,-0.02180683
2018-03-21 00:00:00+00:00,-0.02852951
2018-03-22 00:00:00+00:00,0.01574015
2018-03-23 00:00:00+00:00,0.03338950
2018-03-26 00:00:00+00:00,0.01616918
2018-03-27 00:00:00+00:00,-0.00226845
2018-03-28 00:00:00+00:00,-0.00004822
2018-03-29 00:00:00+00:00,-0.01746286
2018-04-02 00:00:00+00:00,-0.00013286
2018-04-03 00:00:00+00:00,0.02592530
2018-04-04 00:00:00+00:00,0.00169682
2018-04-05 00:00:00+00:00,0.01662039
2018-04-06 00:00:00+00:00,-0.01770321
2018-04-09 00:00:00+00:00,0.04387714
2018-04-10 00:00:00+00:00,0.00977669
2018-04-11 00:00:00+00:00,-0.02746531
2018-04-12 00:00:00+00:00,0.00649301
2018-04-16 00:00:00+00:00,0.03830472
2018-04-17 00:00:00+00:00,0.06302933
2018-04-18 00:00:00+00:00,0.00757452
2018-04-19 00:00:00+00:00,0.01152857
2018-04-20 00:00:00+00:00,0.04506255
2018-04-22 00:00:00+00:00,0.00789805
2018-04-23 00:00:00+00:00,0.04422915
2018-04-24 00:00:00+00:00,-0.07815213
2018-04-25 00:00:00+00:00,-0.01716947
2018-04-26 00:00:00+00:00,0.02791978
2018-04-27 00:00:00+00:00,0.01982090
2018-04-30 00:00:00+00:00,0.00256605
2018-05-01 00:00:00+00:00,-0.02717814
2018-05-02 00:00:00+00:00,-0.02043185
2018-05-03 00:00:00+00:00,0.03642924
2018-05-04 00:00:00+00:00,0.01323736
2018-05-07 00:00:00+00:00,0.03280139
2018-05-08 00:00:00+00:00,-0.02602443
2018-05-09 00:00:00+00:00,-0.02056747
2018-05-10 00:00:00+00:00,-0.01892835
2018-05-15 00:00:00+00:00,0.00151016
2018-05-16 00:00:00+00:00,0.01849222
2018-05-17 00:00:00+00:00,-0.00013797
2018-05-18 00:00:00+00:00,-0.00737578
2018-05-21 00:00:00+00:00,0.02098528
2018-05-22 00:00:00+00:00,-0.01049001
2018-05-23 00:00:00+00:00,-0.02230044
2018-05-24 00:00:00+00:00,0.01958811
2018-05-25 00:00:00+00:00,0.00121111
2018-05-29 00:00:00+00:00,0.01337612
2018-05-30 00:00:00+00:00,-0.00443949
2018-05-31 00:00:00+00:00,-0.03648714
2018-06-04 00:00:00+00:00,-0.03147395
2018-06-05 00:00:00+00:00,-0.01405893
2018-06-06 00:00:00+00:00,0.00686977
2018-06-07 00:00:00+00:00,0.00070078
2018-06-08 00:00:00+00:00,-0.02783853
2018-06-11 00:00:00+00:00,-0.02846672
2018-06-12 00:00:00+00:00,-0.01190678
2018-06-14 00:00:00+00:00,0.05144646
2018-06-15 00:00:00+00:00,-0.00267248
2018-06-18 00:00:00+00:00,-0.00626295
2018-06-19 00:00:00+00:00,-0.05415481
2018-06-20 00:00:00+00:00,0.01934371
2018-06-21 00:00:00+00:00,-0.01857187
2018-06-22 00:00:00+00:00,0.00043967
2018-06-24 00:00:00+00:00,-0.00669483
2018-06-25 00:00:00+00:00,-0.00615740
2018-06-26 00:00:00+00:00,0.00712861
2018-06-27 00:00:00+00:00,-0.00072142
2018-06-28 00:00:00+00:00,-0.01413250
2018-06-29 00:00:00+00:00,0.00454551
2018-07-02 00:00:00+00:00,-0.02707084
2018-07-03 00:00:00+00:00,-0.01082246
2018-07-05 00:00:00+00:00,0.00464536
2018-07-06 00:00:00+00:00,0.01879572
2018-07-09 00:00:00+00:00,0.02159966
2018-07-10 00:00:00+00:00,-0.01096496
2018-07-11 00:00:00+00:00,-0.01385809
2018-07-12 00:00:00+00:00,0.00221866
2018-07-13 00:00:00+00:00,-0.00043456
2018-07-16 00:00:00+00:00,-0.00868956
2018-07-17 00:00:00+00:00,0.01695800
2018-07-18 00:00:00+00:00,0.00689751
2018-07-19 00:00:00+00:00,0.02734499
2018-07-20 00:00:00+00:00,0.04365353
2018-07-23 00:00:00+00:00,0.01631326
2018-07-24 00:00:00+00:00,0.02049506
2018-07-26 00:00:00+00:00,0.05602413
2018-07-27 00:00:00+00:00,0.00624434
2018-07-30 00:00:00+00:00,-0.01213071
2018-07-31 00:00:00+00:00,-0.00578057
2018-08-01 00:00:00+00:00,-0.00148497
2018-08-02 00:00:00+00:00,-0.01035855
2018-08-03 00:00:00+00:00,-0.02338399
2018-08-07 00:00:00+00:00,0.00445248
2018-08-08 00:00:00+00:00,-0.00451012
2018-08-09 00:00:00+00:00,-0.00341798
2018-08-10 00:00:00+00:00,0.02343922
2018-08-13 00:00:00+00:00,-0.00041224
2018-08-14 00:00:00+00:00,-0.00014283
2018-08-15 00:00:00+00:00,-0.00789955
2018-08-16 00:00:00+00:00,0.04501721
2018-08-17 00:00:00+00:00,0.01091088
2018-08-20 00:00:00+00:00,0.01880570
2018-08-21 00:00:00+00:00,0.00220773
2018-08-22 00:00:00+00:00,-0.03522142
2018-08-23 00:00:00+00:00,-0.01264275
2018-08-24 00:00:00+00:00,-0.00014317
2018-08-27 00:00:00+00:00,0.00368473
2018-08-28 00:00:00+00:00,0.01577523
2018-08-29 00:00:00+00:00,0.00248755
2018-08-30 00:00:00+00:00,0.02222495
2018-08-31 00:00:00+00:00,0.00841687
2018-09-04 00:00:00+00:00,0.02976852
2018-09-05 00:00:00+00:00,0.04234933
2018-09-06 00:00:00+00:00,-0.01434093
2018-09-10 00:00:00+00:00,-0.05617437
2018-09-11 00:00:00+00:00,-0.03133037
2018-09-12 00:00:00+00:00,-0.01856580
2018-09-13 00:00:00+00:00,-0.01492025
2018-09-14 00:00:00+00:00,0.01455322
2018-09-17 00:00:00+00:00,-0.01579896
2018-09-18 00:00:00+00:00,-0.04521206
2018-09-19 00:00:00+00:00,0.01898052
2018-09-21 00:00:00+00:00,0.00709130
2018-09-24 00:00:00+00:00,0.02972130
2018-09-25 00:00:00+00:00,-0.00014653
2018-09-26 00:00:00+00:00,-0.00014644
2018-09-28 00:00:00+00:00,-0.01900845
2018-10-01 00:00:00+00:00,0.02695255
2018-10-02 00:00:00+00:00,-0.00014675
2018-10-03 00:00:00+00:00,-0.01216701
2018-10-04 00:00:00+00:00,-0.02306558
2018-10-05 00:00:00+00:00,-0.03165307
2018-10-08 00:00:00+00:00,-0.00230991
2018-10-09 00:00:00+00:00,0.01999206
2018-10-10 00:00:00+00:00,-0.01197612
2018-10-11 00:00:00+00:00,0.00255038
2018-10-12 00:00:00+00:00,0.00254733
2018-10-15 00:00:00+00:00,0.00531293
2018-10-17 00:00:00+00:00,-0.01815992
2018-10-18 00:00:00+00:00,0.01235083
2018-10-19 00:00:00+00:00,0.02714816
2018-10-22 00:00:00+00:00,0.01048908
2018-10-23 00:00:00+00:00,0.00046132
2018-10-24 00:00:00+00:00,-0.02632663
2018-10-25 00:00:00+00:00,0.00222983
2018-10-26 00:00:00+00:00,-0.00596667
2018-10-29 00:00:00+00:00,0.01640613
2018-10-30 00:00:00+00:00,-0.00121377
2018-10-31 00:00:00+00:00,0.00838125
2018-11-01 00:00:00+00:00,0.03059891
2018-11-02 00:00:00+00:00,0.00613967
2018-11-05 00:00:00+00:00,-0.01881450
2018-11-06 00:00:00+00:00,-0.02739011
2018-11-07 00:00:00+00:00,-0.00227824
2018-11-08 00:00:00+00:00,-0.00281859
2018-11-09 00:00:00+00:00,-0.01746528
2018-11-12 00:00:00+00:00,0.01248060
2018-11-13 00:00:00+00:00,0.01965170
2018-11-14 00:00:00+00:00,0.03099178
2018-11-15 00:00:00+00:00,0.00375451
2018-11-16 00:00:00+00:00,0.00817641
2018-11-19 00:00:00+00:00,0.01201314
2018-11-20 00:00:00+00:00,-0.00996043
2018-11-21 00:00:00+00:00,0.01611040
2018-11-26 00:00:00+00:00,0.02720010
2018-11-27 00:00:00+00:00,-0.01453848
2018-11-28 00:00:00+00:00,0.01380454
2018-11-29 00:00:00+00:00,-0.02055375
2018-11-30 00:00:00+00:00,-0.00066084
2018-12-02 00:00:00+00:00,0.03045380
2018-12-03 00:00:00+00:00,-0.00601591
2018-12-04 00:00:00+00:00,-0.02379416
2018-12-05 00:00:00+00:00,-0.00015231
2018-12-06 00:00:00+00:00,-0.01560439
2018-12-07 00:00:00+00:00,0.00447094
2018-12-10 00:00:00+00:00,0.02237816
2018-12-11 00:00:00+00:00,0.01777685
2018-12-12 00:00:00+00:00,0.01538640
