Date,US-MATERIAL
2013-08-01 00:00:00+00:00,0.00819559
2013-08-02 00:00:00+00:00,0.00510935
2013-08-05 00:00:00+00:00,-0.00138791
2013-08-06 00:00:00+00:00,-0.01018424
2013-08-07 00:00:00+00:00,0.00116778
2013-08-08 00:00:00+00:00,0.01634609
2013-08-09 00:00:00+00:00,0.00482389
2013-08-12 00:00:00+00:00,-0.00480381
2013-08-13 00:00:00+00:00,0.00436426
2013-08-14 00:00:00+00:00,-0.00091653
2013-08-15 00:00:00+00:00,-0.01145092
2013-08-16 00:00:00+00:00,-0.00463411
2013-08-19 00:00:00+00:00,-0.00744861
2013-08-20 00:00:00+00:00,0.00398445
2013-08-21 00:00:00+00:00,0.00046580
2013-08-22 00:00:00+00:00,0.02590938
2013-08-23 00:00:00+00:00,0.01467504
2013-08-26 00:00:00+00:00,0.00298944
2013-08-27 00:00:00+00:00,-0.02087269
2013-08-28 00:00:00+00:00,-0.00164071
2013-08-29 00:00:00+00:00,0.00023379
2013-09-03 00:00:00+00:00,0.00234506
2013-09-04 00:00:00+00:00,0.01263686
2013-09-05 00:00:00+00:00,0.00439033
2013-09-06 00:00:00+00:00,-0.00345201
2013-09-09 00:00:00+00:00,0.01546917
2013-09-10 00:00:00+00:00,0.00863973
2013-09-11 00:00:00+00:00,0.00540958
2013-09-12 00:00:00+00:00,0.02555990
2013-09-16 00:00:00+00:00,0.01124368
2013-09-17 00:00:00+00:00,-0.00267587
2013-09-20 00:00:00+00:00,0.00581223
2013-09-23 00:00:00+00:00,-0.00266782
2013-09-24 00:00:00+00:00,-0.00780101
2013-09-25 00:00:00+00:00,0.00673798
2013-09-26 00:00:00+00:00,0.00223101
2013-09-27 00:00:00+00:00,-0.00823743
2013-09-30 00:00:00+00:00,-0.00426529
2013-10-01 00:00:00+00:00,0.00338058
2013-10-02 00:00:00+00:00,0.00067323
2013-10-03 00:00:00+00:00,-0.00673636
2013-10-04 00:00:00+00:00,0.01288349
2013-10-07 00:00:00+00:00,-0.00624959
2013-10-08 00:00:00+00:00,-0.01796697
2013-10-09 00:00:00+00:00,0.00022741
2013-10-10 00:00:00+00:00,0.01920291
2013-10-11 00:00:00+00:00,0.00067105
2013-10-14 00:00:00+00:00,0.00448140
2013-10-15 00:00:00+00:00,0.00066583
2013-10-16 00:00:00+00:00,0.01114808
2013-10-18 00:00:00+00:00,0.01301195
2013-10-21 00:00:00+00:00,-0.00152519
2013-10-22 00:00:00+00:00,0.01569883
2013-10-23 00:00:00+00:00,-0.00601215
2013-10-24 00:00:00+00:00,0.00367072
2013-10-25 00:00:00+00:00,-0.00365926
2013-10-28 00:00:00+00:00,0.00367051
2013-10-29 00:00:00+00:00,-0.00365954
2013-10-30 00:00:00+00:00,-0.00604864
2013-10-31 00:00:00+00:00,0.00456218
2013-11-01 00:00:00+00:00,-0.00562518
2013-11-04 00:00:00+00:00,0.00217392
2013-11-05 00:00:00+00:00,0.00021565
2013-11-06 00:00:00+00:00,0.00477290
2013-11-07 00:00:00+00:00,-0.01188060
2013-11-08 00:00:00+00:00,0.01857755
2013-11-11 00:00:00+00:00,-0.00257680
2013-11-12 00:00:00+00:00,-0.00086270
2013-11-13 00:00:00+00:00,0.00451985
2013-11-14 00:00:00+00:00,0.00900110
2013-11-15 00:00:00+00:00,0.00339701
2013-11-18 00:00:00+00:00,0.00020934
2013-11-19 00:00:00+00:00,-0.00508290
2013-11-20 00:00:00+00:00,-0.00872566
2013-11-21 00:00:00+00:00,0.00708095
2013-11-22 00:00:00+00:00,0.00511298
2013-11-25 00:00:00+00:00,-0.00593935
2013-11-26 00:00:00+00:00,-0.00170846
2013-11-27 00:00:00+00:00,0.00021191
2013-11-29 00:00:00+00:00,0.00427090
2013-12-02 00:00:00+00:00,-0.00170345
2013-12-03 00:00:00+00:00,-0.01811384
2013-12-04 00:00:00+00:00,0.00759394
2013-12-05 00:00:00+00:00,0.03101302
2013-12-09 00:00:00+00:00,0.01799192
2013-12-10 00:00:00+00:00,0.00405093
2013-12-11 00:00:00+00:00,-0.01742290
2013-12-12 00:00:00+00:00,-0.00238028
2013-12-13 00:00:00+00:00,0.00756530
2013-12-16 00:00:00+00:00,0.01443146
2013-12-18 00:00:00+00:00,0.01412808
2013-12-19 00:00:00+00:00,0.00105578
2013-12-20 00:00:00+00:00,0.00507002
2013-12-23 00:00:00+00:00,0.00378258
2013-12-24 00:00:00+00:00,0.00376838
2013-12-26 00:00:00+00:00,0.01043208
2013-12-27 00:00:00+00:00,0.00454175
2013-12-30 00:00:00+00:00,0.00061480
2013-12-31 00:00:00+00:00,-0.00061844
2014-01-02 00:00:00+00:00,0.00102606
2014-01-06 00:00:00+00:00,-0.00760065
2014-01-07 00:00:00+00:00,-0.00786565
2014-01-08 00:00:00+00:00,0.00729960
2014-01-09 00:00:00+00:00,-0.00476409
2014-01-10 00:00:00+00:00,0.00207960
2014-01-13 00:00:00+00:00,-0.01308245
2014-01-14 00:00:00+00:00,0.01535773
2014-01-15 00:00:00+00:00,0.00600792
2014-01-16 00:00:00+00:00,0.00144083
2014-01-17 00:00:00+00:00,-0.00246911
2014-01-21 00:00:00+00:00,0.00618458
2014-01-22 00:00:00+00:00,0.02786787
2014-01-23 00:00:00+00:00,-0.01452388
2014-01-24 00:00:00+00:00,-0.02248026
2014-01-27 00:00:00+00:00,-0.00429978
2014-01-28 00:00:00+00:00,0.00107781
2014-01-29 00:00:00+00:00,0.00905443
2014-01-30 00:00:00+00:00,0.00021311
2014-01-31 00:00:00+00:00,-0.00384590
2014-02-03 00:00:00+00:00,-0.02680825
2014-02-04 00:00:00+00:00,0.00660929
2014-02-05 00:00:00+00:00,-0.00503671
2014-02-06 00:00:00+00:00,0.02486059
2014-02-07 00:00:00+00:00,0.01438146
2014-02-10 00:00:00+00:00,0.00338434
2014-02-11 00:00:00+00:00,0.00442755
2014-02-13 00:00:00+00:00,0.01532878
2014-02-14 00:00:00+00:00,0.00103356
2014-02-18 00:00:00+00:00,0.00805637
2014-02-19 00:00:00+00:00,-0.00758507
2014-02-20 00:00:00+00:00,0.00433564
2014-02-21 00:00:00+00:00,0.00925242
2014-02-24 00:00:00+00:00,-0.00285382
2014-02-25 00:00:00+00:00,-0.00776588
2014-02-26 00:00:00+00:00,0.01256044
2014-02-27 00:00:00+00:00,0.00508313
2014-02-28 00:00:00+00:00,0.00930656
2014-03-03 00:00:00+00:00,-0.00581536
2014-03-04 00:00:00+00:00,0.01330773
2014-03-05 00:00:00+00:00,0.00537158
2014-03-06 00:00:00+00:00,0.00633265
2014-03-07 00:00:00+00:00,-0.00786930
2014-03-10 00:00:00+00:00,-0.00238061
2014-03-11 00:00:00+00:00,-0.00775181
2014-03-12 00:00:00+00:00,0.00120042
2014-03-17 00:00:00+00:00,0.02760411
2014-03-18 00:00:00+00:00,0.00977041
2014-03-19 00:00:00+00:00,-0.01697064
2014-03-20 00:00:00+00:00,0.00364721
2014-03-21 00:00:00+00:00,0.01373312
2014-03-24 00:00:00+00:00,-0.00876803
2014-03-25 00:00:00+00:00,0.00562673
2014-03-26 00:00:00+00:00,-0.01139457
2014-03-27 00:00:00+00:00,-0.00889721
2014-03-28 00:00:00+00:00,0.01183078
2014-03-31 00:00:00+00:00,0.00624873
2014-04-01 00:00:00+00:00,0.00240320
2014-04-02 00:00:00+00:00,0.02058708
2014-04-03 00:00:00+00:00,-0.00803033
2014-04-04 00:00:00+00:00,-0.01461077
2014-04-07 00:00:00+00:00,-0.01322465
2014-04-08 00:00:00+00:00,0.00446616
2014-04-09 00:00:00+00:00,0.01354258
2014-04-10 00:00:00+00:00,-0.01675401
2014-04-11 00:00:00+00:00,-0.01379416
2014-04-14 00:00:00+00:00,0.00637499
2014-04-15 00:00:00+00:00,0.00674334
2014-04-16 00:00:00+00:00,0.01522442
2014-04-17 00:00:00+00:00,0.00379840
2014-04-21 00:00:00+00:00,-0.00000084
2014-04-22 00:00:00+00:00,0.00318641
2014-04-23 00:00:00+00:00,0.00019801
2014-04-24 00:00:00+00:00,-0.00456663
2014-04-25 00:00:00+00:00,-0.00698088
2014-04-28 00:00:00+00:00,-0.00622678
2014-04-29 00:00:00+00:00,0.00262676
2014-04-30 00:00:00+00:00,0.00818408
2014-05-01 00:00:00+00:00,-0.00616135
2014-05-02 00:00:00+00:00,0.00459845
2014-05-05 00:00:00+00:00,0.00457725
2014-05-06 00:00:00+00:00,-0.00475600
2014-05-07 00:00:00+00:00,0.00816161
2014-05-08 00:00:00+00:00,-0.00730739
2014-05-09 00:00:00+00:00,0.00139171
2014-05-12 00:00:00+00:00,0.01370595
2014-05-13 00:00:00+00:00,0.00176289
2014-05-14 00:00:00+00:00,0.00058615
2014-05-15 00:00:00+00:00,-0.01564098
2014-05-16 00:00:00+00:00,-0.00556164
2014-05-19 00:00:00+00:00,0.01437917
2014-05-20 00:00:00+00:00,0.01004050
2014-05-21 00:00:00+00:00,0.00491951
2014-05-22 00:00:00+00:00,0.00216650
2014-05-23 00:00:00+00:00,0.00845366
2014-05-27 00:00:00+00:00,-0.00000099
2014-05-28 00:00:00+00:00,0.00019405
2014-05-29 00:00:00+00:00,0.00994053
2014-05-30 00:00:00+00:00,-0.00038701
2014-06-02 00:00:00+00:00,0.00463311
2014-06-03 00:00:00+00:00,-0.00269188
2014-06-04 00:00:00+00:00,0.00192617
2014-06-05 00:00:00+00:00,0.00384591
2014-06-06 00:00:00+00:00,0.03851221
2014-06-09 00:00:00+00:00,-0.00536737
2014-06-16 00:00:00+00:00,-0.01440445
2014-06-17 00:00:00+00:00,0.00194326
2014-06-18 00:00:00+00:00,0.00407459
2014-06-19 00:00:00+00:00,0.00579766
2014-06-20 00:00:00+00:00,0.00595646
2014-06-23 00:00:00+00:00,0.00171849
2014-06-24 00:00:00+00:00,0.00057124
2014-06-25 00:00:00+00:00,0.00152398
2014-06-26 00:00:00+00:00,-0.00704176
2014-06-27 00:00:00+00:00,0.00038251
2014-06-30 00:00:00+00:00,0.00383015
2014-07-01 00:00:00+00:00,0.00400651
2014-07-02 00:00:00+00:00,-0.00019064
2014-07-03 00:00:00+00:00,0.00684383
2014-07-07 00:00:00+00:00,-0.01000847
2014-07-08 00:00:00+00:00,-0.00248041
2014-07-09 00:00:00+00:00,0.00439700
2014-07-10 00:00:00+00:00,-0.00380791
2014-07-11 00:00:00+00:00,0.00095491
2014-07-14 00:00:00+00:00,0.00076295
2014-07-15 00:00:00+00:00,-0.00324374
2014-07-16 00:00:00+00:00,0.00669786
2014-07-17 00:00:00+00:00,-0.00399282
2014-07-18 00:00:00+00:00,0.00744375
2014-07-21 00:00:00+00:00,-0.00341116
2014-07-22 00:00:00+00:00,0.00399162
2014-07-23 00:00:00+00:00,-0.00303043
2014-07-24 00:00:00+00:00,0.00227850
2014-07-25 00:00:00+00:00,0.00303118
2014-07-28 00:00:00+00:00,0.00302209
2014-07-29 00:00:00+00:00,-0.00376817
2014-07-30 00:00:00+00:00,-0.00737478
2014-07-31 00:00:00+00:00,-0.01466737
2014-08-01 00:00:00+00:00,-0.00734653
2014-08-04 00:00:00+00:00,0.01109974
2014-08-05 00:00:00+00:00,-0.00616416
2014-08-06 00:00:00+00:00,0.00426287
2014-08-07 00:00:00+00:00,-0.01022841
2014-08-08 00:00:00+00:00,0.01247737
2014-08-11 00:00:00+00:00,0.00230997
2014-08-12 00:00:00+00:00,0.00076766
2014-08-13 00:00:00+00:00,0.00460644
2014-08-14 00:00:00+00:00,0.00057237
2014-08-15 00:00:00+00:00,-0.00401147
2014-08-18 00:00:00+00:00,0.01629836
2014-08-19 00:00:00+00:00,0.00396143
2014-08-20 00:00:00+00:00,0.00131471
2014-08-21 00:00:00+00:00,-0.00225281
2014-08-22 00:00:00+00:00,-0.00376287
2014-08-25 00:00:00+00:00,0.00283177
2014-08-26 00:00:00+00:00,0.00263521
2014-08-27 00:00:00+00:00,-0.00093980
2014-08-28 00:00:00+00:00,0.00112704
2014-08-29 00:00:00+00:00,0.00150137
2014-09-02 00:00:00+00:00,-0.00375023
2014-09-03 00:00:00+00:00,0.00263386
2014-09-04 00:00:00+00:00,-0.00168997
2014-09-05 00:00:00+00:00,0.00526337
2014-09-08 00:00:00+00:00,-0.00392813
2014-09-09 00:00:00+00:00,-0.00769864
2014-09-10 00:00:00+00:00,0.00283767
2014-09-11 00:00:00+00:00,-0.00817598
2014-09-12 00:00:00+00:00,-0.00632092
2014-09-15 00:00:00+00:00,0.00479529
2014-09-16 00:00:00+00:00,0.00763595
2014-09-17 00:00:00+00:00,0.00663080
2014-09-18 00:00:00+00:00,0.00319928
2014-09-19 00:00:00+00:00,0.00056235
2014-09-22 00:00:00+00:00,-0.00112521
2014-09-23 00:00:00+00:00,-0.00600749
2014-09-24 00:00:00+00:00,0.01019780
2014-09-25 00:00:00+00:00,-0.01252598
2014-09-26 00:00:00+00:00,0.00814050
2014-09-29 00:00:00+00:00,-0.00507078
2014-09-30 00:00:00+00:00,-0.01038191
2014-10-01 00:00:00+00:00,-0.02460473
2014-10-02 00:00:00+00:00,-0.00156475
2014-10-03 00:00:00+00:00,0.00215391
2014-10-06 00:00:00+00:00,-0.00019584
2014-10-07 00:00:00+00:00,-0.01778775
2014-10-08 00:00:00+00:00,0.01213903
2014-10-09 00:00:00+00:00,-0.02339784
2014-10-10 00:00:00+00:00,-0.01590525
2014-10-13 00:00:00+00:00,-0.02414103
2014-10-14 00:00:00+00:00,0.00838547
2014-10-15 00:00:00+00:00,0.00041538
2014-10-16 00:00:00+00:00,0.01039000
2014-10-17 00:00:00+00:00,0.01563065
2014-10-20 00:00:00+00:00,0.01093491
2014-10-21 00:00:00+00:00,0.02303622
2014-10-22 00:00:00+00:00,-0.00391675
2014-10-23 00:00:00+00:00,-0.00550437
2014-10-24 00:00:00+00:00,0.00711575
2014-10-27 00:00:00+00:00,-0.02080499
2014-10-28 00:00:00+00:00,0.00861841
2014-10-29 00:00:00+00:00,-0.01073187
2014-10-30 00:00:00+00:00,0.00743243
2014-10-31 00:00:00+00:00,0.01774654
2014-11-03 00:00:00+00:00,-0.03271966
2014-11-04 00:00:00+00:00,-0.02230996
2014-11-05 00:00:00+00:00,0.01013272
2014-11-06 00:00:00+00:00,0.00867957
2014-11-07 00:00:00+00:00,0.00430212
2014-11-10 00:00:00+00:00,0.00253109
2014-11-11 00:00:00+00:00,0.00407870
2014-11-12 00:00:00+00:00,0.00328834
2014-11-13 00:00:00+00:00,0.00154234
2014-11-14 00:00:00+00:00,0.00076976
2014-11-17 00:00:00+00:00,0.00057673
2014-11-18 00:00:00+00:00,0.01172804
2014-11-19 00:00:00+00:00,-0.00114039
2014-11-20 00:00:00+00:00,0.02834833
2014-12-22 00:00:00+00:00,-0.00003064
2014-12-23 00:00:00+00:00,-0.00705243
2014-12-24 00:00:00+00:00,-0.00038465
2014-12-26 00:00:00+00:00,-0.00019215
2014-12-29 00:00:00+00:00,-0.00000036
2014-12-30 00:00:00+00:00,-0.00268952
2014-12-31 00:00:00+00:00,-0.00077141
2015-01-02 00:00:00+00:00,-0.00655288
2015-01-05 00:00:00+00:00,-0.02929217
2015-01-06 00:00:00+00:00,-0.00539652
2015-01-07 00:00:00+00:00,0.00904090
2015-01-08 00:00:00+00:00,0.02369510
2015-01-09 00:00:00+00:00,-0.00330731
2015-01-12 00:00:00+00:00,-0.00370854
2015-01-13 00:00:00+00:00,-0.01097047
2015-01-14 00:00:00+00:00,-0.01188437
2015-01-15 00:00:00+00:00,-0.00120342
2015-01-16 00:00:00+00:00,0.01665594
2015-01-20 00:00:00+00:00,-0.00019781
2015-01-21 00:00:00+00:00,0.00809407
2015-01-22 00:00:00+00:00,0.01488389
2015-01-23 00:00:00+00:00,-0.01100011
2015-01-26 00:00:00+00:00,-0.00058564
2015-01-27 00:00:00+00:00,-0.00800538
2015-01-28 00:00:00+00:00,-0.01692636
2015-01-29 00:00:00+00:00,0.01261220
2015-01-30 00:00:00+00:00,-0.00514073
2015-02-02 00:00:00+00:00,0.01232087
2015-02-03 00:00:00+00:00,0.01923768
2015-02-04 00:00:00+00:00,-0.00674156
2015-02-05 00:00:00+00:00,0.02578977
2015-02-06 00:00:00+00:00,-0.00415943
2015-02-09 00:00:00+00:00,-0.00000028
2015-02-10 00:00:00+00:00,0.00759274
2015-02-11 00:00:00+00:00,-0.00282620
2015-02-12 00:00:00+00:00,0.01851466
2015-02-13 00:00:00+00:00,0.00927444
2015-02-17 00:00:00+00:00,-0.00091931
2015-02-18 00:00:00+00:00,0.00275883
2015-02-19 00:00:00+00:00,0.00403540
2015-02-20 00:00:00+00:00,0.00328846
2015-02-23 00:00:00+00:00,0.04698542
2015-02-24 00:00:00+00:00,0.00854600
2015-02-25 00:00:00+00:00,-0.00765306
2015-02-26 00:00:00+00:00,-0.01387139
2015-02-27 00:00:00+00:00,-0.00333014
2015-03-02 00:00:00+00:00,0.01100717
2015-03-03 00:00:00+00:00,-0.00879428
2015-03-04 00:00:00+00:00,-0.00774250
2015-03-05 00:00:00+00:00,-0.00702328
2015-03-06 00:00:00+00:00,-0.02796229
2015-03-09 00:00:00+00:00,0.00165828
2015-03-10 00:00:00+00:00,-0.02978127
2015-03-11 00:00:00+00:00,-0.00212175
2015-03-12 00:00:00+00:00,0.01258645
2015-03-13 00:00:00+00:00,-0.01076159
2015-03-16 00:00:00+00:00,-0.00114604
2015-03-17 00:00:00+00:00,-0.00879016
2015-03-18 00:00:00+00:00,0.01040730
2015-03-19 00:00:00+00:00,-0.01354486
2015-03-20 00:00:00+00:00,0.00734845
2015-03-23 00:00:00+00:00,-0.00000014
2015-03-24 00:00:00+00:00,-0.00192031
2015-03-25 00:00:00+00:00,-0.01038725
2015-03-26 00:00:00+00:00,-0.00175027
2015-03-27 00:00:00+00:00,-0.00039046
2015-03-30 00:00:00+00:00,0.01343904
2015-03-31 00:00:00+00:00,-0.00884205
2015-04-01 00:00:00+00:00,-0.00000106
2015-04-02 00:00:00+00:00,0.00252043
2015-04-06 00:00:00+00:00,0.00986433
2015-04-07 00:00:00+00:00,-0.00306524
2015-04-08 00:00:00+00:00,0.00288121
2015-04-09 00:00:00+00:00,0.00248973
2015-04-10 00:00:00+00:00,0.00057273
2015-04-13 00:00:00+00:00,-0.00171923
2015-04-14 00:00:00+00:00,0.00420850
2015-04-15 00:00:00+00:00,0.01047763
2015-04-16 00:00:00+00:00,-0.00339417
2015-04-17 00:00:00+00:00,-0.00945945
2015-04-20 00:00:00+00:00,0.00802089
2015-04-21 00:00:00+00:00,-0.00701093
2015-04-22 00:00:00+00:00,0.00152573
2015-04-23 00:00:00+00:00,0.00171392
2015-04-24 00:00:00+00:00,0.00931858
2015-04-27 00:00:00+00:00,0.00998631
2015-04-28 00:00:00+00:00,-0.00037363
2015-04-29 00:00:00+00:00,-0.00093341
2015-04-30 00:00:00+00:00,-0.00728577
2015-05-01 00:00:00+00:00,0.01806526
2015-05-04 00:00:00+00:00,-0.00203349
2015-05-05 00:00:00+00:00,-0.01185441
2015-05-06 00:00:00+00:00,-0.00224971
2015-05-07 00:00:00+00:00,0.00394487
2015-05-08 00:00:00+00:00,0.01889948
2015-05-11 00:00:00+00:00,-0.00495904
2015-05-12 00:00:00+00:00,-0.00941371
2015-05-13 00:00:00+00:00,-0.00074585
2015-05-14 00:00:00+00:00,0.00950910
2015-05-15 00:00:00+00:00,0.00369371
2015-05-18 00:00:00+00:00,-0.00202465
2015-05-19 00:00:00+00:00,-0.00719215
2015-05-20 00:00:00+00:00,0.00037083
2015-05-21 00:00:00+00:00,0.00408416
2015-05-22 00:00:00+00:00,-0.00037038
2015-05-26 00:00:00+00:00,-0.01424385
2015-05-27 00:00:00+00:00,0.00731795
2015-05-28 00:00:00+00:00,0.00204896
2015-05-29 00:00:00+00:00,-0.00501960
2015-06-01 00:00:00+00:00,-0.00168189
2015-06-02 00:00:00+00:00,0.00336848
2015-06-03 00:00:00+00:00,0.00111878
2015-06-04 00:00:00+00:00,-0.00242257
2015-06-05 00:00:00+00:00,-0.00473683
2015-06-08 00:00:00+00:00,-0.00529643
2015-06-09 00:00:00+00:00,0.00133055
2015-06-10 00:00:00+00:00,0.00455704
2015-06-12 00:00:00+00:00,-0.00625200
2015-06-15 00:00:00+00:00,-0.00512265
2015-06-16 00:00:00+00:00,0.00552977
2015-06-17 00:00:00+00:00,0.00493042
2015-06-18 00:00:00+00:00,0.00886932
2015-06-19 00:00:00+00:00,-0.00561189
2015-06-22 00:00:00+00:00,0.00376201
2015-06-23 00:00:00+00:00,-0.00040687
2015-06-24 00:00:00+00:00,-0.01224133
2015-06-25 00:00:00+00:00,-0.00095343
2015-06-26 00:00:00+00:00,-0.00343525
2015-06-29 00:00:00+00:00,-0.01187298
2015-06-30 00:00:00+00:00,-0.00891528
2015-07-01 00:00:00+00:00,0.00567035
2015-07-02 00:00:00+00:00,-0.00194461
2015-07-06 00:00:00+00:00,-0.01149453
2015-07-07 00:00:00+00:00,-0.00275958
2015-07-08 00:00:00+00:00,-0.02213480
2015-07-09 00:00:00+00:00,0.00788147
2015-07-10 00:00:00+00:00,0.00621575
2015-07-13 00:00:00+00:00,-0.03407724
2015-07-14 00:00:00+00:00,0.00468193
2015-07-15 00:00:00+00:00,-0.00879477
2015-07-16 00:00:00+00:00,-0.00197211
2015-07-17 00:00:00+00:00,-0.00592707
2015-07-20 00:00:00+00:00,-0.00953973
2015-07-21 00:00:00+00:00,-0.00361256
2015-07-22 00:00:00+00:00,-0.00342428
2015-07-23 00:00:00+00:00,-0.01798443
2015-07-24 00:00:00+00:00,-0.02140023
2015-07-27 00:00:00+00:00,-0.00904213
2015-07-28 00:00:00+00:00,0.01803375
2015-07-29 00:00:00+00:00,0.00854375
2015-07-30 00:00:00+00:00,0.00392451
2015-07-31 00:00:00+00:00,-0.00123685
2015-08-03 00:00:00+00:00,-0.01257405
2015-08-04 00:00:00+00:00,0.01085143
2015-08-05 00:00:00+00:00,0.00309500
2015-08-06 00:00:00+00:00,-0.00329445
2015-08-07 00:00:00+00:00,-0.01528477
2015-08-10 00:00:00+00:00,0.02327809
2015-08-11 00:00:00+00:00,-0.01598977
2015-08-12 00:00:00+00:00,0.00124691
2015-08-13 00:00:00+00:00,-0.00041862
2015-08-14 00:00:00+00:00,0.00478412
2015-08-17 00:00:00+00:00,0.00517616
2015-08-18 00:00:00+00:00,-0.00742065
2015-08-19 00:00:00+00:00,-0.01266490
2015-08-20 00:00:00+00:00,-0.01724193
2015-08-21 00:00:00+00:00,-0.02182371
2015-08-24 00:00:00+00:00,-0.03193415
2015-08-25 00:00:00+00:00,-0.02959953
2015-08-26 00:00:00+00:00,-0.10229592
2015-08-27 00:00:00+00:00,0.03616748
2015-08-28 00:00:00+00:00,0.00502022
2015-08-31 00:00:00+00:00,-0.00586602
2015-09-01 00:00:00+00:00,-0.03081441
2015-09-02 00:00:00+00:00,0.01420433
2015-09-03 00:00:00+00:00,0.00911461
2015-09-04 00:00:00+00:00,-0.01674478
2015-09-08 00:00:00+00:00,0.01142643
2015-09-09 00:00:00+00:00,-0.00022281
2015-09-10 00:00:00+00:00,0.05295743
2015-09-14 00:00:00+00:00,-0.02616747
2015-09-15 00:00:00+00:00,0.01037260
2015-09-16 00:00:00+00:00,0.01004286
2015-09-17 00:00:00+00:00,-0.00552522
2015-09-18 00:00:00+00:00,-0.01688868
2015-09-21 00:00:00+00:00,-0.00067790
2015-09-22 00:00:00+00:00,-0.01515516
2015-09-23 00:00:00+00:00,-0.02342701
2015-09-24 00:00:00+00:00,-0.00446862
2015-09-25 00:00:00+00:00,0.00236275
2015-09-28 00:00:00+00:00,-0.10375837
2015-09-29 00:00:00+00:00,0.00240518
2015-09-30 00:00:00+00:00,0.01239045
2015-10-01 00:00:00+00:00,0.02255847
2015-10-02 00:00:00+00:00,0.02276453
2015-10-05 00:00:00+00:00,0.02684709
2015-10-06 00:00:00+00:00,0.08111718
2015-10-07 00:00:00+00:00,0.01233189
2015-10-08 00:00:00+00:00,0.01700815
2015-10-09 00:00:00+00:00,-0.00150108
2015-10-12 00:00:00+00:00,-0.00858944
2015-10-13 00:00:00+00:00,-0.00389877
2015-10-14 00:00:00+00:00,0.00891484
2015-10-15 00:00:00+00:00,0.00258607
2015-10-16 00:00:00+00:00,0.00042978
2015-10-19 00:00:00+00:00,-0.00880971
2015-10-20 00:00:00+00:00,0.00368468
2015-10-21 00:00:00+00:00,-0.00907141
2015-10-22 00:00:00+00:00,0.02637301
2015-10-23 00:00:00+00:00,0.00955595
2015-10-26 00:00:00+00:00,-0.00736272
2015-10-27 00:00:00+00:00,-0.00593402
2015-10-28 00:00:00+00:00,0.01492091
2015-10-29 00:00:00+00:00,0.00146850
2015-10-30 00:00:00+00:00,0.00712868
2015-11-02 00:00:00+00:00,0.00083121
2015-11-03 00:00:00+00:00,0.00499184
2015-11-04 00:00:00+00:00,-0.00642005
2015-11-05 00:00:00+00:00,-0.00583588
2015-11-06 00:00:00+00:00,0.00167446
2015-11-09 00:00:00+00:00,-0.00523369
2015-11-10 00:00:00+00:00,-0.00715554
2015-11-11 00:00:00+00:00,0.00042006
2015-11-12 00:00:00+00:00,-0.01927524
2015-11-13 00:00:00+00:00,0.01122520
2015-11-16 00:00:00+00:00,0.01216866
2015-11-17 00:00:00+00:00,0.05569212
2015-11-18 00:00:00+00:00,0.01576903
2015-11-19 00:00:00+00:00,-0.00021018
2015-11-20 00:00:00+00:00,-0.00290745
2015-11-23 00:00:00+00:00,0.00020482
2015-11-24 00:00:00+00:00,0.00831661
2015-11-25 00:00:00+00:00,-0.00392517
2015-11-27 00:00:00+00:00,-0.00435443
2015-11-30 00:00:00+00:00,0.00373951
2015-12-01 00:00:00+00:00,0.00310281
2015-12-02 00:00:00+00:00,-0.00889009
2015-12-03 00:00:00+00:00,-0.00751055
2015-12-04 00:00:00+00:00,0.01700709
2015-12-07 00:00:00+00:00,-0.01942038
2015-12-08 00:00:00+00:00,-0.01938441
2015-12-09 00:00:00+00:00,0.03285363
2015-12-10 00:00:00+00:00,-0.00589820
2015-12-11 00:00:00+00:00,-0.05798295
2015-12-14 00:00:00+00:00,-0.01411130
2015-12-15 00:00:00+00:00,0.00702097
2015-12-16 00:00:00+00:00,0.00915281
2015-12-17 00:00:00+00:00,-0.01427038
2015-12-18 00:00:00+00:00,-0.01907999
2015-12-21 00:00:00+00:00,0.00625372
2015-12-22 00:00:00+00:00,0.01465429
2015-12-23 00:00:00+00:00,0.02429397
2015-12-24 00:00:00+00:00,-0.00299768
2015-12-28 00:00:00+00:00,-0.00707959
2015-12-29 00:00:00+00:00,0.01165167
2015-12-30 00:00:00+00:00,-0.01046276
2015-12-31 00:00:00+00:00,-0.00863121
2016-01-04 00:00:00+00:00,-0.01631965
2016-01-05 00:00:00+00:00,-0.00066951
2016-01-06 00:00:00+00:00,-0.02390518
2016-01-07 00:00:00+00:00,-0.03015753
2016-01-08 00:00:00+00:00,-0.00982331
2016-01-11 00:00:00+00:00,-0.01723854
2016-01-12 00:00:00+00:00,-0.00048651
2016-01-13 00:00:00+00:00,-0.02211629
2016-01-14 00:00:00+00:00,0.01523024
2016-01-15 00:00:00+00:00,-0.02130893
2016-01-19 00:00:00+00:00,-0.01039510
2016-01-20 00:00:00+00:00,-0.00725547
2016-01-21 00:00:00+00:00,0.00628614
2016-01-22 00:00:00+00:00,0.00799767
2016-01-25 00:00:00+00:00,-0.02234611
2016-01-26 00:00:00+00:00,0.01623903
2016-01-27 00:00:00+00:00,-0.00750313
2016-01-28 00:00:00+00:00,0.00225604
2016-01-29 00:00:00+00:00,0.02937347
2016-02-01 00:00:00+00:00,0.00194308
2016-02-02 00:00:00+00:00,-0.00439237
2016-02-03 00:00:00+00:00,0.03202756
