Date,SMI
2016-07-20 00:00:00+00:00,0.02259629
2016-07-21 00:00:00+00:00,-0.00832410
2016-07-22 00:00:00+00:00,0.00612720
2016-07-25 00:00:00+00:00,0.00182385
2016-07-26 00:00:00+00:00,0.00951946
2016-07-27 00:00:00+00:00,-0.00596444
2016-07-28 00:00:00+00:00,-0.01868002
2016-07-29 00:00:00+00:00,-0.00025576
2016-08-02 00:00:00+00:00,-0.02460951
2016-08-03 00:00:00+00:00,0.00161229
2016-08-04 00:00:00+00:00,0.01393863
2016-08-05 00:00:00+00:00,0.02521072
2016-08-08 00:00:00+00:00,-0.00000871
2016-08-09 00:00:00+00:00,0.00709984
2016-08-10 00:00:00+00:00,-0.00329424
