Date,CHF
2001-05-08 00:00:00+00:00,-0.00719356
2001-05-09 00:00:00+00:00,0.00094534
2001-05-10 00:00:00+00:00,-0.00027490
2001-05-11 00:00:00+00:00,-0.00375682
2001-05-14 00:00:00+00:00,-0.00149870
2001-05-15 00:00:00+00:00,0.00374938
2001-05-16 00:00:00+00:00,0.00635256
2001-05-17 00:00:00+00:00,-0.00356085
2001-05-18 00:00:00+00:00,-0.00305242
2001-05-21 00:00:00+00:00,-0.00184196
2001-05-22 00:00:00+00:00,-0.01162311
2001-05-23 00:00:00+00:00,-0.00734156
2001-05-24 00:00:00+00:00,0.00079065
2001-05-25 00:00:00+00:00,0.00025653
2001-05-29 00:00:00+00:00,-0.00152116
2001-05-30 00:00:00+00:00,0.00096836
2001-05-31 00:00:00+00:00,-0.00987611
2001-06-01 00:00:00+00:00,0.00097817
2001-06-04 00:00:00+00:00,-0.05472604
2001-06-05 00:00:00+00:00,0.01640367
2001-06-06 00:00:00+00:00,-0.01397460
2001-06-07 00:00:00+00:00,-0.00171084
2001-06-08 00:00:00+00:00,0.00187360
2001-06-11 00:00:00+00:00,-0.01299421
2001-06-12 00:00:00+00:00,0.01090022
2001-06-13 00:00:00+00:00,0.00241378
2001-06-14 00:00:00+00:00,0.01351186
2001-06-15 00:00:00+00:00,-0.00539525
2001-06-18 00:00:00+00:00,0.00061452
2001-06-19 00:00:00+00:00,-0.00719349
2001-06-20 00:00:00+00:00,0.00204995
2001-06-21 00:00:00+00:00,0.00436427
2001-06-22 00:00:00+00:00,0.00079372
2001-06-25 00:00:00+00:00,0.00469621
2001-06-26 00:00:00+00:00,0.00131882
2001-06-27 00:00:00+00:00,-0.00150571
2001-06-28 00:00:00+00:00,-0.01828242
2001-06-29 00:00:00+00:00,0.00331943
2001-07-02 00:00:00+00:00,-0.00135323
2001-07-03 00:00:00+00:00,-0.00009931
2001-07-05 00:00:00+00:00,-0.01247969
2001-07-06 00:00:00+00:00,0.01389117
2001-07-09 00:00:00+00:00,-0.00153232
2001-07-10 00:00:00+00:00,0.00869406
2001-07-11 00:00:00+00:00,0.00861868
2001-07-12 00:00:00+00:00,-0.00309489
2001-07-13 00:00:00+00:00,-0.00098256
2001-07-16 00:00:00+00:00,0.00131788
2001-07-17 00:00:00+00:00,0.00767988
2001-07-18 00:00:00+00:00,0.01884839
2001-07-19 00:00:00+00:00,-0.00267834
2001-07-20 00:00:00+00:00,0.00042226
2001-07-23 00:00:00+00:00,-0.00458136
2001-07-24 00:00:00+00:00,0.00822134
2001-07-25 00:00:00+00:00,0.00282508
2001-07-26 00:00:00+00:00,-0.00249540
2001-07-27 00:00:00+00:00,-0.00232902
2001-07-30 00:00:00+00:00,-0.00250689
2001-07-31 00:00:00+00:00,-0.00095861
2001-08-01 00:00:00+00:00,0.00888541
2001-08-02 00:00:00+00:00,0.00144487
2001-08-03 00:00:00+00:00,0.00161355
2001-08-06 00:00:00+00:00,-0.00146051
2001-08-07 00:00:00+00:00,-0.00487915
2001-08-08 00:00:00+00:00,0.00454061
2001-08-09 00:00:00+00:00,0.01340608
2001-08-10 00:00:00+00:00,-0.00414031
2001-08-13 00:00:00+00:00,0.00210758
2001-08-14 00:00:00+00:00,0.00531266
2001-08-15 00:00:00+00:00,0.00981969
